Name: “Table 1 of 1 on page 77 of 168”,Name: “Table 1 of 1 on page 77 of 168”,Name: “Table 1 of 1 on page 77 of 168”,Name: “Table 1 of 1 on page 77 of 168”,Name: “Table 1 of 1 on page 77 of 168”,Name: “Table 1 of 1 on page 77 of 168”
Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77
,,,,,
,,,,,P a g e | 75
County/City of Residency,Total,Rate,County/City of Residency,Total,Rate
Dickenson,1,6.2,Martinsville,0,0.0
Dinwiddie,1,3.8,Mathews,1,11.1
Emporia,0,0.0,Mecklenburg,2,6.3
Essex,0,0.0,Middlesex,0,0.0
Fairfax City,0,0.0,Montgomery,4,4.4
Fairfax,19,1.8,Nelson,1,6.5
Falls Church,0,0.0,New Kent,1,5.5
Fauquier,4,5.9,Newport News,25,12.9
Floyd,2,13.3,Norfolk,45,19.3
Fluvanna,0,0.0,Northampton,0,0.0
Franklin City,1,11.3,Northumberland,0,0.0
Franklin,3,5.8,Norton,0,0.0
Frederick,3,4.0,Nottoway,1,6.3
Fredericksburg,0,0.0,Orange,1,3.0
Galax,1,14.5,Page,0,0.0
Giles,0,0.0,Patrick,0,0.0
Gloucester,0,0.0,Petersburg,13,39.4
Goochland,1,4.7,Pittsylvania,3,4.9
Grayson,0,0.0,Poquoson,0,0.0
Greene,0,0.0,Portsmouth,16,16.1
Greensville,3,24.9,Powhatan,1,3.6
Halifax,0,0.0,Prince Edward,4,17.9
Hampton,14,9.7,Prince George,2,5.4
Hanover,1,1.0,Prince William,11,2.9
Harrisonburg,0,0.0,Pulaski,1,2.9
Henrico,14,4.7,Radford,0,0.0
Henry,5,9.1,Rappahannock,0,0.0
Highland,0,0.0,Richmond City,33,16.1
Hopewell,2,8.6,Richmond,0,0.0
Isle of Wight,3,8.4,Roanoke City,11,11.6
James City,0,0.0,Roanoke,2,2.2
King and Queen,0,0.0,Rockbridge,0,0.0
King George,1,4.2,Rockingham,1,1.3
King William,0,0.0,Russell,1,3.4
Lancaster,0,0.0,Salem,1,3.9
Lee,1,4.0,Scott,0,0.0
Lexington,0,0.0,Shenandoah,1,2.4
Loudoun,4,1.3,Smyth,0,0.0
Louisa,2,6.0,Southampton,2,10.8
Lunenburg,1,7.8,Spotsylvania,5,4.1
Lynchburg,2,2.7,Stafford,7,5.6
Madison,1,7.3,Staunton,4,16.7
Manassas,0,0.0,Suffolk,7,8.4
Virginia Department of Health,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,February 2011
