Name: “Table 1 of 1 on page 58 of 168”,Name: “Table 1 of 1 on page 58 of 168”,Name: “Table 1 of 1 on page 58 of 168”,Name: “Table 1 of 1 on page 58 of 168”,Name: “Table 1 of 1 on page 58 of 168”,Name: “Table 1 of 1 on page 58 of 168”
Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58
,,,,,
,,,,,P a g e | 56
,,Year of Death,Year of Death,,
County/City of Injury,2006,2007,2008,2009,Total
Mecklenburg,18,17,11,16,46
Middlesex,3,7,6,6,16
Montgomery,15,24,27,24,66
Nelson,6,12,6,11,24
New Kent,15,6,7,8,28
Newport News,52,36,36,53,124
Norfolk,59,79,59,67,197
Northampton,6,8,10,9,24
Northumberland,2,3,8,4,13
Norton,3,0,1,1,4
Nottoway,6,8,3,14,17
Orange,6,14,13,10,33
Page,4,10,4,7,18
Patrick,5,7,11,8,23
Petersburg,16,22,14,14,52
Pittsylvania,28,30,37,29,95
Poquoson,5,1,1,3,7
Portsmouth,29,20,18,29,67
Powhatan,14,6,7,5,27
Prince Edward,9,16,5,14,30
Prince George,9,12,12,10,33
Prince William,69,57,65,64,191
Pulaski,16,23,19,15,58
Radford,2,5,9,3,16
Rappahannock,0,4,2,3,6
Richmond City,127,132,85,69,344
Richmond,2,2,6,2,10
Roanoke City,37,30,32,41,99
Roanoke,27,22,23,19,72
Rockbridge,12,14,10,13,36
Rockingham,30,21,19,16,70
Russell,19,19,15,11,53
Salem,13,7,8,8,28
Scott,6,8,10,9,24
Shenandoah,14,5,24,13,43
Smyth,13,10,11,7,34
Southampton,10,15,10,10,35
Spotsylvania,29,39,30,29,98
Stafford,18,43,25,24,86
Staunton,7,6,8,7,21
Virginia Department of Health,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,,February 2011
