Name: “Table 1 of 1 on page 148 of 168”,Name: “Table 1 of 1 on page 148 of 168”,Name: “Table 1 of 1 on page 148 of 168”,Name: “Table 1 of 1 on page 148 of 168”,Name: “Table 1 of 1 on page 148 of 168”,Name: “Table 1 of 1 on page 148 of 168”
Table: 148,Table: 148,Table: 148,Table: 148,Table: 148,Table: 148
,,,,,
,,,,,P a g e | 146
City/County of Residence,Deaths,Rate,City/County of Residence,Deaths,Rate
Middlesex,0,0.0,Rockingham,3,4.0
Montgomery,7,7.7,Russell,5,17.1
Nelson,2,12.9,Salem,2,7.9
New Kent,0,0.0,Scott,1,4.4
Newport News,12,6.2,Shenandoah,1,2.4
Norfolk,5,2.1,Smyth,3,9.5
Northampton,0,0.0,Southampton,0,0.0
Northumberland,0,0.0,Spotsylvania,2,1.7
Norton,0,0.0,Stafford,5,4.0
Nottoway,0,0.0,Staunton,2,8.4
Orange,0,0.0,Suffolk,1,1.2
Page,2,8.3,Surry,1,14.1
Patrick,5,26.8,Sussex,3,24.8
Petersburg,4,12.1,Tazewell,10,22.3
Pittsylvania,2,3.3,Virginia Beach,13,3.0
Poquoson,0,0.0,Warren,3,8.2
Portsmouth,1,1.0,Washington,2,3.8
Powhatan,1,3.6,Waynesboro,2,9.0
Prince Edward,0,0.0,Westmoreland,0,0.0
Prince George,1,2.7,Williamsburg,0,0.0
Prince William,12,3.2,Winchester,0,0.0
Pulaski,9,25.7,Wise,8,19.2
Radford,4,24.7,Wythe,4,13.9
Rappahannock,2,28.4,York,0,0.0
Richmond City,2,1.0,Total in State,316,4.0
Richmond,0,0.0,Out of State,9,ND*
Roanoke City,6,6.4,TOTAL,325,ND
Roanoke,5,5.5,*ND-No denominator,,
Rockbridge,1,4.7,,,
Virginia Department of Health,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,February 2011
