Name: “Table 1 of 1 on page 147 of 168”,Name: “Table 1 of 1 on page 147 of 168”,Name: “Table 1 of 1 on page 147 of 168”,Name: “Table 1 of 1 on page 147 of 168”,Name: “Table 1 of 1 on page 147 of 168”,Name: “Table 1 of 1 on page 147 of 168”
Table: 147,Table: 147,Table: 147,Table: 147,Table: 147,Table: 147
,,,,,
,,,,,P a g e | 145
"Table 51. FHMO Deaths & Rates by City/County of Residence, 2009","Table 51. FHMO Deaths & Rates by City/County of Residence, 2009","Table 51. FHMO Deaths & Rates by City/County of Residence, 2009","Table 51. FHMO Deaths & Rates by City/County of Residence, 2009",,
City/County of Residence,Deaths,Rate,City/County of Residence,Deaths,Rate
Accomack,2,5.2,Falls Church,0,0.0
Albemarle,4,4.2,Fauquier,3,4.4
Alexandria,6,4.0,Floyd,1,6.7
Alleghany,1,6.2,Fluvanna,0,0.0
Amelia,1,7.8,Franklin City,0,0.0
Amherst,1,3.1,Franklin,5,9.6
Appomattox,0,0.0,Frederick,4,5.3
Arlington,1,0.5,Fredericksburg,0,0.0
Augusta,12,16.7,Galax,1,14.5
Bath,0,0.0,Giles,2,11.5
Bedford City,0,0.0,Gloucester,2,5.1
Bedford,3,4.5,Goochland,2,9.4
Bland,2,29.5,Grayson,0,0.0
Botetourt,1,3.1,Greene,0,0.0
Bristol,3,17.0,Greensville,0,0.0
Brunswick,0,0.0,Halifax,1,2.8
Buchanan,3,13.1,Hampton,3,2.1
Buckingham,0,0.0,Hanover,1,1.0
Buena Vista,0,0.0,Harrisonburg,2,4.4
Campbell,3,5.7,Henrico,8,2.7
Caroline,1,3.6,Henry,13,23.7
Carroll,3,10.3,Highland,0,0.0
Charles City,0,0.0,Hopewell,2,8.6
Charlotte,1,8.3,Isle of Wight,0,0.0
Charlottesville,2,4.7,James City,0,0.0
Chesapeake,10,4.5,King and Queen,2,29.4
Chesterfield,7,2.3,King George,1,4.2
Clarke,0,0.0,King William,0,0.0
Colonial Heights,1,5.6,Lancaster,0,0.0
Covington,0,0.0,Lee,3,11.9
Craig,0,0.0,Lexington,0,0.0
Culpeper,0,0.0,Loudoun,6,2.0
Cumberland,0,0.0,Louisa,2,6.0
Danville,4,9.0,Lunenburg,0,0.0
Dickenson,2,12.4,Lynchburg,1,1.4
Dinwiddie,0,0.0,Madison,1,7.3
Emporia,0,0.0,Manassas,1,2.7
Essex,1,8.9,Martinsville,2,13.7
Fairfax City,0,0.0,Mathews,1,11.1
Fairfax,14,1.3,Mecklenburg,3,9.4
Virginia Department of Health,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,February 2011
