Name: “Table 1 of 1 on page 65 of 168”,Name: “Table 1 of 1 on page 65 of 168”,Name: “Table 1 of 1 on page 65 of 168”,Name: “Table 1 of 1 on page 65 of 168”,Name: “Table 1 of 1 on page 65 of 168”,Name: “Table 1 of 1 on page 65 of 168”
Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65
,,,,,
,,,,,P a g e | 63
"Table 16. Suicide Deaths & Rates by City/County of Residence, 2009","Table 16. Suicide Deaths & Rates by City/County of Residence, 2009","Table 16. Suicide Deaths & Rates by City/County of Residence, 2009","Table 16. Suicide Deaths & Rates by City/County of Residence, 2009",,
City/County of Residence,Total,Rate,City/County of Residence,Total,Rate
Accomack,4,10.4,Fauquier,9,13.2
Albemarle,12,12.6,Floyd,3,20.0
Alexandria,12,8.0,Fluvanna,1,3.9
Alleghany,4,24.6,Franklin City,0,0.0
Amelia,4,31.0,Franklin,7,13.5
Amherst,6,18.5,Frederick,5,6.7
Appomattox,3,20.6,Fredericksburg,2,8.6
Arlington,9,4.1,Galax,1,14.5
Augusta,14,19.4,Giles,4,23.0
Bath,0,0.0,Gloucester,5,12.8
Bedford City,2,31.5,Goochland,3,14.1
Bedford,14,20.8,Grayson,2,12.7
Bland,3,44.2,Greene,4,21.7
Botetourt,7,21.5,Greensville,1,8.3
Bristol,3,17.0,Halifax,5,14.2
Brunswick,1,5.7,Hampton,14,9.7
Buchanan,7,30.6,Hanover,16,16.0
Buckingham,2,12.4,Harrisonburg,6,13.3
Buena Vista,1,16.1,Henrico,38,12.8
Campbell,5,9.4,Henry,15,27.3
Caroline,3,10.8,Highland,0,0.0
Carroll,9,31.0,Hopewell,3,13.0
Charles City,3,41.6,Isle of Wight,3,8.4
Charlotte,3,24.9,James City,5,7.8
Charlottesville,5,11.8,King and Queen,1,14.7
Chesapeake,25,11.2,King George,5,21.2
Chesterfield,31,10.1,King William,5,30.8
Clarke,2,13.7,Lancaster,0,0.0
Colonial Heights,1,5.6,Lee,4,15.9
Covington,1,16.3,Lexington,2,29.0
Craig,1,20.1,Loudoun,27,9.0
Culpeper,10,21.5,Louisa,5,15.1
Cumberland,3,30.7,Lunenburg,3,23.4
Danville,7,15.8,Lynchburg,6,8.1
Dickenson,7,43.5,Madison,1,7.3
Dinwiddie,1,3.8,Manassas,1,2.7
Emporia,0,0.0,Martinsville,0,0.0
Essex,2,17.9,Mathews,0,0.0
Fairfax City,6,24.3,Mecklenburg,3,9.4
Fairfax,105,10.1,Middlesex,5,46.6
Falls Church,0,0.0,Montgomery,5,5.5
Virginia Department of Health,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,February 2011
