Name: “Table 1 of 1 on page 125 of 168”,Name: “Table 1 of 1 on page 125 of 168”,Name: “Table 1 of 1 on page 125 of 168”,Name: “Table 1 of 1 on page 125 of 168”,Name: “Table 1 of 1 on page 125 of 168”,Name: “Table 1 of 1 on page 125 of 168”,Name: “Table 1 of 1 on page 125 of 168”,Name: “Table 1 of 1 on page 125 of 168”,Name: “Table 1 of 1 on page 125 of 168”,Name: “Table 1 of 1 on page 125 of 168”,Name: “Table 1 of 1 on page 125 of 168”,Name: “Table 1 of 1 on page 125 of 168”
Table: 125,Table: 125,Table: 125,Table: 125,Table: 125,Table: 125,Table: 125,Table: 125,Table: 125,Table: 125,Table: 125,Table: 125
,,,,,,,,,,,
,,,,,,,,,,,P a g e | 123
"Table 36. Motor Vehicle Deaths by Position in or Out of Vehicle by Ethanol Level, 2009","Table 36. Motor Vehicle Deaths by Position in or Out of Vehicle by Ethanol Level, 2009","Table 36. Motor Vehicle Deaths by Position in or Out of Vehicle by Ethanol Level, 2009","Table 36. Motor Vehicle Deaths by Position in or Out of Vehicle by Ethanol Level, 2009","Table 36. Motor Vehicle Deaths by Position in or Out of Vehicle by Ethanol Level, 2009","Table 36. Motor Vehicle Deaths by Position in or Out of Vehicle by Ethanol Level, 2009","Table 36. Motor Vehicle Deaths by Position in or Out of Vehicle by Ethanol Level, 2009","Table 36. Motor Vehicle Deaths by Position in or Out of Vehicle by Ethanol Level, 2009","Table 36. Motor Vehicle Deaths by Position in or Out of Vehicle by Ethanol Level, 2009","Table 36. Motor Vehicle Deaths by Position in or Out of Vehicle by Ethanol Level, 2009","Table 36. Motor Vehicle Deaths by Position in or Out of Vehicle by Ethanol Level, 2009",
,400,,,,,,,,,,
,365,,,,,,,,,,
,350,,,,,,,,,,
,,,,,,No Ethanol,No Ethanol,0.01-0.07% W/V,≥0.08% W/V,≥0.08% W/V,
,300,,,,,,,,,,
,250,,,,,,,,,,
,200,,,,,,,,,,
,179,,,,,,,,,,
,150,,,,,,,,,,
,100,,,,,,,86,,,
,65,,,,,,,,,,
,50,33,,,,,,,,,
,23,,,,,,,27,,,
,19,,,,,,,,,,
,,,,14,,,,,,,
,,,,,,10,,,,,
,3,3,5,2,1,0,0,4,3,1,2
,0,,,,,,,,,,
Driver,Passenger-Front,Passenger-Rear,Passenger-Rear,Passenger-Other,Passenger-Other,Passenger-Cargo,Passenger-Cargo,Pedestrian,Unknown Status,Unknown Status,Unknown Status
Virginia Department of Health,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,,,,,February 2011
