Name: “Table 1 of 1 on page 26 of 178”,Name: “Table 1 of 1 on page 26 of 178”,Name: “Table 1 of 1 on page 26 of 178”,Name: “Table 1 of 1 on page 26 of 178”,Name: “Table 1 of 1 on page 26 of 178”,Name: “Table 1 of 1 on page 26 of 178”,Name: “Table 1 of 1 on page 26 of 178”,Name: “Table 1 of 1 on page 26 of 178”,Name: “Table 1 of 1 on page 26 of 178”,Name: “Table 1 of 1 on page 26 of 178”,Name: “Table 1 of 1 on page 26 of 178”,Name: “Table 1 of 1 on page 26 of 178”,Name: “Table 1 of 1 on page 26 of 178”,Name: “Table 1 of 1 on page 26 of 178”,Name: “Table 1 of 1 on page 26 of 178”,Name: “Table 1 of 1 on page 26 of 178”,Name: “Table 1 of 1 on page 26 of 178”,Name: “Table 1 of 1 on page 26 of 178”,Name: “Table 1 of 1 on page 26 of 178”,Name: “Table 1 of 1 on page 26 of 178”,Name: “Table 1 of 1 on page 26 of 178”,Name: “Table 1 of 1 on page 26 of 178”
Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,P a g e,| 24
,,"Figure 4. Total Cases by Manner by Race/Ethnicity, 2011","Figure 4. Total Cases by Manner by Race/Ethnicity, 2011","Figure 4. Total Cases by Manner by Race/Ethnicity, 2011","Figure 4. Total Cases by Manner by Race/Ethnicity, 2011","Figure 4. Total Cases by Manner by Race/Ethnicity, 2011","Figure 4. Total Cases by Manner by Race/Ethnicity, 2011","Figure 4. Total Cases by Manner by Race/Ethnicity, 2011","Figure 4. Total Cases by Manner by Race/Ethnicity, 2011","Figure 4. Total Cases by Manner by Race/Ethnicity, 2011","Figure 4. Total Cases by Manner by Race/Ethnicity, 2011","Figure 4. Total Cases by Manner by Race/Ethnicity, 2011","Figure 4. Total Cases by Manner by Race/Ethnicity, 2011","Figure 4. Total Cases by Manner by Race/Ethnicity, 2011","Figure 4. Total Cases by Manner by Race/Ethnicity, 2011",,,,,,
2000,,,,,,,,,,,,,,,,,,,,,
,,1831,,,,,,,,,,,,,,,,,,,
1800,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Asian,Black,Hispanic,Hispanic,Native American,Native American,Native American,Native American,Other,,Unknown,Unknown,,White,
1600,,,,,,,,,,,,,,,,,,,,,
1400,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,1207,,,,,,,,,,,
1200,,,,,,,,,,,,,,,,,,,,,
1000,,,,,,,,,,,,,,,931,,,,,,
800,,,,,,,,,,,,,,,,,,,,,
600,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,480,,,,,,,,,,,,,
370,,,,,,,,,,,,,,,,,,,,,
400,,,,,,,,,,,,,,,,,,,,,
,,,193,,,,,,,,,,,,,,,,,,
200,,,,,,,123,,,,,,,,,,,,,,
79,,,,,,,,,,,90,,,,,,,,,94,
4,0,0,7,19,2,1,0,0,1,0,22,22,1,1,0,5,8,0,0,4,
0,,,,,,,,,,,,,,,,,,,,,
Accident,Accident,,Homicide,Homicide,Homicide,Homicide,,Natural,Natural,,,Suicide,Suicide,Suicide,,,Undetermined,Undetermined,Undetermined,,
,,,,,,,,Manner of Death,Manner of Death,Manner of Death,,,,,,,,,,,
Virginia Department of Health,Virginia Department of Health,,,,,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,,,,,,,,,December 2012,December 2012
