Name: “Table 1 of 1 on page 161 of 178”,Name: “Table 1 of 1 on page 161 of 178”,Name: “Table 1 of 1 on page 161 of 178”,Name: “Table 1 of 1 on page 161 of 178”,Name: “Table 1 of 1 on page 161 of 178”,Name: “Table 1 of 1 on page 161 of 178”,Name: “Table 1 of 1 on page 161 of 178”,Name: “Table 1 of 1 on page 161 of 178”,Name: “Table 1 of 1 on page 161 of 178”
Table: 161,Table: 161,Table: 161,Table: 161,Table: 161,Table: 161,Table: 161,Table: 161,Table: 161
,,,,,,,,
,,,,,,P a g e,P a g e,| 159
"Table 52. Cocaine & Heroin Combination Deaths by Alcohol Also Causing Death, 2011","Table 52. Cocaine & Heroin Combination Deaths by Alcohol Also Causing Death, 2011","Table 52. Cocaine & Heroin Combination Deaths by Alcohol Also Causing Death, 2011","Table 52. Cocaine & Heroin Combination Deaths by Alcohol Also Causing Death, 2011","Table 52. Cocaine & Heroin Combination Deaths by Alcohol Also Causing Death, 2011","Table 52. Cocaine & Heroin Combination Deaths by Alcohol Also Causing Death, 2011","Table 52. Cocaine & Heroin Combination Deaths by Alcohol Also Causing Death, 2011",,
,,,Alcohol Caused Death,Alcohol Caused Death,,,,
Drug Combination,Drug Combination,Yes,No,Contributed,Total,Total,,
Cocaine,,14,6,0,20,,,
Heroin,,17,9,1,27,,,
Cocaine & Heroin,Cocaine & Heroin,4,2,1,7,,,
Total,,35,17,2,54,,,
*Total equals number of cases in which alcohol was present in decedent.,*Total equals number of cases in which alcohol was present in decedent.,*Total equals number of cases in which alcohol was present in decedent.,*Total equals number of cases in which alcohol was present in decedent.,*Total equals number of cases in which alcohol was present in decedent.,*Total equals number of cases in which alcohol was present in decedent.,,,
"Table 53. Cocaine & Heroin Combination Deaths by City/County, 2011","Table 53. Cocaine & Heroin Combination Deaths by City/County, 2011","Table 53. Cocaine & Heroin Combination Deaths by City/County, 2011","Table 53. Cocaine & Heroin Combination Deaths by City/County, 2011","Table 53. Cocaine & Heroin Combination Deaths by City/County, 2011","Table 53. Cocaine & Heroin Combination Deaths by City/County, 2011","Table 53. Cocaine & Heroin Combination Deaths by City/County, 2011",,
City/County of Residence,Deaths,Rate,City/County of Residence,City/County of Residence,City/County of Residence,Deaths,Rate,
Accomack,1,3.0,Craig,Craig,,0,0.0,
Albemarle,1,1.0,Culpeper,Culpeper,,2,4.2,
Alexandria,1,0.7,Cumberland,Cumberland,,0,0.0,
Alleghany,0,0.0,Danville,Danville,,4,9.3,
Amelia,0,0.0,Dickenson,Dickenson,,0,0.0,
Amherst,1,3.1,Dinwiddie,Dinwiddie,,0,0.0,
Appomattox,0,0.0,Emporia,Emporia,,0,0.0,
Arlington,1,0.5,Essex,Essex,,1,8.9,
Augusta,0,0.0,Fairfax City,Fairfax City,,0,0.0,
Bath,0,0.0,Fairfax,Fairfax,,15,1.4,
Bedford City,0,0.0,Falls Church,Falls Church,,0,0.0,
Bedford,1,1.4,Fauquier,Fauquier,,2,3.0,
Bland,0,0.0,Floyd,Floyd,,0,0.0,
Botetourt,0,0.0,Fluvanna,Fluvanna,,0,0.0,
Bristol,0,0.0,Franklin City,Franklin City,,0,0.0,
Brunswick,0,0.0,Franklin,Franklin,,3,5.3,
Buchanan,0,0.0,Frederick,Frederick,,5,6.3,
Buckingham,0,0.0,Fredericksburg,Fredericksburg,,0,0.0,
Buena Vista,0,0.0,Galax,Galax,,0,0.0,
Campbell,0,0.0,Giles,Giles,,0,0.0,
Caroline,0,0.0,Gloucester,Gloucester,,1,2.7,
Carroll,0,0.0,Goochland,Goochland,,0,0.0,
Charles City,0,0.0,Grayson,Grayson,,0,0.0,
Charlotte,0,0.0,Greene,Greene,,0,0.0,
Charlottesville,0,0.0,Greensville,Greensville,,0,0.0,
Chesapeake,5,2.2,Halifax,Halifax,,1,2.8,
Chesterfield,9,2.8,Hampton,Hampton,,4,2.9,
Clarke,1,7.0,Hanover,Hanover,,3,3.0,
Colonial Heights,1,5.7,Harrisonburg,Harrisonburg,,0,0.0,
Covington,0,0.0,Henrico,Henrico,,15,4.8,
Virginia Department of Health,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,,December 2012,December 2012
