Name: “Table 1 of 1 on page 74 of 178”,Name: “Table 1 of 1 on page 74 of 178”,Name: “Table 1 of 1 on page 74 of 178”,Name: “Table 1 of 1 on page 74 of 178”,Name: “Table 1 of 1 on page 74 of 178”,Name: “Table 1 of 1 on page 74 of 178”,Name: “Table 1 of 1 on page 74 of 178”
Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74
,,,,,,
,,,,,P a g e,| 72
City/County of Residence,Total,Rate,City/County of Residence,Total,Rate,
Middlesex,2,18.4,Rockingham,12,15.7,
Montgomery,13,13.8,Russell,5,17.4,
Nelson,2,13.2,Salem,4,16.0,
New Kent,2,10.6,Scott,5,21.6,
Newport News,21,11.7,Shenandoah,7,16.6,
Norfolk,25,10.3,Smyth,4,12.5,
Northampton,3,24.2,Southampton,2,10.9,
Northumberland,2,16.1,Spotsylvania,12,9.7,
Norton,2,49.3,Stafford,10,7.6,
Nottoway,5,31.6,Staunton,4,16.8,
Orange,4,11.8,Suffolk,14,16.5,
Page,10,41.7,Surry,0,0.0,
Patrick,4,21.8,Sussex,1,8.3,
Petersburg,2,6.2,Tazewell,6,13.4,
Pittsylvania,9,14.3,Virginia Beach,64,14.5,
Poquoson,1,8.3,Warren,6,15.9,
Portsmouth,6,6.3,Washington,10,18.2,
Powhatan,5,17.8,Waynesboro,4,18.8,
Prince Edward,4,17.1,Westmoreland,3,17.1,
Prince George,4,10.9,Williamsburg,6,41.5,
Prince William,26,6.0,Winchester,5,18.8,
Pulaski,8,23.1,Wise,9,21.7,
Radford,1,6.1,Wythe,7,24.0,
Rappahannock,2,26.9,York,11,16.6,
Richmond City,32,15.6,TOTAL FOR STATE RESIDENTS,1018,12.6,
Richmond,1,10.8,Out of State,48,ND†,
Roanoke City,19,19.6,Unknown,1,ND,
Roanoke,14,15.1,TOTAL,1067,ND,
Rockbridge,5,22.3,† ND- No Denominator,,,
Virginia Department of Health,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,December 2012,December 2012
