Name: “Table 1 of 1 on page 162 of 178”,Name: “Table 1 of 1 on page 162 of 178”,Name: “Table 1 of 1 on page 162 of 178”,Name: “Table 1 of 1 on page 162 of 178”,Name: “Table 1 of 1 on page 162 of 178”,Name: “Table 1 of 1 on page 162 of 178”,Name: “Table 1 of 1 on page 162 of 178”
Table: 162,Table: 162,Table: 162,Table: 162,Table: 162,Table: 162,Table: 162
,,,,,,
,,,,,P a g e,| 160
City/County of Residence,Deaths,Rate,City/County of Residence,Deaths,Rate,
Henry,4,7.4,Prince George,0,0.0,
Highland,0,0.0,Prince William,12,2.8,
Hopewell,2,8.9,Pulaski,2,5.8,
Isle of Wight,0,0.0,Radford,1,6.1,
James City,3,4.4,Rappahannock,0,0.0,
King and Queen,0,0.0,Richmond City,17,8.3,
King George,0,0.0,Richmond,0,0.0,
King William,1,6.3,Roanoke City,4,4.1,
Lancaster,1,8.9,Roanoke,0,0.0,
Lee,0,0.0,Rockbridge,0,0.0,
Lexington,0,0.0,Rockingham,0,0.0,
Loudoun,1,0.3,Russell,0,0.0,
Louisa,0,0.0,Salem,1,4.0,
Lunenburg,0,0.0,Scott,0,0.0,
Lynchburg,1,1.3,Shenandoah,2,4.7,
Madison,2,15.2,Smyth,0,0.0,
Manassas,3,7.6,Southampton,0,0.0,
Martinsville,0,0.0,Spotsylvania,2,1.6,
Mathews,0,0.0,Stafford,0,0.0,
Mecklenburg,2,6.1,Staunton,0,0.0,
Middlesex,0,0.0,Suffolk,4,4.7,
Montgomery,2,2.1,Surry,0,0.0,
Nelson,1,6.6,Sussex,0,0.0,
New Kent,0,0.0,Tazewell,1,2.2,
Newport News,5,2.8,Virginia Beach,10,2.3,
Norfolk,17,7.0,Warren,1,2.6,
Northampton,0,0.0,Washington,0,0.0,
Northumberland,0,0.0,Waynesboro,0,0.0,
Norton,0,0.0,Westmoreland,0,0.0,
Nottoway,0,0.0,Williamsburg,0,0.0,
Orange,0,0.0,Winchester,1,3.8,
Page,0,0.0,Wise,0,0.0,
Patrick,0,0.0,Wythe,0,0.0,
Petersburg,0,0.0,York,0,0.0,
Pittsylvania,0,0.0,Total in State,189,2.3,
Poquoson,1,8.3,Out of State,10,ND*,
Portsmouth,7,7.3,TOTAL,199,ND,
Powhatan,0,0.0,*ND-No denominator,,,
Prince Edward,0,0.0,,,,
Virginia Department of Health,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,December 2012,December 2012
