Name: “Table 1 of 1 on page 88 of 178”,Name: “Table 1 of 1 on page 88 of 178”,Name: “Table 1 of 1 on page 88 of 178”,Name: “Table 1 of 1 on page 88 of 178”,Name: “Table 1 of 1 on page 88 of 178”,Name: “Table 1 of 1 on page 88 of 178”,Name: “Table 1 of 1 on page 88 of 178”
Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88,Table: 88
,,,,,,
,,,,,P a g e,| 86
"Table 21. Homicide Deaths by City/County of Residence, 2011","Table 21. Homicide Deaths by City/County of Residence, 2011","Table 21. Homicide Deaths by City/County of Residence, 2011","Table 21. Homicide Deaths by City/County of Residence, 2011",,,
County/City of Residency,Total,Rate,County/City of Residency,Total,Rate,
Accomack,6,18.0,Falls Church,0,0.0,
Albemarle,4,4.0,Fauquier,1,1.5,
Alexandria,1,0.7,Floyd,1,6.5,
Alleghany,0,0.0,Fluvanna,0,0.0,
Amelia,0,0.0,Franklin City,0,0.0,
Amherst,1,3.1,Franklin,2,3.5,
Appomattox,1,6.6,Frederick,1,1.3,
Arlington,0,0.0,Fredericksburg,0,0.0,
Augusta,1,1.4,Galax,0,0.0,
Bath,1,21.5,Giles,1,5.8,
Bedford City,0,0.0,Gloucester,2,5.4,
Bedford,1,1.4,Goochland,0,0.0,
Bland,0,0.0,Grayson,0,0.0,
Botetourt,0,0.0,Greene,0,0.0,
Bristol,1,5.6,Greensville,0,0.0,
Brunswick,1,5.8,Halifax,2,5.5,
Buchanan,7,29.7,Hampton,11,8.1,
Buckingham,1,5.8,Hanover,4,4.0,
Buena Vista,0,0.0,Harrisonburg,2,4.0,
Campbell,1,1.8,Henrico,13,4.2,
Caroline,1,3.5,Henry,5,9.3,
Carroll,0,0.0,Highland,0,0.0,
Charles City,1,13.8,Hopewell,2,8.9,
Charlotte,0,0.0,Isle of Wight,1,2.8,
Charlottesville,2,4.6,James City,3,4.4,
Chesapeake,11,4.9,King and Queen,0,0.0,
Chesterfield,12,3.7,King George,0,0.0,
Clarke,0,0.0,King William,1,6.3,
Colonial Heights,4,22.9,Lancaster,1,8.9,
Covington,1,16.8,Lee,3,11.9,
Craig,0,0.0,Lexington,0,0.0,
Culpeper,3,6.3,Loudoun,2,0.6,
Cumberland,0,0.0,Louisa,0,0.0,
Danville,7,16.3,Lunenburg,0,0.0,
Dickenson,2,12.7,Lynchburg,4,5.2,
Dinwiddie,1,3.6,Madison,3,22.8,
Emporia,2,34.1,Manassas,4,10.2,
Essex,1,8.9,Martinsville,3,22.1,
Fairfax City,0,0.0,Mathews,0,0.0,
Fairfax,12,1.1,Mecklenburg,1,3.1,
Virginia Department of Health,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,December 2012,December 2012
