Name: “Table 1 of 1 on page 130 of 178”,Name: “Table 1 of 1 on page 130 of 178”,Name: “Table 1 of 1 on page 130 of 178”,Name: “Table 1 of 1 on page 130 of 178”,Name: “Table 1 of 1 on page 130 of 178”,Name: “Table 1 of 1 on page 130 of 178”,Name: “Table 1 of 1 on page 130 of 178”
Table: 130,Table: 130,Table: 130,Table: 130,Table: 130,Table: 130,Table: 130
,,,,,,
,,,,,P a g e,| 128
County/City of Residency,Total,Rate,County/City of Residency,Total,Rate,
Nelson,5,33.1,Salem,1,4.0,
New Kent,3,15.9,Scott,4,17.3,
Newport News,18,10.0,Shenandoah,7,16.6,
Norfolk,14,5.8,Smyth,5,15.6,
Northampton,1,8.1,Southampton,3,16.3,
Northumberland,3,24.1,Spotsylvania,16,12.9,
Norton,0,0.0,Stafford,3,2.3,
Nottoway,2,12.6,Staunton,4,16.8,
Orange,6,17.7,Suffolk,9,10.6,
Page,3,12.5,Surry,1,14.4,
Patrick,4,21.8,Sussex,3,24.8,
Petersburg,3,9.3,Tazewell,5,11.2,
Pittsylvania,15,23.9,Virginia Beach,30,6.8,
Poquoson,1,8.3,Warren,7,18.5,
Portsmouth,13,13.6,Washington,5,9.1,
Powhatan,3,10.7,Waynesboro,1,4.7,
Prince Edward,2,8.6,Westmoreland,1,5.7,
Prince George,7,19.1,Williamsburg,0,0.0,
Prince William,18,4.1,Winchester,1,3.8,
Pulaski,3,8.7,Wise,9,21.7,
Radford,1,6.1,Wythe,3,10.3,
Rappahannock,2,26.9,York,9,13.6,
Richmond City,27,13.1,Total in State,764,9.4,
Richmond,3,32.5,Out of Country,9,ND†,
Roanoke City,9,9.3,Out of State,102,ND,
Roanoke,6,6.5,TOTAL,875,ND,
Rockbridge,3,13.4,† ND- No Denominator,,,
Rockingham,9,11.8,,,,
Russell,4,13.9,,,,
Virginia Department of Health,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,December 2012,December 2012
