Name: “Table 1 of 1 on page 129 of 178”,Name: “Table 1 of 1 on page 129 of 178”,Name: “Table 1 of 1 on page 129 of 178”,Name: “Table 1 of 1 on page 129 of 178”,Name: “Table 1 of 1 on page 129 of 178”,Name: “Table 1 of 1 on page 129 of 178”,Name: “Table 1 of 1 on page 129 of 178”
Table: 129,Table: 129,Table: 129,Table: 129,Table: 129,Table: 129,Table: 129
,,,,,,
,,,,,P a g e,| 127
"Table 33. Motor Vehicle Deaths by County of Residence, 2011","Table 33. Motor Vehicle Deaths by County of Residence, 2011","Table 33. Motor Vehicle Deaths by County of Residence, 2011","Table 33. Motor Vehicle Deaths by County of Residence, 2011",,,
County/City of Residency,Total,Rate,County/City of Residency,Total,Rate,
Accomack,10,30.0,Fauquier,16,24.2,
Albemarle,14,13.9,Floyd,4,26.0,
Alexandria,6,4.2,Fluvanna,1,3.8,
Alleghany,2,12.4,Franklin City,1,11.6,
Amelia,4,31.2,Franklin,5,8.9,
Amherst,8,24.9,Frederick,11,13.8,
Appomattox,1,6.6,Fredericksburg,4,15.6,
Arlington,6,2.8,Galax,2,28.6,
Augusta,10,13.6,Giles,1,5.8,
Bath,3,64.4,Gloucester,8,21.7,
Bedford City,3,48.5,Goochland,1,4.6,
Bedford,9,13.0,Grayson,0,0.0,
Bland,0,0.0,Greene,1,5.4,
Botetourt,7,21.3,Greensville,1,8.3,
Bristol,1,5.6,Halifax,7,19.4,
Brunswick,3,17.4,Hampton,11,8.1,
Buchanan,7,29.7,Hanover,12,12.0,
Buckingham,5,28.9,Harrisonburg,1,2.0,
Buena Vista,0,0.0,Henrico,15,4.8,
Campbell,7,12.7,Henry,12,22.3,
Caroline,2,7.0,Highland,0,0.0,
Carroll,3,10.0,Hopewell,1,4.4,
Charles City,3,41.4,Isle of Wight,5,14.1,
Charlotte,4,32.0,James City,10,14.7,
Charlottesville,2,4.6,King and Queen,1,14.3,
Chesapeake,24,10.7,King George,3,12.4,
Chesterfield,28,8.7,King William,2,12.5,
Clarke,1,7.0,Lancaster,2,17.7,
Colonial Heights,2,11.5,Lee,5,19.9,
Covington,1,16.8,Lexington,0,0.0,
Craig,0,0.0,Loudoun,10,3.1,
Culpeper,7,14.7,Louisa,9,27.0,
Cumberland,0,0.0,Lunenburg,2,15.5,
Danville,4,9.3,Lynchburg,8,10.5,
Dickenson,4,25.4,Madison,1,7.6,
Dinwiddie,3,10.7,Manassas,2,5.1,
Emporia,0,0.0,Martinsville,2,14.8,
Essex,5,44.6,Mathews,0,0.0,
Fairfax City,3,13.3,Mecklenburg,4,12.3,
Fairfax,53,4.8,Middlesex,0,0.0,
Falls Church,0,0.0,Montgomery,13,13.8,
Virginia Department of Health,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,December 2012,December 2012
