Name: “Table 1 of 1 on page 98 of 102”,Name: “Table 1 of 1 on page 98 of 102”,Name: “Table 1 of 1 on page 98 of 102”
Table: 98,Table: 98,Table: 98
,,
"LOUIS READ, MD","STEPHEN SHEEHY, MD","ANTONIO VALDES-DAPENA, MD"
"G REDDY, MD","W SHELTON, MD","MARY VALLEY, MD"
"JAMES REDINGTON, MD","BARBARA SHUTE, MD","DARLA VANPUTTEN-ADAMS, MD"
"H REED, MD","JAMES SMITH, MD","JEFFREY VAUGHN, MD"
"JOHN REUWER, MD","MARY SMITH, MD","SAMSON VELENA, MD"
"NORMAN REXRODE, MD","JOHN SNYDER, MD","JOSEPH VERDIRAME, MD"
"WAYNE REYNOLDS, MD","STEVEN SPENCE, MD","MICHAEL VOORHEES, MD"
"MATTHEW RHAMES, MD","DENNIS SPRAGUE, MD","RICHARD WALDMAN, MD"
"STEPHEN RINEHART, MD","MARIO STEFANINI, MD","ANDREW WALKER, MD"
"JUAN RIOS, MD","ROBERT STEWART, MD","KENNETH WALKER, MD"
"JUAN RIVAS, MD","ROBERT STOCKBURGER, MD","CLIFF WALTON, MD"
"THOMAS ROBESON, MD","MICHAEL STOKER, MD","PHILLIP WARD, MD"
"LUCIAN ROBINSON, MD","JOHN SUMMERVILLE, MD","LEE WEATHINGTON, MD"
"RALPH ROBINSON, MD","RANDALL SUSLICK, MD","PETER WEIMERSKIRCH, MD"
"LESLIE ROSE, MD","GEORGE TANNOUS, MD","DAVID WEINSTEIN, MD"
"CHARLES ROSENBAUM, MD","CHARLES TAYLOR, MD","JANE WEISEMAN, MD"
"HENRY ROWE, MD","MALCOLM TENNEY, MD","SAMANTHA WETZLER, MD"
"DIANE ROWELL, MD","LOUIS TEPOEL, MD","STUART WHITE, MD"
"NORRIS ROYSTON, MD","GEORGE THOMAS, MD","DIXON WILLIAMS, MD"
"JOHN RUST, MD","PHILLIP THOMAS, MD","SAMUEL WOODS, MD"
"FRANK SASSER, MD","JOHN THORNTON, MD","GEORGE WORTLEY, MD"
"WILLIAM SAYRE, MD","NORMAN TINGLE, MD","RONALD YORK, MD"
"ANTHONY SCHMIEG, MD","MARK TODD, MD","THOMAS YOUNG, MD"
"BODO SCHNEIDER, MD","JOSEPH TOLAND, MD","ROBERT ZUROWSKI, MD"
"PATRICIA SCHRIMER, MD","E TOLOSA, MD","GREGORY ZWILLING, MD"
"CLARENCE SCRANAGE, MD","JUNE TUNSTALL, MD",
"CHARLES SHAFFER, MD","JOHN TURSKI, MD",
,"Virginia Department of Health, Office of the Chief Medical Examiner ♦ December 2005","Virginia Department of Health, Office of the Chief Medical Examiner ♦ December 2005"
,Page 92,
