Name: “Table 1 of 1 on page 15 of 29”,Name: “Table 1 of 1 on page 15 of 29”,Name: “Table 1 of 1 on page 15 of 29”,Name: “Table 1 of 1 on page 15 of 29”,Name: “Table 1 of 1 on page 15 of 29”,Name: “Table 1 of 1 on page 15 of 29”
Table: 15,Table: 15,Table: 15,Table: 15,Table: 15,Table: 15
,,,,,
,,OPTION 1B,,,
Include Commonwealth Construction Reimbursements in the Federal Overhead Cost,Include Commonwealth Construction Reimbursements in the Federal Overhead Cost,Include Commonwealth Construction Reimbursements in the Federal Overhead Cost,Include Commonwealth Construction Reimbursements in the Federal Overhead Cost,Include Commonwealth Construction Reimbursements in the Federal Overhead Cost,Include Commonwealth Construction Reimbursements in the Federal Overhead Cost
,,Recovery on a Per Inmate Day Basis,Recovery on a Per Inmate Day Basis,Adds,"$165,000"
,,Rev. per,Fed / Out of state,,
FIPS,Jail Name,Inmate day,Inmate days,$ Recovery,
,,FY '04,,,
013,Arlington County,$8.37,"15,103","$126,412",
550,Chesapeake City,$2.74,"15,094","$41,358",
,,,"30,197","$167,770",
,,FY '03,,,
005,Alleghany County,$255.16,14,"$3,572",
013,Arlington County,$8.28,"14,207","$117,634",
550,Chesapeake City,$2.32,"16,215","$37,619",
470,Virginia Peninsula,$8.46,643,"$5,440",
,,,"31,079","$164,265",
,,,13,,
