Name: “Table 1 of 1 on page 180 of 200”,Name: “Table 1 of 1 on page 180 of 200”,Name: “Table 1 of 1 on page 180 of 200”,Name: “Table 1 of 1 on page 180 of 200”,Name: “Table 1 of 1 on page 180 of 200”,Name: “Table 1 of 1 on page 180 of 200”
Table: 180,Table: 180,Table: 180,Table: 180,Table: 180,Table: 180
,,,,,
,,,,P a g e | 178,P a g e | 178
,,Rate per,,,Rate per
County/City of Residence,Total Deaths,,County/City of Residence,Total Deaths,
,,"100,000",,,"100,000"
Franklin City,0,0.0,Mathews County,0,0.0
Franklin County,3,5.3,Mecklenburg County,0,0.0
Frederick County,0,0.0,Middlesex County,0,0.0
Fredericksburg City,0,0.0,Montgomery County,0,0.0
Galax City,0,0.0,Nelson County,0,0.0
Giles County,0,0.0,New Kent County,0,0.0
Gloucester County,0,0.0,Newport News City,5,2.8
Goochland County,1,4.7,Norfolk City,11,4.5
Grayson County,0,0.0,Northampton County,0,0.0
Greene County,0,0.0,Northumberland County,0,0.0
Greensville County,0,0.0,Norton City,0,0.0
Halifax County,0,0.0,Nottoway County,0,0.0
Hampton City,5,3.7,Orange County,2,5.8
Hanover County,2,2.0,Page County,0,0.0
Harrisonburg City,0,0.0,Patrick County,0,0.0
Henrico County,7,2.2,Petersburg City,2,6.3
Henry County,3,5.7,Pittsylvania County,4,6.4
Highland County,0,0.0,Poquoson City,0,0.0
Hopewell City,1,4.5,Portsmouth City,4,4.1
Isle of Wight County,0,0.0,Powhatan County,1,3.6
James City County,0,0.0,Prince Edward County,0,0.0
King and Queen County,0,0.0,Prince George County,0,0.0
King George County,1,4.1,Prince William County,7,1.6
King William County,0,0.0,Pulaski County,0,0.0
Lancaster County,0,0.0,Radford City,0,0.0
Lee County,0,0.0,Rappahannock County,0,0.0
Lexington City,0,0.0,Richmond City,18,8.6
Loudoun County,5,1.5,Richmond County,0,0.0
Louisa County,3,9.0,Roanoke City,5,5.1
Lunenburg County,0,0.0,Roanoke County,1,1.1
Lynchburg City,1,1.3,Rockbridge County,0,0.0
Madison County,0,0.0,Rockingham County,0,0.0
Manassas,6,14.8,Russell County,0,0.0
Manassas Park,0,0.0,Salem City,2,8.0
Martinsville City,1,7.3,Scott County,0,0.0
Virginia Department of Health,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,April 2014
