Name: “Table 1 of 1 on page 165 of 200”,Name: “Table 1 of 1 on page 165 of 200”,Name: “Table 1 of 1 on page 165 of 200”,Name: “Table 1 of 1 on page 165 of 200”,Name: “Table 1 of 1 on page 165 of 200”,Name: “Table 1 of 1 on page 165 of 200”
Table: 165,Table: 165,Table: 165,Table: 165,Table: 165,Table: 165
,,,,,
,,,,P a g e | 163,P a g e | 163
"Table 5.8 Total Number and Rate of OCME Drug/Poison Deaths by City/County of Residence, 2012","Table 5.8 Total Number and Rate of OCME Drug/Poison Deaths by City/County of Residence, 2012","Table 5.8 Total Number and Rate of OCME Drug/Poison Deaths by City/County of Residence, 2012","Table 5.8 Total Number and Rate of OCME Drug/Poison Deaths by City/County of Residence, 2012","Table 5.8 Total Number and Rate of OCME Drug/Poison Deaths by City/County of Residence, 2012","Table 5.8 Total Number and Rate of OCME Drug/Poison Deaths by City/County of Residence, 2012"
,,Rate per,,,Rate per
,Total Deaths,,,Total Deaths,
County/City of Residence,,"100,000",County/City of Residence,,"100,000"
Accomack County,5,15.0,Dinwiddie County,1,3.6
Albemarle County,4,3.9,Emporia City,0,0.0
Alexandria City,11,7.5,Essex County,0,0.0
Alleghany County,4,24.6,Fairfax City,2,8.5
Amelia County,2,15.7,Fairfax County,54,4.8
Amherst County,4,12.4,Falls Church City,0,0.0
Appomattox County,0,0.0,Fauquier County,7,10.5
Arlington County,11,5.0,Floyd County,1,6.5
Augusta County,12,16.3,Fluvanna County,0,0.0
Bath County,1,21.5,Franklin City,0,0.0
Bedford City,0,0.0,Franklin County,11,19.5
Bedford County,7,10.1,Frederick County,5,6.2
Bland County,0,0.0,Fredericksburg City,3,11.0
Botetourt County,4,12.1,Galax City,0,0.0
Bristol City,5,28.3,Giles County,6,35.4
Brunswick County,1,5.9,Gloucester County,4,10.8
Buchanan County,13,54.5,Goochland County,3,14.1
Buckingham County,0,0.0,Grayson County,2,13.2
Buena Vista City,2,29.8,Greene County,1,5.3
Campbell County,2,3.6,Greensville County,1,8.4
Caroline County,1,3.5,Halifax County,0,0.0
Carroll County,6,20.1,Hampton City,10,7.3
Charles City County,1,14.0,Hanover County,9,8.9
Charlotte County,1,8.1,Harrisonburg City,1,2.0
Charlottesville City,4,9.1,Henrico County,26,8.3
Chesapeake City,19,8.3,Henry County,13,24.5
Chesterfield County,23,7.1,Highland County,0,0.0
Clarke County,1,7.0,Hopewell City,3,13.4
Colonial Heights City,1,5.7,Isle of Wight County,1,2.8
Covington City,1,17.3,James City County,4,5.8
Craig County,0,0.0,King and Queen County,0,0.0
Culpeper County,3,6.3,King George County,7,28.6
Cumberland County,2,20.3,King William County,1,6.3
Danville City,2,4.7,Lancaster County,0,0.0
Dickenson County,8,51.0,Lee County,3,11.8
Virginia Department of Health,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,April 2014
