Name: “Table 1 of 1 on page 174 of 200”,Name: “Table 1 of 1 on page 174 of 200”,Name: “Table 1 of 1 on page 174 of 200”,Name: “Table 1 of 1 on page 174 of 200”,Name: “Table 1 of 1 on page 174 of 200”,Name: “Table 1 of 1 on page 174 of 200”
Table: 174,Table: 174,Table: 174,Table: 174,Table: 174,Table: 174
,,,,,
,,,,,P a g e | 172
,,Rate per,,,Rate per
County/City of Residence,Total Deaths,,County/City of Residence,Total Deaths,
,,"100,000",,,"100,000"
Lancaster County,0,0.0,Rappahannock County,0,0.0
Lee County,2,7.9,Richmond City,6,2.9
Lexington City,0,0.0,Richmond County,0,0.0
Loudoun County,5,1.5,Roanoke City,11,11.3
Louisa County,1,3.0,Roanoke County,4,4.3
Lunenburg County,0,0.0,Rockbridge County,0,0.0
Lynchburg City,7,9.1,Rockingham County,2,2.6
Madison County,0,0.0,Russell County,7,24.6
Manassas,4,9.9,Salem City,3,12.0
Manassas Park,0,0.0,Scott County,1,4.4
Martinsville City,2,14.6,Shenandoah County,6,14.1
Mathews County,0,0.0,Smyth County,2,6.3
Mecklenburg County,0,0.0,Southampton County,0,0.0
Middlesex County,0,0.0,Spotsylvania County,6,4.8
Montgomery County,3,3.2,Stafford County,3,2.2
Nelson County,0,0.0,Staunton City,1,4.2
New Kent County,0,0.0,Suffolk City,3,3.5
Newport News City,4,2.2,Surry County,0,0.0
Norfolk City,9,3.7,Sussex County,0,0.0
Northampton County,0,0.0,Tazewell County,12,27.1
Northumberland County,1,8.1,Virginia Beach City,13,2.9
Norton City,0,0.0,Warren County,5,13.1
Nottoway County,1,6.3,Washington County,4,7.2
Orange County,4,11.7,Waynesboro City,2,9.5
Page County,2,8.4,Westmoreland County,0,0.0
Patrick County,1,5.4,Williamsburg City,0,0.0
Petersburg City,1,3.1,Winchester City,2,7.4
Pittsylvania County,4,6.4,Wise County,12,29.3
Poquoson City,0,0.0,Wythe County,4,13.7
Portsmouth City,2,2.1,York County,0,0.0
Powhatan County,1,3.6,Subtotal (in-state),336,4.1
Prince Edward County,1,4.3,Out of State,17,ND
Prince George County,0,0.0,Unknown,1,ND
Prince William County,23,5.3,Subtotal (out-of-state),18,ND
Pulaski County,2,5.8,TOTAL,354,ND
Radford City,0,0.0,,,
,,,Note: No denominator is represented by ND,,
Virginia Department of Health,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,April 2014
