Name: “Table 1 of 1 on page 143 of 200”,Name: “Table 1 of 1 on page 143 of 200”,Name: “Table 1 of 1 on page 143 of 200”,Name: “Table 1 of 1 on page 143 of 200”,Name: “Table 1 of 1 on page 143 of 200”,Name: “Table 1 of 1 on page 143 of 200”
Table: 143,Table: 143,Table: 143,Table: 143,Table: 143,Table: 143
,,,,,
,,,,,P a g e | 141
"Table 4.2 Total Number of OCME Motor Vehicle Deaths by Position during Collision, Vehicle","Table 4.2 Total Number of OCME Motor Vehicle Deaths by Position during Collision, Vehicle","Table 4.2 Total Number of OCME Motor Vehicle Deaths by Position during Collision, Vehicle","Table 4.2 Total Number of OCME Motor Vehicle Deaths by Position during Collision, Vehicle","Table 4.2 Total Number of OCME Motor Vehicle Deaths by Position during Collision, Vehicle","Table 4.2 Total Number of OCME Motor Vehicle Deaths by Position during Collision, Vehicle"
,"Type, and Ethanol Level, 2012","Type, and Ethanol Level, 2012","Type, and Ethanol Level, 2012",,
Position of,,,,,
,,,0.01-0.07%,,
Decedent during,Vehicle Type,No Ethanol,,>0.08 W/V,Total
,,,W/V,,
Collision,,,,,
,Aircraft,3,0,0,3
,All Terrain Vehicle,5,2,3,10
,Bicycle,11,0,1,12
,Boat,1,0,0,1
,Car,181,12,58,251
,Construction Equipment,1,0,0,1
,Dirt Bike,1,0,0,1
,Dump Truck,2,0,0,2
,Farm Equipment,6,0,2,8
,Lawnmower,4,2,0,6
Driver,Moped,7,0,4,11
,Motorcycle,54,3,20,77
,Multiple,1,0,0,1
,Pickup Truck,36,5,27,68
,Sport Utility Vehicle,47,4,23,74
,Tractor Trailer,16,1,0,17
,Train,4,0,0,4
,Truck (other),12,0,2,14
,Unknown,3,0,2,5
,Van,13,0,3,16
,Subtotal of Driver,408,29,145,582
,Car,1,1,2,4
Passenger,Pickup Truck,0,0,1,1
Cargo,Sport Utility Vehicle,1,0,0,1
,Subtotal Passenger Cargo,2,1,3,6
,Aircraft,1,0,0,1
,Car,44,3,10,57
Passenger,Pickup Truck,7,0,1,8
Front,Sport Utility Vehicle,10,0,0,10
,Tractor Trailer,1,0,0,1
,Truck (other),1,0,1,2
Virginia Department of Health,Virginia Department of Health,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,April 2014
