Name: “Table 1 of 1 on page 120 of 200”,Name: “Table 1 of 1 on page 120 of 200”,Name: “Table 1 of 1 on page 120 of 200”,Name: “Table 1 of 1 on page 120 of 200”,Name: “Table 1 of 1 on page 120 of 200”,Name: “Table 1 of 1 on page 120 of 200”,Name: “Table 1 of 1 on page 120 of 200”,Name: “Table 1 of 1 on page 120 of 200”,Name: “Table 1 of 1 on page 120 of 200”,Name: “Table 1 of 1 on page 120 of 200”,Name: “Table 1 of 1 on page 120 of 200”
Table: 120,Table: 120,Table: 120,Table: 120,Table: 120,Table: 120,Table: 120,Table: 120,Table: 120,Table: 120,Table: 120
,,,,,,,,,,
,,,,,,,,,,P a g e | 118
,,ACCIDENTAL CHILD DEATHS (N=104),ACCIDENTAL CHILD DEATHS (N=104),ACCIDENTAL CHILD DEATHS (N=104),ACCIDENTAL CHILD DEATHS (N=104),ACCIDENTAL CHILD DEATHS (N=104),ACCIDENTAL CHILD DEATHS (N=104),ACCIDENTAL CHILD DEATHS (N=104),,
The number of accidental child deaths decreased by 22.4% between 2011 and 2012.,The number of accidental child deaths decreased by 22.4% between 2011 and 2012.,The number of accidental child deaths decreased by 22.4% between 2011 and 2012.,The number of accidental child deaths decreased by 22.4% between 2011 and 2012.,The number of accidental child deaths decreased by 22.4% between 2011 and 2012.,The number of accidental child deaths decreased by 22.4% between 2011 and 2012.,The number of accidental child deaths decreased by 22.4% between 2011 and 2012.,The number of accidental child deaths decreased by 22.4% between 2011 and 2012.,The number of accidental child deaths decreased by 22.4% between 2011 and 2012.,The number of accidental child deaths decreased by 22.4% between 2011 and 2012.,
,"More accidental deaths occurred in males (69.2%), whites (57.7%), and those aged 15-17 years (29.8%)","More accidental deaths occurred in males (69.2%), whites (57.7%), and those aged 15-17 years (29.8%)","More accidental deaths occurred in males (69.2%), whites (57.7%), and those aged 15-17 years (29.8%)","More accidental deaths occurred in males (69.2%), whites (57.7%), and those aged 15-17 years (29.8%)","More accidental deaths occurred in males (69.2%), whites (57.7%), and those aged 15-17 years (29.8%)","More accidental deaths occurred in males (69.2%), whites (57.7%), and those aged 15-17 years (29.8%)","More accidental deaths occurred in males (69.2%), whites (57.7%), and those aged 15-17 years (29.8%)","More accidental deaths occurred in males (69.2%), whites (57.7%), and those aged 15-17 years (29.8%)","More accidental deaths occurred in males (69.2%), whites (57.7%), and those aged 15-17 years (29.8%)","More accidental deaths occurred in males (69.2%), whites (57.7%), and those aged 15-17 years (29.8%)"
,"Motor vehicle accidents were the leading method of death (46.2%), followed by drowning (17.3%)","Motor vehicle accidents were the leading method of death (46.2%), followed by drowning (17.3%)","Motor vehicle accidents were the leading method of death (46.2%), followed by drowning (17.3%)","Motor vehicle accidents were the leading method of death (46.2%), followed by drowning (17.3%)","Motor vehicle accidents were the leading method of death (46.2%), followed by drowning (17.3%)","Motor vehicle accidents were the leading method of death (46.2%), followed by drowning (17.3%)","Motor vehicle accidents were the leading method of death (46.2%), followed by drowning (17.3%)","Motor vehicle accidents were the leading method of death (46.2%), followed by drowning (17.3%)","Motor vehicle accidents were the leading method of death (46.2%), followed by drowning (17.3%)","Motor vehicle accidents were the leading method of death (46.2%), followed by drowning (17.3%)"
"Figure 3.5 Total Number and Rate of OCME Accidental Child Deaths by Year, 2003-2012","Figure 3.5 Total Number and Rate of OCME Accidental Child Deaths by Year, 2003-2012","Figure 3.5 Total Number and Rate of OCME Accidental Child Deaths by Year, 2003-2012","Figure 3.5 Total Number and Rate of OCME Accidental Child Deaths by Year, 2003-2012","Figure 3.5 Total Number and Rate of OCME Accidental Child Deaths by Year, 2003-2012","Figure 3.5 Total Number and Rate of OCME Accidental Child Deaths by Year, 2003-2012","Figure 3.5 Total Number and Rate of OCME Accidental Child Deaths by Year, 2003-2012","Figure 3.5 Total Number and Rate of OCME Accidental Child Deaths by Year, 2003-2012","Figure 3.5 Total Number and Rate of OCME Accidental Child Deaths by Year, 2003-2012","Figure 3.5 Total Number and Rate of OCME Accidental Child Deaths by Year, 2003-2012","Figure 3.5 Total Number and Rate of OCME Accidental Child Deaths by Year, 2003-2012"
300,,,,,,,,,,12
,,,,,,,,,Total Cases,
,,,,,,,,,Mortality Rate,
250,,,,,,,,,,10
,204,,,,,,,,,
200,,,,,,,,,,8
,,188,,,,,,,,
,,,176,,,,,,,
,,,,170,167,,,,,
,,,,,,152,,,,
150,,,,,,,,,,6
,,,,,,,,,134,
,,,,,,,,116,,
,,,,,,,112,,,
,,,,,,,,,,104
100,,,,,,,,,,4
,50,,,,,,,,,2
,0,,,,,,,,,0
,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
,,,,,Year,,,,,
Virginia Department of Health,Virginia Department of Health,Virginia Department of Health,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,,April 2014
