Name: “Table 1 of 1 on page 112 of 200”,Name: “Table 1 of 1 on page 112 of 200”,Name: “Table 1 of 1 on page 112 of 200”,Name: “Table 1 of 1 on page 112 of 200”,Name: “Table 1 of 1 on page 112 of 200”,Name: “Table 1 of 1 on page 112 of 200”,Name: “Table 1 of 1 on page 112 of 200”,Name: “Table 1 of 1 on page 112 of 200”,Name: “Table 1 of 1 on page 112 of 200”,Name: “Table 1 of 1 on page 112 of 200”,Name: “Table 1 of 1 on page 112 of 200”,Name: “Table 1 of 1 on page 112 of 200”
Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112,Table: 112
,,,,,,,,,,,
,,,,,,,,,,,P a g e | 110
,UNDETERMINED DEATHS (N=171),UNDETERMINED DEATHS (N=171),UNDETERMINED DEATHS (N=171),UNDETERMINED DEATHS (N=171),UNDETERMINED DEATHS (N=171),UNDETERMINED DEATHS (N=171),UNDETERMINED DEATHS (N=171),UNDETERMINED DEATHS (N=171),UNDETERMINED DEATHS (N=171),,
Undetermined deaths increased for the 7 th year in a row with a 5.8% rise from 2011.,Undetermined deaths increased for the 7 th year in a row with a 5.8% rise from 2011.,Undetermined deaths increased for the 7 th year in a row with a 5.8% rise from 2011.,Undetermined deaths increased for the 7 th year in a row with a 5.8% rise from 2011.,Undetermined deaths increased for the 7 th year in a row with a 5.8% rise from 2011.,Undetermined deaths increased for the 7 th year in a row with a 5.8% rise from 2011.,Undetermined deaths increased for the 7 th year in a row with a 5.8% rise from 2011.,Undetermined deaths increased for the 7 th year in a row with a 5.8% rise from 2011.,Undetermined deaths increased for the 7 th year in a row with a 5.8% rise from 2011.,Undetermined deaths increased for the 7 th year in a row with a 5.8% rise from 2011.,,
,Forty percent of the cases assigned an undetermined manner had a determined cause of death,Forty percent of the cases assigned an undetermined manner had a determined cause of death,Forty percent of the cases assigned an undetermined manner had a determined cause of death,Forty percent of the cases assigned an undetermined manner had a determined cause of death,Forty percent of the cases assigned an undetermined manner had a determined cause of death,Forty percent of the cases assigned an undetermined manner had a determined cause of death,Forty percent of the cases assigned an undetermined manner had a determined cause of death,Forty percent of the cases assigned an undetermined manner had a determined cause of death,Forty percent of the cases assigned an undetermined manner had a determined cause of death,Forty percent of the cases assigned an undetermined manner had a determined cause of death,Forty percent of the cases assigned an undetermined manner had a determined cause of death
,Nearly 40% of the undetermined deaths were among infants less than 1 year of age,Nearly 40% of the undetermined deaths were among infants less than 1 year of age,Nearly 40% of the undetermined deaths were among infants less than 1 year of age,Nearly 40% of the undetermined deaths were among infants less than 1 year of age,Nearly 40% of the undetermined deaths were among infants less than 1 year of age,Nearly 40% of the undetermined deaths were among infants less than 1 year of age,Nearly 40% of the undetermined deaths were among infants less than 1 year of age,Nearly 40% of the undetermined deaths were among infants less than 1 year of age,Nearly 40% of the undetermined deaths were among infants less than 1 year of age,Nearly 40% of the undetermined deaths were among infants less than 1 year of age,
"Figure 2.28 Total Number of OCME Undetermined Deaths by Year of Death, 1999-2012","Figure 2.28 Total Number of OCME Undetermined Deaths by Year of Death, 1999-2012","Figure 2.28 Total Number of OCME Undetermined Deaths by Year of Death, 1999-2012","Figure 2.28 Total Number of OCME Undetermined Deaths by Year of Death, 1999-2012","Figure 2.28 Total Number of OCME Undetermined Deaths by Year of Death, 1999-2012","Figure 2.28 Total Number of OCME Undetermined Deaths by Year of Death, 1999-2012","Figure 2.28 Total Number of OCME Undetermined Deaths by Year of Death, 1999-2012","Figure 2.28 Total Number of OCME Undetermined Deaths by Year of Death, 1999-2012","Figure 2.28 Total Number of OCME Undetermined Deaths by Year of Death, 1999-2012","Figure 2.28 Total Number of OCME Undetermined Deaths by Year of Death, 1999-2012","Figure 2.28 Total Number of OCME Undetermined Deaths by Year of Death, 1999-2012","Figure 2.28 Total Number of OCME Undetermined Deaths by Year of Death, 1999-2012"
,180,,,,,,,,,,3
,,,,,,,,,,,171
,Cases,,,,,,,,,,
,,,,,,,,,,161,
,Mortality Rate,,,,,,,,,,
,160,,,,,,,,,,
,,,,,,,,,151,,
,,,,,,,,,,,2.5
,,,,,,,,143,,,
,,,,,,,139,,,,
,140,,,,,,,,,,
,,,,,,121,,,,,
,120,,,,,,,,,,2
,100,,,,,,,,,,
