Name: “Table 1 of 1 on page 101 of 200”,Name: “Table 1 of 1 on page 101 of 200”,Name: “Table 1 of 1 on page 101 of 200”,Name: “Table 1 of 1 on page 101 of 200”,Name: “Table 1 of 1 on page 101 of 200”,Name: “Table 1 of 1 on page 101 of 200”,Name: “Table 1 of 1 on page 101 of 200”,Name: “Table 1 of 1 on page 101 of 200”,Name: “Table 1 of 1 on page 101 of 200”,Name: “Table 1 of 1 on page 101 of 200”,Name: “Table 1 of 1 on page 101 of 200”,Name: “Table 1 of 1 on page 101 of 200”,Name: “Table 1 of 1 on page 101 of 200”
Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101,Table: 101
,,,,,,,,,,,,
,,,,,,,,,,,P a g e | 99,P a g e | 99
"Figure 2.24 Total Number of OCME Suicide Deaths by Age Group and Ethanol Level, 2012","Figure 2.24 Total Number of OCME Suicide Deaths by Age Group and Ethanol Level, 2012","Figure 2.24 Total Number of OCME Suicide Deaths by Age Group and Ethanol Level, 2012","Figure 2.24 Total Number of OCME Suicide Deaths by Age Group and Ethanol Level, 2012","Figure 2.24 Total Number of OCME Suicide Deaths by Age Group and Ethanol Level, 2012","Figure 2.24 Total Number of OCME Suicide Deaths by Age Group and Ethanol Level, 2012","Figure 2.24 Total Number of OCME Suicide Deaths by Age Group and Ethanol Level, 2012","Figure 2.24 Total Number of OCME Suicide Deaths by Age Group and Ethanol Level, 2012","Figure 2.24 Total Number of OCME Suicide Deaths by Age Group and Ethanol Level, 2012","Figure 2.24 Total Number of OCME Suicide Deaths by Age Group and Ethanol Level, 2012","Figure 2.24 Total Number of OCME Suicide Deaths by Age Group and Ethanol Level, 2012","Figure 2.24 Total Number of OCME Suicide Deaths by Age Group and Ethanol Level, 2012","Figure 2.24 Total Number of OCME Suicide Deaths by Age Group and Ethanol Level, 2012"
160,,,,,,,,151,,,,
,No Ethanol,,,,,,,,,,,
140,0.01-0.07% W/V,0.01-0.07% W/V,,,,,,,,,,
,≥0.08% W/V,,,,,,125,,128,,,
,,,,,,117,,,,,,
120,,,,,,,,,,,,
100,,,,,,,,,,,,
80,,,,,,,,,,,,
,,,,,,,,,,68,,
,,,,,,,,,,,62,
,,,,,57,,,,,,,
60,,,,,,,,,,,,
,,,,,,41,,42,,,,
,,,,,,,38,,,,,
40,,,,34,,,,,,,,
,,,,,,,,,29,,,
,,,,,,,23,25,,,,25
,,,,,,,,,19,,,
20,,,,,13,14,,,,,,
,,,,,10,,,,,,,
,,,4,4 4,,,,,,5 5,3 4,
0 0 0,0 0 0,0 0 0,0 1,,,,,,,,,1 1
0,,,,,,,,,,,,
"
    ",1-4,5-9,10-14,15-19,20-24,25-34,35-44,45-54,55-64,65-74,75-84,85+
,,,,,Age Group (years),Age Group (years),Age Group (years),,,,,
"Figure 2.25 Total Number of OCME Suicide Deaths by Gender and Ethanol Level, 2012","Figure 2.25 Total Number of OCME Suicide Deaths by Gender and Ethanol Level, 2012","Figure 2.25 Total Number of OCME Suicide Deaths by Gender and Ethanol Level, 2012","Figure 2.25 Total Number of OCME Suicide Deaths by Gender and Ethanol Level, 2012","Figure 2.25 Total Number of OCME Suicide Deaths by Gender and Ethanol Level, 2012","Figure 2.25 Total Number of OCME Suicide Deaths by Gender and Ethanol Level, 2012","Figure 2.25 Total Number of OCME Suicide Deaths by Gender and Ethanol Level, 2012","Figure 2.25 Total Number of OCME Suicide Deaths by Gender and Ethanol Level, 2012","Figure 2.25 Total Number of OCME Suicide Deaths by Gender and Ethanol Level, 2012","Figure 2.25 Total Number of OCME Suicide Deaths by Gender and Ethanol Level, 2012","Figure 2.25 Total Number of OCME Suicide Deaths by Gender and Ethanol Level, 2012","Figure 2.25 Total Number of OCME Suicide Deaths by Gender and Ethanol Level, 2012","Figure 2.25 Total Number of OCME Suicide Deaths by Gender and Ethanol Level, 2012"
,,,,,,,,,,,Male,
600,530,,,,,,,,,,,
,,,,,,,,,,,Female,
500,,,,,,,,,,,,
400,,,,,,,,,,,,
300,,,,,,,,,,,,
,,,170,,,,,,156,,,
200,,,,,,,,,,,,
,,,,,45,,,,,45,,
100,,,,,,26,,,,,,
0,,,,,,,,,,,,
,No ethanol,No ethanol,,,0.01-0.07% W/V,,,,≥0.08% W/V,,,
,,,,Amount of Ethanol Detected,Amount of Ethanol Detected,Amount of Ethanol Detected,Amount of Ethanol Detected,,,,,
Virginia Department of Health,Virginia Department of Health,,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,,,,April 2014
