Name: “Table 1 of 1 on page 3 of 95”,Name: “Table 1 of 1 on page 3 of 95”,Name: “Table 1 of 1 on page 3 of 95”
Table: 3,Table: 3,Table: 3
,,
,Appointed by the Chief Justice of the Supreme Court and Confirmed by the General Assembly,Appointed by the Chief Justice of the Supreme Court and Confirmed by the General Assembly
Virginia Criminal Sentencing,Judge Ernest P. Gates,
Commission Members,"Chairman, Chesterfield County",
,Appointments by the Chief Justice of the Supreme Court,House of Delegates Appointments
,"Judge Robert W. Stewart, Vice Chairman, Norfolk","Peter G. Decker, Jr., Norfolk"
,"Judge F. Bruce Bach, Fairfax County","H. Lane Kneedler, Charlottesville"
,"Judge George E. Honts, III, Fincastle","B. Norris Vassar, Washington, D.C."
,"Judge J. Samuel Johnston, Rustburg",
,"Judge William Newman, Arlington County",Governor's Appointments
,"Judge Donald A. McGlothlin, Jr., Dickenson County","G. Steven Agee, Roanoke"
,,"Jo Ann Bruce, Madison"
,Attorney General,"Judge Henry E. Hudson, Fairfax County"
,"The Honorable Mark Earley, Richmond","The Honorable William G. Petty, Lynchburg"
,"(Frank S. Ferguson, Attorney General’s Representative)",
,Senate Appointments,
,"Reverend George F. Ricketts, Mathews County",
,"Mark C. Christie, Richmond",
,"Richard P. Kern, Ph.D., Director",
The Staff of the Commission,"Meredith Farrar-Owens, Associate Director",
,"Thomas Y. Barnes, Research Associate",
,"Tama S. Celi, Research Associate",
,"James C. Creech, Ph.D., Research Unit Manager",
,"Jody T. Fridley, Training/Data Processing Unit Manager",
,"Angela S. Kepus, Training Associate",
,"Shirley F. Shepperson, Data Processing Specialist",
,"Carolyn A. Williamson, Data Quality Control Associate",
,The design and layout of this report was created by Judith Ann Sullivan.,
2,,
assessing risk among sex offenders in virginia,,
