Name: “Table 1 of 1 on page 77 of 179”,Name: “Table 1 of 1 on page 77 of 179”,Name: “Table 1 of 1 on page 77 of 179”,Name: “Table 1 of 1 on page 77 of 179”,Name: “Table 1 of 1 on page 77 of 179”,Name: “Table 1 of 1 on page 77 of 179”
Table: 77,Table: 77,Table: 77,Table: 77,Table: 77,Table: 77
,,,,,
,,,,,P a g e | 75
County/City of Residency,Total,Rate,County/City of Residency,Total,Rate
Colonial Heights,0,0.0,Loudoun,1,0.3
Covington,1,16.8,Louisa,3,9.0
Craig,0,0.0,Lunenburg,0,0.0
Culpeper,0,0.0,Lynchburg,1,1.3
Cumberland,0,0.0,Madison,0,0.0
Danville,7,16.3,Manassas,1,2.6
Dickenson,1,6.3,Martinsville,3,21.7
Dinwiddie,0,0.0,Mathews,0,0.0
Emporia,1,16.9,Mecklenburg,2,6.1
Essex,1,9.0,Middlesex,0,0.0
Fairfax City,0,0.0,Montgomery,3,3.2
Fairfax,14,1.3,Nelson,1,6.7
Falls Church,0,0.0,New Kent,0,0.0
Fauquier,2,3.1,Newport News,23,12.7
Floyd,0,0.0,Norfolk,27,11.1
Fluvanna,1,3.9,Northampton,2,16.1
Franklin City,1,11.7,Northumberland,0,0.0
Franklin,3,5.3,Norton,0,0.0
Frederick,1,1.3,Nottoway,0,0.0
Fredericksburg,0,0.0,Orange,2,6.0
Galax,0,0.0,Page,1,4.2
Giles,0,0.0,Patrick,0,0.0
Gloucester,1,2.7,Petersburg,12,37.0
Goochland,1,4.6,Pittsylvania,4,6.3
Grayson,0,0.0,Poquoson,0,0.0
Greene,1,5.4,Portsmouth,14,14.7
Greensville,2,16.3,Powhatan,1,3.6
Halifax,4,11.0,Prince Edward,0,0.0
Hampton,16,11.6,Prince George,0,0.0
Hanover,3,3.0,Prince William,10,2.5
Harrisonburg,1,2.0,Pulaski,2,5.7
Henrico,10,3.3,Radford,1,6.1
Henry,4,7.4,Rappahannock,1,13.6
Highland,0,0.0,Richmond City,43,21.1
Hopewell,5,22.1,Richmond,1,10.8
Isle of Wight,0,0.0,Roanoke City,10,10.3
James City,0,0.0,Roanoke,3,3.2
King and Queen,0,0.0,Rockbridge,1,4.5
King George,0,0.0,Rockingham,0,0.0
King William,0,0.0,Russell,0,0.0
Lancaster,2,17.6,Salem,1,4.0
Lee,4,15.6,Scott,0,0.0
Lexington,0,0.0,Shenandoah,0,0.0
Virginia Department of Health,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,December 2011
