Name: “Table 1 of 1 on page 54 of 179”,Name: “Table 1 of 1 on page 54 of 179”,Name: “Table 1 of 1 on page 54 of 179”,Name: “Table 1 of 1 on page 54 of 179”,Name: “Table 1 of 1 on page 54 of 179”,Name: “Table 1 of 1 on page 54 of 179”,Name: “Table 1 of 1 on page 54 of 179”
Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54,Table: 54
,,,,,,
,,,,,,P a g e | 52
Method of Death,Method of Death,,,,Total Cases,Autopsied
,Van,,,,37,7
,Unknown,,,,8,3
Poisoned,,,,,,
,Inhaled toxic agent (ex. Carbon monoxide),Inhaled toxic agent (ex. Carbon monoxide),Inhaled toxic agent (ex. Carbon monoxide),,11,6
,Ingested toxic agent,Ingested toxic agent,,,1,0
Traumatic Injury,Traumatic Injury,,,,,
,Accidental discharge of firearm,Accidental discharge of firearm,Accidental discharge of firearm,,5,5
,Rifle,,,,(1),(1)
,Shotgun,,,,(4),(4)
,Beatings/Blows,Beatings/Blows,,,4,2
,Explosion,,,,2,1
,Falling object,Falling object,,,25,4
Unknown/Other,Unknown/Other,,,,,
,Accidental - Unknown/Other,Accidental - Unknown/Other,Accidental - Unknown/Other,,13,8
,TOTAL,,,,2148,805
"Table 13. Top 5 Accidental Methods of Death by Age Group with Corresponding Rates, 2010","Table 13. Top 5 Accidental Methods of Death by Age Group with Corresponding Rates, 2010","Table 13. Top 5 Accidental Methods of Death by Age Group with Corresponding Rates, 2010","Table 13. Top 5 Accidental Methods of Death by Age Group with Corresponding Rates, 2010","Table 13. Top 5 Accidental Methods of Death by Age Group with Corresponding Rates, 2010","Table 13. Top 5 Accidental Methods of Death by Age Group with Corresponding Rates, 2010","Table 13. Top 5 Accidental Methods of Death by Age Group with Corresponding Rates, 2010"
,,,,Method of Death,,
,,Fire/Smoke,,,,
,,Inhalation,Drowning,,Drug Use,Motor Vehicle
Age Group,Age Group,(Rate),(Rate),Fall (Rate),(Rate),(Rate)
,"
    ",1 (1.0),0 (0.0),0 (0.0),0 (0.0),4 (4.0)
1-4,1-4,6 (1.5),9 (2.2),1 (0.2),0 (0.0),8 (2.0)
5-9,5-9,2 (0.4),4 (0.8),0 (0.0),0 (0.0),6 (1.2)
10-14,10-14,1 (0.2),1 (0.2),0 (0.0),1 (0.2),6 (1.2)
15-19,15-19,1 (0.2),5 (0.9),1 (0.2),13 (2.4),68 (12.3)
20-24,20-24,4 (0.7),8 (1.4),5 (0.9),39 (6.8),84 (14.7)
25-34,25-34,2 (0.2),10 (0.9),13 (1.2),130 (11.9),128 (11.7)
35-44,35-44,3 (0.3),12 (1.1),11 (1.0),133 (12.0),132 (11.9)
45-54,45-54,14 (1.2),8 (0.7),34 (2.8),152 (12.0),129 (10.6)
55-64,55-64,14 (1.5),11 (0.2),39 (4.1),45 (12.5),92 (9.6)
65-74,65-74,13 (2.4),6 (1.1),48 (8.7),4 (4.7),62 (11.3)
75-84,75-84,8 (2.6),5 (1.6),139 (45.6),0 (0.0),57 (18.7)
85+,85+,8 (6.5),1 (0.8),185 (151.1),0 (0.0),27 (22.1)
Total,Total,77 (1.0),80 (1.0),476 (5.9),517 (6.5),803 (10.0)
Virginia Department of Health,Virginia Department of Health,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,December 2011
