Name: “Table 1 of 1 on page 73 of 179”,Name: “Table 1 of 1 on page 73 of 179”,Name: “Table 1 of 1 on page 73 of 179”,Name: “Table 1 of 1 on page 73 of 179”,Name: “Table 1 of 1 on page 73 of 179”,Name: “Table 1 of 1 on page 73 of 179”,Name: “Table 1 of 1 on page 73 of 179”,Name: “Table 1 of 1 on page 73 of 179”,Name: “Table 1 of 1 on page 73 of 179”,Name: “Table 1 of 1 on page 73 of 179”,Name: “Table 1 of 1 on page 73 of 179”,Name: “Table 1 of 1 on page 73 of 179”,Name: “Table 1 of 1 on page 73 of 179”,Name: “Table 1 of 1 on page 73 of 179”,Name: “Table 1 of 1 on page 73 of 179”,Name: “Table 1 of 1 on page 73 of 179”,Name: “Table 1 of 1 on page 73 of 179”,Name: “Table 1 of 1 on page 73 of 179”
Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73,Table: 73
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,P a g e | 71
,,,"Figure 32. Homicide Deaths & Rates by Age Group by Gender, 2010","Figure 32. Homicide Deaths & Rates by Age Group by Gender, 2010","Figure 32. Homicide Deaths & Rates by Age Group by Gender, 2010","Figure 32. Homicide Deaths & Rates by Age Group by Gender, 2010","Figure 32. Homicide Deaths & Rates by Age Group by Gender, 2010","Figure 32. Homicide Deaths & Rates by Age Group by Gender, 2010","Figure 32. Homicide Deaths & Rates by Age Group by Gender, 2010","Figure 32. Homicide Deaths & Rates by Age Group by Gender, 2010","Figure 32. Homicide Deaths & Rates by Age Group by Gender, 2010","Figure 32. Homicide Deaths & Rates by Age Group by Gender, 2010","Figure 32. Homicide Deaths & Rates by Age Group by Gender, 2010","Figure 32. Homicide Deaths & Rates by Age Group by Gender, 2010",,,
70,,,,,,,,,,,,,,,,,25
,,,,,,,64,,,,,,,,,,
,,,,,,,,62,,,,,,,,,
60,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Male,,,Female,,,20
,,,,,,,,,,,Male Rate,Male Rate,,Female Rate,Female Rate,,
50,,,,,,,,,49,,,,,,,,
,,,,,,,,,,,,,,,,,15
40,,,,,,,,,,,,,,,,,
,,,,,,,,,,32,,,,,,,
,,,,,,31,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,10
,,,,,,,,,23,,,,,,,,
,,,,,,,20,,,,,,,,,,
20,,,,,,,,,,,,,,,,,
,,,,,,,,17,,,17,,,,,,
,,,,,,,,,,15,,,,,,,
,,,,,,,,,,,,,,,,,5
,,,,,,,,,,,11,,,,,,
10,,,,,,10,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,4,4,4,,,
3,3,3,,,,,,,,,,,,,3,,
,,,2,,,,,,,,,,,2,,,
,,,,,,,,,,,,,,,1,,1
,,,0,0,0,,,,,,,,,,,,0
0,,,,,,,,,,,,,,,,,0
"
    ",1-4,1-4,5-9,10-14,10-14,15-19,20-24,25-34,35-44,45-54,55-64,65-74,65-74,75-84,85+,Unknown,
,,,,,,,,Age Group (yrs),Age Group (yrs),,,,,,,,
,,,,"Figure 33. Homicide Deaths by Race/Ethnicity, 2010","Figure 33. Homicide Deaths by Race/Ethnicity, 2010","Figure 33. Homicide Deaths by Race/Ethnicity, 2010","Figure 33. Homicide Deaths by Race/Ethnicity, 2010","Figure 33. Homicide Deaths by Race/Ethnicity, 2010","Figure 33. Homicide Deaths by Race/Ethnicity, 2010","Figure 33. Homicide Deaths by Race/Ethnicity, 2010","Figure 33. Homicide Deaths by Race/Ethnicity, 2010","Figure 33. Homicide Deaths by Race/Ethnicity, 2010","Figure 33. Homicide Deaths by Race/Ethnicity, 2010",,,,
,,,,,,,,,Asian,,,,,,,,
,,,,,,,,,3%,,,,,,,,
,,,White,,,,,,,,,,,,,,
,,,39%,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,Black,,
,,,,,,,,,,,,,,,54%,,
,Unknown,Unknown,,,,,,,,,,,,,,,
,,0.3%,,,,,,,,,,,,,,,
,,,Other,,,,,,,,,,,,,,
,,,0.3%,Hispanic,Hispanic,,,,,,,,,,,,
,,,,,4%,,,,,,,,,,,,
Virginia Department of Health,Virginia Department of Health,Virginia Department of Health,,,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,,,,,December 2011,December 2011
