Name: “Table 1 of 1 on page 157 of 179”,Name: “Table 1 of 1 on page 157 of 179”,Name: “Table 1 of 1 on page 157 of 179”,Name: “Table 1 of 1 on page 157 of 179”,Name: “Table 1 of 1 on page 157 of 179”,Name: “Table 1 of 1 on page 157 of 179”
Table: 157,Table: 157,Table: 157,Table: 157,Table: 157,Table: 157
,,,,,
,,,,,P a g e | 155
City/County of Residence,Deaths,Rate,City/County of Residence,Deaths,Rate
Mathews,0,0.0,Rockbridge,3,13.4
Mecklenburg,2,6.1,Rockingham,0,0.0
Middlesex,0,0.0,Russell,13,45.0
Montgomery,6,6.4,Salem,2,8.1
Nelson,0,0.0,Scott,1,4.3
New Kent,0,0.0,Shenandoah,3,7.1
Newport News,11,6.1,Smyth,6,18.6
Norfolk,4,1.6,Southampton,1,5.4
Northampton,0,0.0,Spotsylvania,6,4.9
Northumberland,1,8.1,Stafford,2,1.6
Norton,0,0.0,Staunton,1,4.2
Nottoway,0,0.0,Suffolk,1,1.2
Orange,1,3.0,Surry,0,0.0
Page,1,4.2,Sussex,0,0.0
Patrick,2,10.8,Tazewell,12,26.6
Petersburg,0,0.0,Virginia Beach,12,2.7
Pittsylvania,4,6.3,Warren,5,13.3
Poquoson,0,0.0,Washington,5,9.1
Portsmouth,3,3.1,Waynesboro,0,0.0
Powhatan,0,0.0,Westmoreland,2,11.5
Prince Edward,1,4.3,Williamsburg,0,0.0
Prince George,0,0.0,Winchester,1,3.8
Prince William,10,2.5,Wise,13,31.4
Pulaski,8,22.9,Wythe,3,10.3
Radford,2,12.2,York,3,4.6
Rappahannock,0,0.0,Total in State,350,4.4
Richmond City,9,4.4,Out of State,22,ND*
Richmond,0,0.0,TOTAL,372,ND
Roanoke City,8,8.2,*ND-No denominator,,
Roanoke,7,7.6,,,
Virginia Department of Health,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,December 2011
