Name: “Table 1 of 1 on page 81 of 179”,Name: “Table 1 of 1 on page 81 of 179”,Name: “Table 1 of 1 on page 81 of 179”,Name: “Table 1 of 1 on page 81 of 179”,Name: “Table 1 of 1 on page 81 of 179”,Name: “Table 1 of 1 on page 81 of 179”,Name: “Table 1 of 1 on page 81 of 179”
Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81,Table: 81
,,,,,,
,,,,,,P a g e | 79
,,,Year of Death,,,
County/City of Injury,2006,2007,2008,2009,2010,Total
Middlesex,1,0,0,0,0,1
Montgomery,3,33,3,7,2,48
Nelson,0,1,0,1,1,3
New Kent,0,0,1,1,0,2
Newport News,20,30,16,24,23,113
Norfolk,34,53,29,50,34,200
Northampton,2,1,0,0,2,5
Northumberland,0,1,0,0,0,1
Norton,0,0,0,0,0,0
Nottoway,0,1,0,1,1,3
Orange,2,1,1,1,1,6
Page,1,0,0,0,1,2
Patrick,0,1,0,0,0,1
Petersburg,10,7,5,11,13,46
Pittsylvania,2,4,3,4,4,17
Poquoson,0,0,0,0,0,0
Portsmouth,18,17,16,18,14,83
Powhatan,0,0,4,1,1,6
Prince Edward,0,1,1,7,0,9
Prince George,0,0,1,3,2,6
Prince William,12,14,11,11,10,58
Pulaski,1,0,2,1,2,6
Radford,1,0,1,0,1,3
Rappahannock,1,0,0,0,1,2
Richmond City,85,61,39,44,44,273
Richmond,0,0,1,0,0,1
Roanoke City,13,8,13,12,8,54
Roanoke,1,2,1,2,6,12
Rockbridge,0,1,1,0,1,3
Rockingham,1,0,1,1,0,3
Russell,2,0,1,1,0,4
Salem,0,0,2,1,1,4
Scott,0,2,1,0,1,4
Shenandoah,0,0,0,1,0,1
Smyth,0,0,3,1,0,4
Southampton,1,3,0,2,1,7
Spotsylvania,4,4,0,4,6,18
Stafford,1,3,6,6,2,18
Staunton,0,0,2,3,2,7
Suffolk,8,3,5,8,4,28
Surry,0,0,1,0,2,3
Virginia Department of Health,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,,December 2011
