Name: “Table 1 of 1 on page 64 of 179”,Name: “Table 1 of 1 on page 64 of 179”,Name: “Table 1 of 1 on page 64 of 179”,Name: “Table 1 of 1 on page 64 of 179”,Name: “Table 1 of 1 on page 64 of 179”,Name: “Table 1 of 1 on page 64 of 179”,Name: “Table 1 of 1 on page 64 of 179”,Name: “Table 1 of 1 on page 64 of 179”
Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64
,,,,,,,
,,,,,,,P a g e | 62
,,"Figure 27. Suicide Deaths by Month of Death, 2010","Figure 27. Suicide Deaths by Month of Death, 2010","Figure 27. Suicide Deaths by Month of Death, 2010","Figure 27. Suicide Deaths by Month of Death, 2010",,
,100,,,97,,,
,,,,93,,,
,,,91,,,,
,,,,,89,,
,90,,,,,,
,,,,,,84,85
,,,83,,,82,
,78,78,,,,,
,80,,,,,,
,68,,,,,,68
,70,,,,,,
,60,,,,,,
,50,,,,,,
,40,,,,,,
,30,,,,,,
,20,,,,,,
,10,,,,,,
,0,,,,,,
,,"Figure 28. Suicide Deaths by Day of Death, 2010","Figure 28. Suicide Deaths by Day of Death, 2010","Figure 28. Suicide Deaths by Day of Death, 2010","Figure 28. Suicide Deaths by Day of Death, 2010",,
,,179,,,,,
,180,,,,,,
,,,,,,164,
,160,,,,,,
,,,,,145,,
,140,,134,132,,,
,124,,,,,,
,,,,,,,118
,120,,,,,,
,100,,,,,,
,80,,,,,,
,60,,,,,,
,40,,,,,,
,20,,,,,,
,0,,,,,,
,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday
Virginia Department of Health,,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,December 2011
