Name: “Table 1 of 1 on page 163 of 179”,Name: “Table 1 of 1 on page 163 of 179”,Name: “Table 1 of 1 on page 163 of 179”,Name: “Table 1 of 1 on page 163 of 179”,Name: “Table 1 of 1 on page 163 of 179”,Name: “Table 1 of 1 on page 163 of 179”
Table: 163,Table: 163,Table: 163,Table: 163,Table: 163,Table: 163
,,,,,
,,,,,P a g e | 161
City/County of Residence,Deaths,Rate,City/County of Residence,Deaths,Rate
Henry,3,5.5,Prince William,10,2.5
Highland,0,0.0,Pulaski,2,5.7
Hopewell,0,0.0,Radford,0,0.0
Isle of Wight,0,0.0,Rappahannock,1,13.6
James City,1,1.5,Richmond City,9,4.4
King and Queen,0,0.0,Richmond,0,0.0
King George,0,0.0,Roanoke City,4,4.1
King William,0,0.0,Roanoke,1,1.1
Lancaster,0,0.0,Rockbridge,0,0.0
Lee,0,0.0,Rockingham,0,0.0
Lexington,0,0.0,Russell,0,0.0
Loudoun,1,0.3,Salem,1,4.0
Louisa,1,3.0,Scott,0,0.0
Lunenburg,0,0.0,Shenandoah,0,0.0
Lynchburg,1,1.3,Smyth,0,0.0
Madison,0,0.0,Southampton,1,5.4
Manassas,0,0.0,Spotsylvania,1,0.8
Martinsville,0,0.0,Stafford,1,0.8
Mathews,0,0.0,Staunton,0,0.0
Mecklenburg,0,0.0,Suffolk,2,2.4
Middlesex,0,0.0,Surry,0,0.0
Montgomery,0,0.0,Sussex,1,8.3
Nelson,0,0.0,Tazewell,0,0.0
New Kent,1,5.4,Virginia Beach,6,1.4
Newport News,4,2.2,Warren,1,2.7
Norfolk,5,2.1,Washington,0,0.0
Northampton,0,0.0,Waynesboro,2,9.5
Northumberland,0,0.0,Westmoreland,0,0.0
Norton,0,0.0,Williamsburg,0,0.0
Nottoway,0,0.0,Winchester,0,0.0
Orange,0,0.0,Wise,0,0.0
Page,0,0.0,Wythe,0,0.0
Patrick,0,0.0,York,1,1.5
Petersburg,0,0.0,Total in State,114,1.4
Pittsylvania,2,3.1,Out of State,7,ND*
Poquoson,0,0.0,Unknown,1,ND
Portsmouth,6,6.3,TOTAL,122,ND
Powhatan,0,0.0,*ND-No denominator,,
Prince Edward,0,0.0,,,
Prince George,1,2.8,,,
Virginia Department of Health,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,December 2011
