Name: “Table 1 of 1 on page 133 of 179”,Name: “Table 1 of 1 on page 133 of 179”,Name: “Table 1 of 1 on page 133 of 179”,Name: “Table 1 of 1 on page 133 of 179”,Name: “Table 1 of 1 on page 133 of 179”,Name: “Table 1 of 1 on page 133 of 179”
Table: 133,Table: 133,Table: 133,Table: 133,Table: 133,Table: 133
,,,,,
,,,,,P a g e | 131
County/City of Residency,Total,Rate,County/City of Residency,Total,Rate
Northampton,1,8.1,Shenandoah,4,9.5
Northumberland,2,16.2,Smyth,2,6.2
Norton,0,0.0,Southampton,5,26.9
Nottoway,2,12.6,Spotsylvania,17,13.9
Orange,9,26.9,Stafford,10,7.8
Page,4,16.6,Staunton,3,12.6
Patrick,2,10.8,Suffolk,16,18.9
Petersburg,6,18.5,Surry,2,28.3
Pittsylvania,11,17.3,Sussex,6,49.6
Poquoson,0,0.0,Tazewell,10,22.2
Portsmouth,4,4.2,Virginia Beach,25,5.7
Powhatan,3,10.7,Warren,8,21.3
Prince Edward,4,17.1,Washington,9,16.4
Prince George,7,19.6,Waynesboro,3,14.3
Prince William,23,5.7,Westmoreland,2,11.5
Pulaski,10,28.7,Williamsburg,2,14.2
Radford,0,0.0,Winchester,1,3.8
Rappahannock,2,27.1,Wise,5,12.1
Richmond City,17,8.3,Wythe,4,13.7
Richmond,1,10.8,York,3,4.6
Roanoke City,11,11.3,Total in State,708,8.8
Roanoke,4,4.3,Out of Country,5,ND†
Rockbridge,2,9.0,Out of State,104,ND
Rockingham,13,17.0,TOTAL,817,ND
Russell,2,6.9,† ND- No Denominator,,
Salem,1,4.0,,,
Scott,1,4.3,,,
Virginia Department of Health,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,December 2011
