Name: “Table 1 of 1 on page 30 of 36”,Name: “Table 1 of 1 on page 30 of 36”,Name: “Table 1 of 1 on page 30 of 36”
Table: 30,Table: 30,Table: 30
,,
APPENDIX A,APPENDIX A,
TABLE 7: Patterns Among Drivers Involved in Vehicular Collisions Resulting in Child Fatalities - Virginia 2002,TABLE 7: Patterns Among Drivers Involved in Vehicular Collisions Resulting in Child Fatalities - Virginia 2002,TABLE 7: Patterns Among Drivers Involved in Vehicular Collisions Resulting in Child Fatalities - Virginia 2002
,Number of Child,Number of Adult
Action,,
,Drivers (n=43),Drivers (n=34)
Running off the Road,34,21
Exceeding the Speed Limit,25,14
Reckless Driving,21,13
Inattention,16,8
Overcorrection,11,7
Exceeding Safe Speed but not Speed Limit,3,9
Driving on the Wrong Side of the Road,2,4
Passing Another Vehicle,2,2
Failure to Obey Road Signs/Signals,1,3
Failure to Negotiate a Curve,1,4
Failure to Yield the Right of Way,1,2
Eluding Police,1,0
Falling Asleep,0,3
Hit and Run,0,1
Improper Turn,0,1
Unknown,1,0
23,Virginia State Child Fatality Review Team - May 2009,Virginia State Child Fatality Review Team - May 2009
