Bureau of Justice Statistics,,,,,,,,,,,,,,,,
filename:  cv0545.csv,,,,,,,,,,,,,,,,
"Table 45. Percent distribution of multiple-offender victimizations, by type of crime and perceived age of offenders",,,,,,,,,,,,,,,,
"data source: National Criminal Victimization Survey, 2005  NCJ 215244",,,,,,,,,,,,,,,,
produced by:  Cathy Maston ,,,,,,,,,,,,,,,,
authors:  Patsy Klaus and Cathy Maston,,,,,,,,,,,,,,,,
refer questions to: askbjs@usdoj.gov  202-307-0765,,,,,,,,,,,,,,,,
data of version:  12/08/06,,,,,,,,,,,,,,,,

"Table 45. Personal crimes of violence, 2005:  Percent distribution of multiple-offender victimizations, by type of crime and perceived age of offenders",,,,,,,,,,,,,,,,
,,,Percent of all multiple-offender victimizations,,,,,,,,,,,,,
,,,,,Perceived age of offenders,,,,,,,,,,,
Type of crime,Number of multiple-offender victimizations,,Total,,All under 12,,All 12-20,,All 21-29,,All 30 and over,, Mixed ages,,Not known and not available,
Crimes of violence,"1,056,740",,100,%,0,%*,41.1,%,13.2,%,10.2,%,23.2,%,12.3,%
   Completed violence,"419,330",,100,,0,*,37,,15.6,,2.9,*,28.5,,16.1,
   Attempted/threatened violence,"637,400",,100,,0,*,43.9,,11.5,,15.1,,19.7,,9.8,
   Rape/Sexual assault/a,"28,350",*,100,*,0,*,71.6,*,19.2,*,0,*,9.2,*,0,*
   Robbery,"261,320",,100,,0,*,41.4,,11.8,*,9.2,*,17.8,,19.9,
      Completed/property taken,"188,760",,100,,0,*,34.5,,16.4,*,6.4,*,21.5,,21.2,
         With injury,"95,410",,100,,0,*,36.1,*,17,*,12.7,*,13.6,*,20.6,*
         Without injury,"93,340",,100,,0,*,32.8,*,15.7,*,0,*,29.7,*,21.8,*
      Attempted to take property,"72,560",,100,,0,*,59.4,,0,*,16.3,*,7.9,*,16.4,*
         With injury,"27,610",*,100,*,0,*,70.1,*,0,*,0,*,0,*,29.9,*
         Without injury,"44,940",,100,,0,*,52.8,*,0,*,26.3,*,12.8,*,8,*
   Assault,"767,060",,100,,0,*,39.9,,13.4,,11,,25.5,,10.2,
      Aggravated,"281,250",,100,,0,*,33.1,,11.5,*,16.7,,31.6,,7.1,*
      Simple,"485,800",,100,,0,*,43.9,,14.5,,7.6,,22,,11.9,
Note: Detail may not add to total shown because of rounding.,,,,,,,,,,,,,,,,
*Estimate is based on about 10 or fewer sample cases.,,,,,,,,,,,,,,,,
a/Includes verbal threats of rape and threats of sexual assault.,,,,,,,,,,,,,,,,

































































,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,177,250",,100,b%,"3,220",b%*,0.3,,"379,220",b%,32.2,,"183,500",b%,15.6,,"94,430",b%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"458,600",,100,%,0,*,0,,"139,890",,30.5,,"73,810",,16.1,,"47,100",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"718,650",,100,%,"3,220",*,0.4,,"239,330",,33.3,,"109,680",,15.3,,"47,330",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,500",*,100,%*,0,*,0,,"6,570",*,22.3,,"12,240",*,41.5,,"5,500",*
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"269,940",,100,%,0,*,0,,"65,870",,24.4,,"44,830",,16.6,,"38,080",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"189,290",,100,%,0,*,0,,"42,070",,22.2,,"15,720",*,8.3,,"28,490",*
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,410",,100,%,0,*,0,,"24,240",*,30.2,,"8,800",*,10.9,,"4,620",*
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108,870",,100,%,0,*,0,,"17,820",*,16.4,,"6,920",*,6.4,,"23,860",*
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,640",,100,%,0,*,0,,"23,800",*,29.5,,"29,110",*,36.1,,"9,590",*
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,520",*,100,%*,0,*,0,,"14,410",*,58.8,,"3,000",*,12.3,,"7,090",*
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,120",,100,%,0,*,0,,"9,390",*,16.7,,"26,100",*,46.5,,"2,490",*
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"877,800",,100,%,"3,220",*,0.4,,"306,770",,34.9,,"126,420",,14.4,,"50,830",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"307,570",,100,%,0,*,0,,"107,250",,34.9,,"24,240",*,7.9,,"6,400",*
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"570,220",,100,%,"3,220",*,0.6,,"199,520",,35,,"102,180",,17.9,,"44,430",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,"381,570",b%,32.4,,"135,280",b%,11.5,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.3,,"127,940",,27.9,,"69,840",,15.2,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,,"253,620",,35.3,,"65,440",,9.1,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,,"5,170",*,17.5,,0,*,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1,,"65,570",,24.3,,"55,560",,20.6,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.1,,"56,610",,29.9,,"46,390",,24.5,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,"18,670",*,23.2,,"24,060",*,29.9,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9,,"37,930",,34.8,,"22,320",*,20.5,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.9,,"8,960",*,11.1,,"9,170",*,11.4,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,0,*,0,,0,*,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,"8,960",*,16,,"9,170",*,16.3,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,,"310,820",,35.4,,"79,710",,9.1,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,"143,860",,46.8,,"25,820",*,8.4,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,,"166,950",,29.3,,"53,890",,9.5,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,177,250",,100,b%,"371,420",b%,31.6,,"328,820",b%,27.9,,"169,900",b%,14.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"458,600",,100,%,"124,000",,27,,"163,190",,35.6,,"50,900",,11.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"718,650",,100,%,"247,420",,34.4,,"165,620",,23,,"119,000",,16.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,500",*,100,%*,"16,910",*,57.3,,"6,200",*,21,,"6,380",*,21.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"269,940",,100,%,"38,910",,14.4,,"126,610",,46.9,,"31,970",*,11.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"189,290",,100,%,"25,530",*,13.5,,"92,580",,48.9,,"22,580",*,11.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,410",,100,%,"14,610",*,18.2,,"23,160",*,28.8,,"15,990",*,19.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108,870",,100,%,"10,920",*,10,,"69,420",,63.8,,"6,590",*,6.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80,640",,100,%,"13,380",*,16.6,,"34,030",,42.2,,"9,390",*,11.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,520",*,100,%*,0,*,0,,"20,190",*,82.4,,0,*,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56,120",,100,%,"13,380",*,23.8,,"13,830",*,24.7,,"9,390",*,16.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"877,800",,100,%,"315,590",,36,,"196,000",,22.3,,"131,540",,15
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"307,570",,100,%,"83,150",,27,,"66,180",,21.5,,"64,380",,20.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"570,220",,100,%,"232,430",,40.8,,"129,810",,22.8,,"67,160",,11.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198,320",b%,16.8,,"108,760",b%,9.2,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78,530",,17.1,,"41,960",,9.2,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119,790",,16.7,,"66,800",,9.3,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,*,0,,0,*,0,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,360",,15.3,,"31,060",*,11.5,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,230",*,10.7,,"28,350",*,15,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,550",*,20.6,,"10,100",*,12.6,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,680",*,3.4,,"18,250",*,16.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,120",*,26.2,,"2,710",*,3.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,320",*,17.6,,0,*,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16,800",*,29.9,,"2,710",*,4.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"156,950",,17.9,,"77,700",,8.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74,460",,24.2,,"19,380",*,6.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82,490",,14.5,,"58,310",,10.2
