Bureau of Justice Statistics,,,,,,,,,,,,,,,,,
filename:  cv0563csv,,,,,,,,,,,,,,,,,
"Table 63. Percent distribution of incidents, by victim-offender relationship, type of crime and place of occurrence",,,,,,,,,,,,,,,,,
"data source: National Criminal Victimization Survey, 2005  NCJ 215244",,,,,,,,,,,,,,,,,
produced by:  Cathy Maston ,,,,,,,,,,,,,,,,,
authors:  Patsy Klaus and Cathy Maston,,,,,,,,,,,,,,,,,
refer questions to: askbjs@usdoj.gov  202-307-0765,,,,,,,,,,,,,,,,,
data of version:  12/08/06,,,,,,,,,,,,,,,,,

"Table 63. Personal crimes of violence, 2005: Percent distribution of incidents, by victim-offender relationship, type of crime and place of occurrence",,,,,,,,,,,,,,,,,
,,Percent of incidents,,,,,,,,,,,,,,,
Relationship and type of crime,,Number of incidents,,         Total,,At or in respondent's home,,Near home,,On the street near home,,"At, in, or near a friend's relative's or neighbor's home",,"Inside a restaurant, bar, or nightclub",,Other commercial building,
Involving strangers,,,,,,,,,,,,,,,,,
,Crimes of violence,"2,465,360",,100,%,5.1,%,8.5,%,5.7,%,5.6,%,5.3,%,8.3,%
,   Rape/Sexual assault/a,"65,960",,100,%,25.9,*,4.4,*,0,*,11.2,*,0,*,3.7,*
,   Robbery,"454,990",,100,%,6.1,*,8.9,,6.5,*,3.2,*,1.4,*,3.8,*
,   Assault,"1,944,420",,100,%,4.2,,8.6,,5.7,,6,,6.4,,9.5,
Involving nonstrangers,,,,,,,,,,,,,,,,,
,Crimes of violence,"2,252,970",,100,%,25.5,,12.4,,3.5,,10.9,,2.7,,6.6,
,   Rape/Sexual assault/a,"123,010",,100,%,42,,0,*,0,*,30.5,,0,*,0,*
,   Robbery,"114,490",,100,%,43.8,,2.6,*,2.5,*,10.9,*,0,*,5.4,*
,   Assault,"2,015,480",,100,%,23.4,,13.8,,3.8,,9.8,,3,,7.1,
,,Percent of incidents,,,,,,,,,,,,,,,
Relationship and type of crime,,Parking lot or garage,,Inside school building/on school property,,"In apartment yard, park, field, or playground",,On street other than near own home,,On public transportation or inside station,,   Other,,,,,
Involving strangers,,,,,,,,,,,,,,,,,
,Crimes of violence,11.7,%,8.9,%,4,%,27.5,%,2.2,%,7.1,%,,,,
,   Rape/Sexual assault/a,0,*,7.6,*,0,*,20.5,*,0,*,26.8,*,,,,
,   Robbery,15,,5.6,*,4.4,*,39.7,,3.1,*,2.3,*,,,,
,   Assault,11.3,,9.8,,4.1,,24.9,,2.1,,7.5,,,,,
Involving nonstrangers,,,,,,,,,,,,,,,,,
,Crimes of violence,4.3,,15.9,,2.6,,8.8,,0,*,6.6,,,,,
,   Rape/Sexual assault/a,0,*,7.8,*,4.5,*,2.2,*,0,*,13,*,,,,
,   Robbery,0,*,2.7,*,5.7,*,17.9,*,0,*,8.6,*
,   Assault,4.8,,17.2,,2.4,,8.6,,0,*,6.1,
Note: Detail may not add to total shown because of rounding.,,,,,,,,,,,,,
*Estimate is based on about 10 or fewer sample cases.,,,,,,,,,,,,,
a/Includes verbal threats of rape and threats of sexual assault.,,,,,,,,,,,,,
