Bureau of Justice Statistics,,,,,,,,,,
filename:  cv0528.csv,,,,,,,,,,
"Table 28. Number of victimizations and victimization rates for persons age 12 and over, by type of crime and victim-offender relationship",,,,,,,,,,
"data source: National Criminal Victimization Survey, 2005  NCJ 215244",,,,,,,,,,
produced by:  Cathy Maston ,,,,,,,,,,
authors:  Patsy Klaus and Cathy Maston,,,,,,,,,,
refer questions to: askbjs@usdoj.gov  202-307-0765,,,,,,,,,,
data of version:  12/08/06,,,,,,,,,,

"Table 28. Personal crimes of violence, 2005:  Number of victimizations and victimization rates for persons age 12 and over, by type of crime and victim-offender relationship",,,,,,,,,,
    ,,"Rate per 1,000 persons age 12 and over",,,,,,,,
,,,,Involving strangers,,,,Involving nonstrangers,,
Type of crime,Total Population,Total Number,Rate,Number,,Rate,,Number,,Rate
Crimes of violence,"244,493,430","5,173,720",21.2,"2,753,120",,11.3,,"2,420,590",,9.9
   Completed violence,,"1,658,660",6.8,"872,590",,3.6,,"786,070",,3.2
   Attempted/threatened violence,,"3,515,060",14.4,"1,880,530",,7.7,,"1,634,530",,6.7
   Rape/Sexual assault,,"191,670",0.8,"68,670",,0.3,,"123,010",,0.5,
      Rape/Attempted rape,,"130,140",0.5,"47,440",,0.2,,"82,700",,0.3,
         Rape,,"69,370",0.3,"16,810",*,0.1,*,"52,560",,0.2,
         Attempted rape/a,,"60,770",0.2,"30,620",*,0.1,*,"30,150",*,0.1,*
      Sexual assault/b,,"61,530",0.3,"21,230",*,0.1,*,"40,300",,0.2,
   Robbery,,"624,850",2.6,"497,170",,2,,"127,680",,0.5,
      Completed/property taken,,"415,320",1.7,"318,150",,1.3,,"97,170",,0.4,
         With injury,,"142,830",0.6,"126,460",,0.5,,"16,370",*,0.1,*
         Without injury,,"272,490",1.1,"191,690",,0.8,,"80,800",,0.3,
      Attempted to take property,,"209,530",0.9,"179,020",,0.7,,"30,510",*,0.1,*
         With injury,,"64,450",0.3,"55,350",,0.2,,"9,100",*,0,*
         Without injury,,"145,090",0.6,"123,680",,0.5,,"21,410",*,0.1,*
   Assault,,"4,357,190",17.8,"2,187,290",,8.9,,"2,169,910",,8.9,
      Aggravated,,"1,052,260",4.3,"594,940",,2.4,,"457,330",,1.9,
         With injury,,"330,730",1.4,"168,910",,0.7,,"161,830",,0.7,
         Threatened with weapon,,"721,530",3,"426,030",,1.7,,"295,500",,1.2,
      Simple,,"3,304,930",13.5,"1,592,350",,6.5,,"1,712,580",,7
         With minor injury,,"795,240",3.3,"361,030",,1.5,,"434,210",,1.8
         Without injury,,"2,509,690",10.3,"1,231,320",,5,,"1,278,370",,5.2
Note: Detail may not add to total shown because of rounding.,,,,,,,,,,
*Estimate is based on about 10 or fewer sample cases.,,,,,,,,,,
a/Includes verbal threats of rape.,,,,,,,,,,
b/Includes threats.,,,,,,,,,,






















































,,,,,,,,,,,,,,,,,,,,,,"239,305,990",,"5,401,720",,22.6,,"2,771,320",,11.6,,"2,630,400",,11
,,,,,,,,,,,,,,,,,,,,,,0,,"1,654,990",,6.9,,"739,690",,3.1,,"915,290",,3.8
,,,,,,,,,,,,,,,,,,,,,,0,,"3,746,730",,15.7,,"2,031,620",,8.5,,"1,715,110",,7.2
,,,,,,,,,,,,,,,,,,,,,,0,,"198,850",,0.8,,"62,110",,0.3,,"136,730",,0.6
,,,,,,,,,,,,,,,,,,,,,,0,,"116,890",,0.5,,"31,820",*,0.1,,"85,080",,0.4
,,,,,,,,,,,,,,,,,,,,,,0,,"72,240",,0.3,,"12,170",*,0.1,,"60,060",,0.3
,,,,,,,,,,,,,,,,,,,,,,0,,"44,650",,0.2,,"19,640",*,0.1,,"25,010",*,0.1
,,,,,,,,,,,,,,,,,,,,,,0,,"81,950",,0.3,,"30,300",*,0.1,,"51,650",,0.2
,,,,,,,,,,,,,,,,,,,,,,0,,"596,130",,2.5,,"429,530",,1.8,,"166,610",,0.7
,,,,,,,,,,,,,,,,,,,,,,0,,"377,870",,1.6,,"273,530",,1.1,,"104,340",,0.4
,,,,,,,,,,,,,,,,,,,,,,0,,"160,200",,0.7,,"102,480",,0.4,,"57,720",,0.2
,,,,,,,,,,,,,,,,,,,,,,0,,"217,670",,0.9,,"171,050",,0.7,,"46,610",,0.2
,,,,,,,,,,,,,,,,,,,,,,0,,"218,270",,0.9,,"156,000",,0.7,,"62,270",,0.3
,,,,,,,,,,,,,,,,,,,,,,0,,"53,710",,0.2,,"34,730",,0.1,,"18,980",*,0.1
,,,,,,,,,,,,,,,,,,,,,,0,,"164,560",,0.7,,"121,270",,0.5,,"43,300",,0.2
,,,,,,,,,,,,,,,,,,,,,,0,,"4,606,740",,19.3,,"2,279,670",,9.5,,"2,327,060",,9.7
,,,,,,,,,,,,,,,,,,,,,,0,,"1,101,110",,4.6,,"605,330",,2.5,,"495,780",,2.1
,,,,,,,,,,,,,,,,,,,,,,0,,"361,600",,1.5,,"159,380",,0.7,,"202,210",,0.8
,,,,,,,,,,,,,,,,,,,,,,0,,"739,510",,3.1,,"445,950",,1.9,,"293,560",,1.2
,,,,,,,,,,,,,,,,,,,,,,0,,"3,505,630",,14.6,,"1,674,340",,7,,"1,831,290",,7.7
,,,,,,,,,,,,,,,,,,,,,,0,,"768,960",,3.2,,"266,960",,1.1,,"502,000",,2.1
,,,,,,,,,,,,,,,,,,,,,,0,,"2,736,670",,11.4,,"1,407,380",,5.9,,"1,329,290",,5.6
