Name: “Table 1 of 1 on page 74 of 162”,Name: “Table 1 of 1 on page 74 of 162”,Name: “Table 1 of 1 on page 74 of 162”,Name: “Table 1 of 1 on page 74 of 162”,Name: “Table 1 of 1 on page 74 of 162”,Name: “Table 1 of 1 on page 74 of 162”,Name: “Table 1 of 1 on page 74 of 162”,Name: “Table 1 of 1 on page 74 of 162”
Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74,Table: 74
,,,,,,,
,,,,,,P a g e,| 72
City/County of Residency,Total,Rate,Continued,City/County of Residency,Total,Rate,Rate
Spotsylvania,1,0.8,,Williamsburg,0,0.0,0.0
Stafford,7,5.8,,Winchester,0,0.0,0.0
Staunton,1,4.2,,Wise,0,0.0,0.0
Suffolk,6,7.3,,Wythe,2,7.0,7.0
Surry,1,14.0,,York,1,1.6,1.6
Sussex,0,0.0,,TOTAL FOR STATE,,,
Tazewell,2,4.6,,RESIDENTS,377,4.9,4.9
Virginia Beach,20,4.6,,Out of Country,21,ND†,ND†
Warren,0,0.0,,Out of State,0,ND,ND
Washington,0,0.0,,Unknown,,ND,ND
Waynesboro,0,0.0,,TOTAL,399,ND,ND
Westmoreland,1,5.7,,† ND- No Denominator,,,
"Table 20. Top 10 Homicide Deaths by City/County of Residence, 2008","Table 20. Top 10 Homicide Deaths by City/County of Residence, 2008","Table 20. Top 10 Homicide Deaths by City/County of Residence, 2008","Table 20. Top 10 Homicide Deaths by City/County of Residence, 2008","Table 20. Top 10 Homicide Deaths by City/County of Residence, 2008",,,
,City/County of Residency,City/County of Residency,City/County of Residency,Total,,,
,Richmond City,Richmond City,Richmond City,40,,,
,Norfolk,Norfolk,,27,,,
,Fairfax,Fairfax,,22,,,
,Virginia Beach,Virginia Beach,Virginia Beach,20,,,
,Henrico,Henrico,,17,,,
,Newport News,Newport News,Newport News,13,,,
,Portsmouth,Portsmouth,,13,,,
,Prince William,Prince William,Prince William,13,,,
,Chesapeake,Chesapeake,,12,,,
,Chesterfield,Chesterfield,,12,,,
"Table 21. Top 10 Homicide Rates by City/County of Residence, 2008","Table 21. Top 10 Homicide Rates by City/County of Residence, 2008","Table 21. Top 10 Homicide Rates by City/County of Residence, 2008","Table 21. Top 10 Homicide Rates by City/County of Residence, 2008","Table 21. Top 10 Homicide Rates by City/County of Residence, 2008",,,
,City/County of Residency,City/County of Residency,City/County of Residency,Rate,,,
,Galax,Galax,,29.4,,,
,Greensville,Greensville,,25.1,,,
,Danville,Danville,,22.4,,,
,Bath,,,22.0,,,
,Richmond City,Richmond City,Richmond City,19.8,,,
,Powhatan,Powhatan,,17.9,,,
,Emporia,Emporia,,17.7,,,
,Brunswick,Brunswick,,17.1,,,
,Bedford City,Bedford City,,15.8,,,
,Fluvanna,Fluvanna,,15.7,,,
Virginia Department of Health,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,November 2009,November 2009
