Name: “Table 1 of 1 on page 22 of 162”,Name: “Table 1 of 1 on page 22 of 162”,Name: “Table 1 of 1 on page 22 of 162”,Name: “Table 1 of 1 on page 22 of 162”,Name: “Table 1 of 1 on page 22 of 162”,Name: “Table 1 of 1 on page 22 of 162”,Name: “Table 1 of 1 on page 22 of 162”,Name: “Table 1 of 1 on page 22 of 162”
Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22,Table: 22
,,,,,,,
,,,,,,P a g e,| 20
,"Table . Total Cases by Manner of Death by Autopsy Status, 2008","Table . Total Cases by Manner of Death by Autopsy Status, 2008","Table . Total Cases by Manner of Death by Autopsy Status, 2008","Table . Total Cases by Manner of Death by Autopsy Status, 2008","Table . Total Cases by Manner of Death by Autopsy Status, 2008",,
,,,Manner of Death,Manner of Death,,,
Autopsy,Accident,Homicide,Natural,Suicide,Undetermined,Total,
Yes,842,397,681,764,135,2819,
No,1455,2,1346,185,4,2992,
%Yes,36.7%,99.5%,33.6%,80.5%,97.1%,48.5%,
Total,2297,399,2027,949,139,5811,
,"Table . Total Cases by Race/Ethnicity, 2008","Table . Total Cases by Race/Ethnicity, 2008","Table . Total Cases by Race/Ethnicity, 2008","Table . Total Cases by Race/Ethnicity, 2008",,,
,Race/Ethnicity,Race/Ethnicity,Cases,Percent,,,
,Asian,Asian,110,1.89%,,,
,Black,Black,1315,22.63%,,,
,Hispanic,Hispanic,189,3.25%,,,
,Indian,Indian,18,0.31%,,,
,Native American,Native American,3,0.05%,,,
,Other,Other,9,0.15%,,,
,White,White,4164,71.66%,,,
,Unknown,Unknown,3,0.05%,,,
,Total,Total,5811,100%,,,
,"Figure . Total Cases by Manner of Death by Race/Ethnicity, 2008","Figure . Total Cases by Manner of Death by Race/Ethnicity, 2008","Figure . Total Cases by Manner of Death by Race/Ethnicity, 2008","Figure . Total Cases by Manner of Death by Race/Ethnicity, 2008","Figure . Total Cases by Manner of Death by Race/Ethnicity, 2008",,
Virginia Department of Health,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,November 2009,November 2009
