Name: “Table 1 of 1 on page 21 of 162”,Name: “Table 1 of 1 on page 21 of 162”,Name: “Table 1 of 1 on page 21 of 162”,Name: “Table 1 of 1 on page 21 of 162”,Name: “Table 1 of 1 on page 21 of 162”,Name: “Table 1 of 1 on page 21 of 162”,Name: “Table 1 of 1 on page 21 of 162”
Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21,Table: 21
,,,,,,
,,,,,P a g e,| 19
"Figure 3. Proportion of Cases by Manner of Death, 2008","Figure 3. Proportion of Cases by Manner of Death, 2008","Figure 3. Proportion of Cases by Manner of Death, 2008","Figure 3. Proportion of Cases by Manner of Death, 2008","Figure 3. Proportion of Cases by Manner of Death, 2008",,
,,Undetermined,,,,
Suicide,,2%,,,,
16%,,,,,Accident,
,,,,,40%,
Natural,,,,,,
35%,,,,,,
,,,,,Homicide,
,,,,,7%,
"Table 1. Total Cases by OCME District by Manner of Death, 2008","Table 1. Total Cases by OCME District by Manner of Death, 2008","Table 1. Total Cases by OCME District by Manner of Death, 2008","Table 1. Total Cases by OCME District by Manner of Death, 2008","Table 1. Total Cases by OCME District by Manner of Death, 2008",,
,,OCME District,OCME District,,,
Manner,Central,Northern,Tidewater,Western,Total,
Accident,794,452,402,649,2297,
Homicide,137,63,114,85,399,
Natural,608,460,514,445,2027,
Suicide,267,253,169,260,949,
Undetermined,23,27,43,46,139,
Total,1829,1255,1242,1485,5811,
"Table 2. Total Cases by Autopsy Status by OCME District, 2008","Table 2. Total Cases by Autopsy Status by OCME District, 2008","Table 2. Total Cases by Autopsy Status by OCME District, 2008","Table 2. Total Cases by Autopsy Status by OCME District, 2008","Table 2. Total Cases by Autopsy Status by OCME District, 2008",,
,,Autopsy Performed,Autopsy Performed,,,
OCME District,OCME District,Yes,No,Total,,
Central,Central,887,942,1829,,
Northern,Northern,644,611,1255,,
Tidewater,Tidewater,594,648,1242,,
Western,Western,694,791,1485,,
Total,,2819,2992,5811,,
Virginia Department of Health,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,November 2009,November 2009
