Name: “Table 1 of 1 on page 68 of 162”,Name: “Table 1 of 1 on page 68 of 162”,Name: “Table 1 of 1 on page 68 of 162”,Name: “Table 1 of 1 on page 68 of 162”,Name: “Table 1 of 1 on page 68 of 162”,Name: “Table 1 of 1 on page 68 of 162”
Table: 68,Table: 68,Table: 68,Table: 68,Table: 68,Table: 68
,,,,,
,,,,P a g e,| 66
,Year of Death,Year of Death,Year of Death,,
County/City of Injury,2006,2007,2008,Total,
Virginia Beach,61,50,45,156 Continued,
Warren,3,12,8,23,
Washington,6,10,11,27,
Waynesboro,6,3,3,12,
Westmoreland,4,2,4,10,
Williamsburg,10,2,1,13,
Winchester,6,1,7,14,
Wise,9,13,8,30,
Wythe,4,4,8,16,
York,3,8,11,22,
Total in State,882,900,945,2727,
Out of State,2,6,3,11,
Unknown,0,0,1,1,
TOTAL,884,906,949,2739,
Virginia Department of Health,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,November 2009,November 2009
