Name: “Table 1 of 1 on page 101 of 162”,Name: “Table 1 of 1 on page 101 of 162”,Name: “Table 1 of 1 on page 101 of 162”,Name: “Table 1 of 1 on page 101 of 162”,Name: “Table 1 of 1 on page 101 of 162”
Table: 101,Table: 101,Table: 101,Table: 101,Table: 101
,,,,
,,,P a g e,| 99
"Table 29. Undetermined Deaths of Children by Method of Death and by Age, 2008","Table 29. Undetermined Deaths of Children by Method of Death and by Age, 2008","Table 29. Undetermined Deaths of Children by Method of Death and by Age, 2008",,
Method of Death,,Total Cases,Autopsied,
Undetermined Manner & Cause of Death,Undetermined Manner & Cause of Death,,,
Sudden Unexpected Infant Death,Sudden Unexpected Infant Death,55,55,
Undetermined after autopsy and/or toxicology,Undetermined after autopsy and/or toxicology,11,11,
Subtotal for Undetermined Manner & Cause of Death,Subtotal for Undetermined Manner & Cause of Death,66,66,
Undetermined Manner but Cause of Death Determined,Undetermined Manner but Cause of Death Determined,,,
Traumatic Injury,,,,
Handgun,,2,2,
Subtotal for Undetermined Manner but Cause of Death Determined,Subtotal for Undetermined Manner but Cause of Death Determined,2,2,
Total,,68,68,
Age,,,,
0,,62,62,
1,,4,4,
14,,1,1,
17,,1,1,
Total,,68,68,
Virginia Department of Health,Office of the Chief Medical Examiner,,,November 2009
