Name: “Table 1 of 1 on page 113 of 162”,Name: “Table 1 of 1 on page 113 of 162”,Name: “Table 1 of 1 on page 113 of 162”,Name: “Table 1 of 1 on page 113 of 162”,Name: “Table 1 of 1 on page 113 of 162”,Name: “Table 1 of 1 on page 113 of 162”,Name: “Table 1 of 1 on page 113 of 162”,Name: “Table 1 of 1 on page 113 of 162”,Name: “Table 1 of 1 on page 113 of 162”,Name: “Table 1 of 1 on page 113 of 162”,Name: “Table 1 of 1 on page 113 of 162”,Name: “Table 1 of 1 on page 113 of 162”,Name: “Table 1 of 1 on page 113 of 162”
Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113,Table: 113
,,,,,,,,,,,,
,,,,,,,,,,,P a g e,| 111
ETHANOL ASSOCIATED HOMICIDE DEATHS (N=140),ETHANOL ASSOCIATED HOMICIDE DEATHS (N=140),ETHANOL ASSOCIATED HOMICIDE DEATHS (N=140),ETHANOL ASSOCIATED HOMICIDE DEATHS (N=140),ETHANOL ASSOCIATED HOMICIDE DEATHS (N=140),ETHANOL ASSOCIATED HOMICIDE DEATHS (N=140),ETHANOL ASSOCIATED HOMICIDE DEATHS (N=140),,,,,,
Ethanol was detected in 35.1 percent of all homicides.,Ethanol was detected in 35.1 percent of all homicides.,Ethanol was detected in 35.1 percent of all homicides.,Ethanol was detected in 35.1 percent of all homicides.,Ethanol was detected in 35.1 percent of all homicides.,,,,,,,,
,Ethanol was detected in 42.4 percent of all homicide victims who were stabbed.,Ethanol was detected in 42.4 percent of all homicide victims who were stabbed.,Ethanol was detected in 42.4 percent of all homicide victims who were stabbed.,Ethanol was detected in 42.4 percent of all homicide victims who were stabbed.,Ethanol was detected in 42.4 percent of all homicide victims who were stabbed.,Ethanol was detected in 42.4 percent of all homicide victims who were stabbed.,Ethanol was detected in 42.4 percent of all homicide victims who were stabbed.,Ethanol was detected in 42.4 percent of all homicide victims who were stabbed.,Ethanol was detected in 42.4 percent of all homicide victims who were stabbed.,,,
,,"Figure 68. Homicide Deaths by Age Group by Ethanol Level, 2008","Figure 68. Homicide Deaths by Age Group by Ethanol Level, 2008","Figure 68. Homicide Deaths by Age Group by Ethanol Level, 2008","Figure 68. Homicide Deaths by Age Group by Ethanol Level, 2008","Figure 68. Homicide Deaths by Age Group by Ethanol Level, 2008","Figure 68. Homicide Deaths by Age Group by Ethanol Level, 2008","Figure 68. Homicide Deaths by Age Group by Ethanol Level, 2008","Figure 68. Homicide Deaths by Age Group by Ethanol Level, 2008",,,
60,,,,,,,,,,,,
,,,,,56,,,,,,,
50,,,,,,,,,,,,
,,,,,47,,,No Ethanol,No Ethanol,,,
,,,,,,,,0.01-0.07% W/V,0.01-0.07% W/V,,,
,,,,,,,,≥0.08% W/V,≥0.08% W/V,,,
,,,,,40,,,,,,,
40,,,,,,,,,,,,
,,,,,32,,,,,,,
30,,,,,,,,,,,,
,,,,,26,26,,,,,,
,,,,,19,19,,,,,,
20,,,,,,,,,,,,
,,,,,,17,,,,,,
,,,,,14,,,,,,,
,,,,,13,,,,,,,
,,,,12,,,,,,,,
,11,,,,,,,,,,,
,,,,,9,,,,,,,
10,,,,,,,8,,,,,
,,,,,,7,7,,,,,
,6,,,,6,,,,,,,
,,,5,,,,,,,,,
,,,,,,4,,,,,,
,,,,,3,,3,,,,,
,,,,,,,,2,,,,
,,1,,,1,1,1,1,,1,1,
,0 0,0 0,0 0,,0,,,0,0 0,0 0 0,0,
0,,,,,,,,,,,,
,,,,Age Group (yrs),Age Group (yrs),,,,,,,
Virginia Department of Health,Virginia Department of Health,,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,,,,November 2009,November 2009
