Name: “Table 1 of 1 on page 157 of 162”,Name: “Table 1 of 1 on page 157 of 162”,Name: “Table 1 of 1 on page 157 of 162”,Name: “Table 1 of 1 on page 157 of 162”,Name: “Table 1 of 1 on page 157 of 162”,Name: “Table 1 of 1 on page 157 of 162”,Name: “Table 1 of 1 on page 157 of 162”,Name: “Table 1 of 1 on page 157 of 162”,Name: “Table 1 of 1 on page 157 of 162”,Name: “Table 1 of 1 on page 157 of 162”,Name: “Table 1 of 1 on page 157 of 162”,Name: “Table 1 of 1 on page 157 of 162”,Name: “Table 1 of 1 on page 157 of 162”,Name: “Table 1 of 1 on page 157 of 162”,Name: “Table 1 of 1 on page 157 of 162”,Name: “Table 1 of 1 on page 157 of 162”,Name: “Table 1 of 1 on page 157 of 162”,Name: “Table 1 of 1 on page 157 of 162”,Name: “Table 1 of 1 on page 157 of 162”,Name: “Table 1 of 1 on page 157 of 162”
Table: 157,Table: 157,Table: 157,Table: 157,Table: 157,Table: 157,Table: 157,Table: 157,Table: 157,Table: 157,Table: 157,Table: 157,Table: 157,Table: 157,Table: 157,Table: 157,Table: 157,Table: 157,Table: 157,Table: 157
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,P a g e,| 155
,"Figure 99. Proportion of Retrospective Deaths by Race/Ethnicity, 2008","Figure 99. Proportion of Retrospective Deaths by Race/Ethnicity, 2008","Figure 99. Proportion of Retrospective Deaths by Race/Ethnicity, 2008","Figure 99. Proportion of Retrospective Deaths by Race/Ethnicity, 2008","Figure 99. Proportion of Retrospective Deaths by Race/Ethnicity, 2008","Figure 99. Proportion of Retrospective Deaths by Race/Ethnicity, 2008","Figure 99. Proportion of Retrospective Deaths by Race/Ethnicity, 2008","Figure 99. Proportion of Retrospective Deaths by Race/Ethnicity, 2008","Figure 99. Proportion of Retrospective Deaths by Race/Ethnicity, 2008","Figure 99. Proportion of Retrospective Deaths by Race/Ethnicity, 2008","Figure 99. Proportion of Retrospective Deaths by Race/Ethnicity, 2008","Figure 99. Proportion of Retrospective Deaths by Race/Ethnicity, 2008","Figure 99. Proportion of Retrospective Deaths by Race/Ethnicity, 2008","Figure 99. Proportion of Retrospective Deaths by Race/Ethnicity, 2008","Figure 99. Proportion of Retrospective Deaths by Race/Ethnicity, 2008","Figure 99. Proportion of Retrospective Deaths by Race/Ethnicity, 2008",,,
,,,,,,,,,,,,Black,,,,,,,
,,,,,,,,,,,,12%,,,,,,,
,,,,,,,,,,,,,,,Hispanic,Hispanic,,,
,,,,,,,,,,,,,,,2%,,,,
,,,White,White,,,,,,,,,,,,,,,
,,,86%,86%,,,,,,,,,,,,,,,
,,"Figure 100. Retrospective Deaths by Age Group by Gender, 2008","Figure 100. Retrospective Deaths by Age Group by Gender, 2008","Figure 100. Retrospective Deaths by Age Group by Gender, 2008","Figure 100. Retrospective Deaths by Age Group by Gender, 2008","Figure 100. Retrospective Deaths by Age Group by Gender, 2008","Figure 100. Retrospective Deaths by Age Group by Gender, 2008","Figure 100. Retrospective Deaths by Age Group by Gender, 2008","Figure 100. Retrospective Deaths by Age Group by Gender, 2008","Figure 100. Retrospective Deaths by Age Group by Gender, 2008","Figure 100. Retrospective Deaths by Age Group by Gender, 2008","Figure 100. Retrospective Deaths by Age Group by Gender, 2008","Figure 100. Retrospective Deaths by Age Group by Gender, 2008","Figure 100. Retrospective Deaths by Age Group by Gender, 2008","Figure 100. Retrospective Deaths by Age Group by Gender, 2008",,,,
35,,,,,,,,,,,,,,,,,,,
,,,Male,Male,,,,,,,,,,,,,,,
,,,Female,Female,,,,,,,,,,,,31,,,
30,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,26,,,,
25,,,,,,,,,,,,,,,,,,,
,,,,,,,,,22,,,,,,,,,,
,,,,,,,,,,,,21,,,,,,,
20,,,,,,,,,,,,,19,,,,,,
,,,,,,,,,,,,,,18,,,,,
,,,,,,,,,,,,,,,15,,,,
15,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,12,,,,,,,,
,,,,,,,,,,,,,,10,,,,,
10,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,7,,,7,,7,
,,,,,,,,,,,,6,,,,,,,
5,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,3,3,,,,,,,,
,,,,,,,,,,2,,,,,,,,2,
1,,,,,,,,,1,,,,,,,,,,
0,0,0,0,0,0,0,0,0,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,
"
    ",1-4,1-4,5-9,5-9,10-14,10-14,15-19,15-19,20-24,25-34,35-44,45-54,55-64,65-74,75-84,85-94,95+,,
Virginia Department of Health,Virginia Department of Health,,,,,,,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,,,,,November 2009,November 2009
