Name: “Table 1 of 1 on page 94 of 162”,Name: “Table 1 of 1 on page 94 of 162”,Name: “Table 1 of 1 on page 94 of 162”,Name: “Table 1 of 1 on page 94 of 162”,Name: “Table 1 of 1 on page 94 of 162”,Name: “Table 1 of 1 on page 94 of 162”,Name: “Table 1 of 1 on page 94 of 162”,Name: “Table 1 of 1 on page 94 of 162”,Name: “Table 1 of 1 on page 94 of 162”,Name: “Table 1 of 1 on page 94 of 162”,Name: “Table 1 of 1 on page 94 of 162”,Name: “Table 1 of 1 on page 94 of 162”
Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94,Table: 94
,,,,,,,,,,,
,,,,,,,,,,P a g e,| 92
,"Figure 53. Suicide Deaths of Children by Month of Death, 2008","Figure 53. Suicide Deaths of Children by Month of Death, 2008","Figure 53. Suicide Deaths of Children by Month of Death, 2008","Figure 53. Suicide Deaths of Children by Month of Death, 2008","Figure 53. Suicide Deaths of Children by Month of Death, 2008","Figure 53. Suicide Deaths of Children by Month of Death, 2008","Figure 53. Suicide Deaths of Children by Month of Death, 2008","Figure 53. Suicide Deaths of Children by Month of Death, 2008",,,
,6,,,,,,6,,,,
,6,,,,,,,,,,
,5,,,,,,,,,,
,4,,,,,,,,,,
,,,,3,,,,,3,3,
,3,,,,,,,,,,
,,2,2,,2,2,2,,,,
,2,,,,,,,,,,
,,,,,,,,1,,,
,1,,,,,,,,,,
,0,,,,,,,,,,
,"Figure 54. Suicide Deaths of Children by Day of Death, 2008","Figure 54. Suicide Deaths of Children by Day of Death, 2008","Figure 54. Suicide Deaths of Children by Day of Death, 2008","Figure 54. Suicide Deaths of Children by Day of Death, 2008","Figure 54. Suicide Deaths of Children by Day of Death, 2008","Figure 54. Suicide Deaths of Children by Day of Death, 2008","Figure 54. Suicide Deaths of Children by Day of Death, 2008","Figure 54. Suicide Deaths of Children by Day of Death, 2008",,,
,,,,9,,,,,,,
,9,,,,,,,,,,
,8,,,,,,,,,,
,7,,,,,,,,,,
,6,,,,,,,,,,
,,,,,,,,5,,,
,5,,,,,,,,,,
,4,,,,,4,4,,,,
,4,,,,,,,,,,
,,,3,,,,,,3,,
,3,,,,,,,,,,
,2,,,,,,,,,,
,1,,,,,,,,,,
,0,,,,,,,,,,
Sunday,Sunday,Monday,Monday,Tuesday,Wednesday,Wednesday,Thursday,Friday,Saturday,,
Virginia Department of Health,,,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,,November 2009,November 2009
