Name: “Table 1 of 1 on page 120 of 162”,Name: “Table 1 of 1 on page 120 of 162”,Name: “Table 1 of 1 on page 120 of 162”,Name: “Table 1 of 1 on page 120 of 162”,Name: “Table 1 of 1 on page 120 of 162”,Name: “Table 1 of 1 on page 120 of 162”,Name: “Table 1 of 1 on page 120 of 162”,Name: “Table 1 of 1 on page 120 of 162”,Name: “Table 1 of 1 on page 120 of 162”,Name: “Table 1 of 1 on page 120 of 162”
Table: 120,Table: 120,Table: 120,Table: 120,Table: 120,Table: 120,Table: 120,Table: 120,Table: 120,Table: 120
,,,,,,,,,
,,,,,,,,P a g e,| 118
,"Figure 75. Motor Vehicle Deaths by Race/Ethnicity by Ethanol Presence, 2008","Figure 75. Motor Vehicle Deaths by Race/Ethnicity by Ethanol Presence, 2008","Figure 75. Motor Vehicle Deaths by Race/Ethnicity by Ethanol Presence, 2008","Figure 75. Motor Vehicle Deaths by Race/Ethnicity by Ethanol Presence, 2008","Figure 75. Motor Vehicle Deaths by Race/Ethnicity by Ethanol Presence, 2008","Figure 75. Motor Vehicle Deaths by Race/Ethnicity by Ethanol Presence, 2008","Figure 75. Motor Vehicle Deaths by Race/Ethnicity by Ethanol Presence, 2008",,
,,,,,Ethanol Present,Ethanol Present,,,
,2,,,,,,,,
,Asian,16,,,No Ethanol,,,,
,,75,,,,,,,
,Black,,,,,,,,
,,,119,,,,,,
,,15,,,,,,,
,Hispanic,,,,,,,,
,,32,,,,,,,
,0,,,,,,,,
,Indian,,,,,,,,
,2,,,,,,,,
,0,,,,,,,,
,Other,,,,,,,,
,2,,,,,,,,
,,,,215,,,,,
,White,,,,,,,,
,,,,,,,451,,
,0,100,,200,300,400,500,,
,"Table 34. Motor Vehicle Deaths by Age Group by Position In or Out of Vehicle, 2008","Table 34. Motor Vehicle Deaths by Age Group by Position In or Out of Vehicle, 2008","Table 34. Motor Vehicle Deaths by Age Group by Position In or Out of Vehicle, 2008","Table 34. Motor Vehicle Deaths by Age Group by Position In or Out of Vehicle, 2008","Table 34. Motor Vehicle Deaths by Age Group by Position In or Out of Vehicle, 2008","Table 34. Motor Vehicle Deaths by Age Group by Position In or Out of Vehicle, 2008","Table 34. Motor Vehicle Deaths by Age Group by Position In or Out of Vehicle, 2008",,
Age,,Passenger-,Passenger-,Passenger-,Passenger-,,Unknown,,
Group,Driver,Front,Rear,Cargo,Other,Pedestrian,Status,Total,Total
"
    ",0,1,2,0,0,0,0,,3
1-4,0,1,3,1,0,1,0,,6
5-9,1,1,4,0,1,2,0,,9
10-14,3,2,2,1,1,2,0,,11
15-19,68,24,10,3,3,8,2,,118
20-24,89,14,9,2,4,11,0,,129
25-34,89,14,2,5,1,11,3,,125
35-44,95,12,4,3,2,19,1,,136
45-54,110,10,3,2,2,20,2,,149
55-64,78,5,2,2,2,15,4,,108
65-74,45,4,0,0,0,14,1,,64
75-84,34,7,1,1,0,3,3,,49
85-94,15,3,1,0,0,2,0,,21
95+,0,1,0,0,0,0,0,,1
Total,627,99,43,20,16,108,16,,929
Virginia Department of Health,Virginia Department of Health,,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,,November 2009,November 2009
