Name: “Table 1 of 1 on page 62 of 87”,Name: “Table 1 of 1 on page 62 of 87”,Name: “Table 1 of 1 on page 62 of 87”,Name: “Table 1 of 1 on page 62 of 87”,Name: “Table 1 of 1 on page 62 of 87”,Name: “Table 1 of 1 on page 62 of 87”,Name: “Table 1 of 1 on page 62 of 87”,Name: “Table 1 of 1 on page 62 of 87”,Name: “Table 1 of 1 on page 62 of 87”,Name: “Table 1 of 1 on page 62 of 87”
Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62,Table: 62
,,,,,,,,,
"Figure 53. Homicide Deaths of Children, 18 Years and Younger, by Method of Death, 2003","Figure 53. Homicide Deaths of Children, 18 Years and Younger, by Method of Death, 2003","Figure 53. Homicide Deaths of Children, 18 Years and Younger, by Method of Death, 2003","Figure 53. Homicide Deaths of Children, 18 Years and Younger, by Method of Death, 2003","Figure 53. Homicide Deaths of Children, 18 Years and Younger, by Method of Death, 2003","Figure 53. Homicide Deaths of Children, 18 Years and Younger, by Method of Death, 2003","Figure 53. Homicide Deaths of Children, 18 Years and Younger, by Method of Death, 2003","Figure 53. Homicide Deaths of Children, 18 Years and Younger, by Method of Death, 2003","Figure 53. Homicide Deaths of Children, 18 Years and Younger, by Method of Death, 2003","Figure 53. Homicide Deaths of Children, 18 Years and Younger, by Method of Death, 2003"
,1,,,,,,,,
,Undetermined,,,,,,,,
,1,,,,,,,,
,Starvation,,,,,,,,
,1,,,,,,,,
,Asphyxia,,,,,,,,
,,4,,,,,,,
,Fire,,,,,,,,
,,,,,18,,,,
,Traumatic Injury,,,,,,,,
,,,,,,,,,39
,Firearm,,,,,,,,
,0,5,10,15,20,25,30,35,40
"Table 20. Homicide Deaths of Children, 18 Years and Younger, by Method of Death, 2003","Table 20. Homicide Deaths of Children, 18 Years and Younger, by Method of Death, 2003","Table 20. Homicide Deaths of Children, 18 Years and Younger, by Method of Death, 2003","Table 20. Homicide Deaths of Children, 18 Years and Younger, by Method of Death, 2003","Table 20. Homicide Deaths of Children, 18 Years and Younger, by Method of Death, 2003","Table 20. Homicide Deaths of Children, 18 Years and Younger, by Method of Death, 2003","Table 20. Homicide Deaths of Children, 18 Years and Younger, by Method of Death, 2003","Table 20. Homicide Deaths of Children, 18 Years and Younger, by Method of Death, 2003","Table 20. Homicide Deaths of Children, 18 Years and Younger, by Method of Death, 2003","Table 20. Homicide Deaths of Children, 18 Years and Younger, by Method of Death, 2003"
Method of Death,Method of Death,Method of Death,,,Total Cases,Total Cases,Autopsied,Autopsied,
Shot by assailant(s) with firearm,Shot by assailant(s) with firearm,Shot by assailant(s) with firearm,Shot by assailant(s) with firearm,Shot by assailant(s) with firearm,39,39,38,38,
- Handgun,- Handgun,,,,(18),(18),(18),(18),
- Rifle,- Rifle,,,,(2),(2),(2),(2),
- Shotgun,- Shotgun,,,,(4),(4),(4),(4),
- Unspecified Firearm,- Unspecified Firearm,- Unspecified Firearm,- Unspecified Firearm,,(15),(15),(14),(14),
Abused/Beaten by assailant(s),Abused/Beaten by assailant(s),Abused/Beaten by assailant(s),Abused/Beaten by assailant(s),Abused/Beaten by assailant(s),15,15,12,12,
Strangled/Smothered by assailant(s),Strangled/Smothered by assailant(s),Strangled/Smothered by assailant(s),Strangled/Smothered by assailant(s),Strangled/Smothered by assailant(s),,1,0,0,
Stabbed by assailant(s),Stabbed by assailant(s),Stabbed by assailant(s),Stabbed by assailant(s),,,3,3,3,
Victim of fire/burning,Victim of fire/burning,Victim of fire/burning,Victim of fire/burning,,,4,4,4,
Starved,Starved,,,,,1,1,1,
Undetermined,Undetermined,Undetermined,,,,1,1,1,
Total,,,,,64,64,59,59,
,,,,,"Virginia Department of Health, Office of the Chief Medical Examiner  November 2004","Virginia Department of Health, Office of the Chief Medical Examiner  November 2004","Virginia Department of Health, Office of the Chief Medical Examiner  November 2004","Virginia Department of Health, Office of the Chief Medical Examiner  November 2004","Virginia Department of Health, Office of the Chief Medical Examiner  November 2004"
,,,,,,,,,Page 57
