Name: “Table 1 of 1 on page 70 of 87”,Name: “Table 1 of 1 on page 70 of 87”,Name: “Table 1 of 1 on page 70 of 87”,Name: “Table 1 of 1 on page 70 of 87”
Table: 70,Table: 70,Table: 70,Table: 70
,,,
ETHANOL RELATED UNDETERMINED DEATHS,ETHANOL RELATED UNDETERMINED DEATHS,,
"Table 25. Ethanol Related Undetermined Deaths by Method of Death, 2003","Table 25. Ethanol Related Undetermined Deaths by Method of Death, 2003","Table 25. Ethanol Related Undetermined Deaths by Method of Death, 2003","Table 25. Ethanol Related Undetermined Deaths by Method of Death, 2003"
,,Ethanol >=0.01%,Ethanol >=0.01%
Method of Death,Total,Yes,No
Undetermined after autopsy and/or toxicology,42,4,38
Ingested/Injected medication,11,3,8
Gunshot wound,4,1,3
Blunt trauma,3,1,2
Driver/Passenger/Pedestrian,3,1,2
Drowning,3,2,1
Explosion/Victim of fire,3,2,1
Fall from height/same height,1,1,0
Ingested alcohol (ethanol),1,0,1
Mechanical/Positional,1,0,1
Total,72,15,57
,"Virginia Department of Health, Office of the Chief Medical Examiner  November 2004","Virginia Department of Health, Office of the Chief Medical Examiner  November 2004","Virginia Department of Health, Office of the Chief Medical Examiner  November 2004"
,,,Page 65
