Name: “Table 1 of 1 on page 59 of 110”,Name: “Table 1 of 1 on page 59 of 110”,Name: “Table 1 of 1 on page 59 of 110”,Name: “Table 1 of 1 on page 59 of 110”,Name: “Table 1 of 1 on page 59 of 110”,Name: “Table 1 of 1 on page 59 of 110”,Name: “Table 1 of 1 on page 59 of 110”,Name: “Table 1 of 1 on page 59 of 110”
Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59,Table: 59
,,,,,,,
,"Table 16. Homicide Deaths by Fatal Agency, 2005","Table 16. Homicide Deaths by Fatal Agency, 2005","Table 16. Homicide Deaths by Fatal Agency, 2005","Table 16. Homicide Deaths by Fatal Agency, 2005","Table 16. Homicide Deaths by Fatal Agency, 2005","Table 16. Homicide Deaths by Fatal Agency, 2005",
Fatal Agency,Fatal Agency,,,,Total Case,Autopsied,
Asphyxia,,,,,,,
Drowning,Drowning,,,,3,3,
Strangled by assailant(s),Strangled by assailant(s),Strangled by assailant(s),Strangled by assailant(s),,15,15,
Fire,,,,,,,
Victim of intentionally set fire,Victim of intentionally set fire,Victim of intentionally set fire,Victim of intentionally set fire,,1,1,
Traumatic Injury,Traumatic Injury,,,,,,
Abused/Battered child,Abused/Battered child,Abused/Battered child,,,8,8,
Beaten by assailant(s),Beaten by assailant(s),Beaten by assailant(s),,,31,31,
Fall/Push,Fall/Push,,,,2,2,
Hanging,,,,,3,2,
Shot by assailant(s) with firearm,Shot by assailant(s) with firearm,Shot by assailant(s) with firearm,Shot by assailant(s) with firearm,,357,351,
,Handgun,,,,(280),(275),
,Rifle,,,,(11),(11),
,Shotgun,,,,(19),(18),
,Other,,,,(2),(2),
,Unspecified,,,,(46),(45),
Stabbed by assailant(s),Stabbed by assailant(s),Stabbed by assailant(s),,,59,59,
Traumatic - Other,Traumatic - Other,Traumatic - Other,,,9,8,
Vehicular,,,,,,,
Struck with auto by assailant(s),Struck with auto by assailant(s),Struck with auto by assailant(s),Struck with auto by assailant(s),,4,4,
Unknown,,,,,,,
Homicide - Other,Homicide - Other,Homicide - Other,,,5,5,
Total,,,,,498,489,
"Figure 27. Homicide Deaths by Leading Methods of Death, 2005","Figure 27. Homicide Deaths by Leading Methods of Death, 2005","Figure 27. Homicide Deaths by Leading Methods of Death, 2005","Figure 27. Homicide Deaths by Leading Methods of Death, 2005","Figure 27. Homicide Deaths by Leading Methods of Death, 2005","Figure 27. Homicide Deaths by Leading Methods of Death, 2005","Figure 27. Homicide Deaths by Leading Methods of Death, 2005",
,11,,,,,,
,Rifle,,,,,,
,19,,,,,,
,Shotgun,,,,,,
,21,,,,,,
,Asphyxia,,,,,,
,31,,,,,,
,Blunt Force/Beating,,,,,,
,,46,,,,,
,Unspecified Firearm,,,,,,
,,59,,,,,
,Stab/Cut,,,,,,
,,,,,,,280
,Handgun,,,,,,
,0,50,100,150,200,250,300
,"Virginia Department of Health, Office of the Chief Medical Examiner ♦ October 2006","Virginia Department of Health, Office of the Chief Medical Examiner ♦ October 2006","Virginia Department of Health, Office of the Chief Medical Examiner ♦ October 2006","Virginia Department of Health, Office of the Chief Medical Examiner ♦ October 2006","Virginia Department of Health, Office of the Chief Medical Examiner ♦ October 2006",,
,,,,Page 53,,,
