raw_row_number,date,location,county_name,subject_race,officer_id_hash,officer_race,type,search_conducted
11,2006-01-07,BUCHAN COUNTY,Buchanan County,white,2c6e3e7ef7,NA,vehicular,TRUE
12,2006-01-07,BUCHAN COUNTY,Buchanan County,white,2c6e3e7ef7,NA,vehicular,TRUE
13,2006-01-07,BUCHAN COUNTY,Buchanan County,white,a830fbc3e0,NA,vehicular,TRUE
14,2006-01-07,BUCHAN COUNTY,Buchanan County,white,7bd453b8fb,NA,vehicular,TRUE
76,2006-01-14,BUCHAN COUNTY,Buchanan County,white,7bd453b8fb,NA,vehicular,TRUE
77,2006-01-14,BUCHAN COUNTY,Buchanan County,white,7bd453b8fb,NA,vehicular,TRUE
152,2006-01-21,BUCHAN COUNTY,Buchanan County,white,a830fbc3e0,NA,vehicular,TRUE
153,2006-01-21,BUCHAN COUNTY,Buchanan County,white,7bd453b8fb,NA,vehicular,TRUE
154,2006-01-21,BUCHAN COUNTY,Buchanan County,white,7bd453b8fb,NA,vehicular,TRUE
155,2006-01-21,BUCHAN COUNTY,Buchanan County,white,7bd453b8fb,NA,vehicular,TRUE
156,2006-01-21,BUCHAN COUNTY,Buchanan County,white,7bd453b8fb,NA,vehicular,TRUE
157,2006-01-21,BUCHAN COUNTY,Buchanan County,white,7bd453b8fb,NA,vehicular,TRUE
232,2006-01-28,BUCHAN COUNTY,Buchanan County,white,2c6e3e7ef7,NA,vehicular,TRUE
233,2006-01-28,BUCHAN COUNTY,Buchanan County,white,2c6e3e7ef7,NA,vehicular,TRUE
234,2006-01-28,BUCHAN COUNTY,Buchanan County,white,a830fbc3e0,NA,vehicular,TRUE
314,2006-02-04,BUCHAN COUNTY,Buchanan County,white,7bd453b8fb,NA,vehicular,TRUE
474,2006-02-18,BUCHAN COUNTY,Buchanan County,white,7bd453b8fb,NA,vehicular,TRUE
475,2006-02-18,BUCHAN COUNTY,Buchanan County,white,7bd453b8fb,NA,vehicular,TRUE
546,2006-02-25,BUCHAN COUNTY,Buchanan County,white,4654ecb0dd,NA,vehicular,TRUE
547,2006-02-25,BUCHAN COUNTY,Buchanan County,white,7bd453b8fb,NA,vehicular,TRUE
600,2006-03-04,BUCHAN COUNTY,Buchanan County,white,a830fbc3e0,NA,vehicular,TRUE
666,2006-03-11,BUCHAN COUNTY,Buchanan County,white,2c6e3e7ef7,NA,vehicular,TRUE
667,2006-03-11,BUCHAN COUNTY,Buchanan County,white,2c6e3e7ef7,NA,vehicular,TRUE
744,2006-03-18,BUCHAN COUNTY,Buchanan County,white,7bd453b8fb,NA,vehicular,TRUE
745,2006-03-18,BUCHAN COUNTY,Buchanan County,white,7bd453b8fb,NA,vehicular,TRUE
