raw_row_number,date,location,county_name,subject_race,officer_id_hash,officer_race,type,search_conducted
483,2006-02-18,CLARKE COUNTY,Clarke County,white,525a41c84e,NA,vehicular,TRUE
1329,2006-05-13,CLARKE COUNTY,Clarke County,white,832eecca91,NA,vehicular,TRUE
1330,2006-05-13,CLARKE COUNTY,Clarke County,white,832eecca91,NA,vehicular,TRUE
2752,2006-07-22,CLARKE COUNTY,Clarke County,white,75158ca85e,NA,vehicular,TRUE
2975,2006-08-12,CLARKE COUNTY,Clarke County,white,5176355735,NA,vehicular,TRUE
6556,2007-04-28,CLARKE COUNTY,Clarke County,white,5176355735,NA,vehicular,TRUE
6688,2007-05-12,CLARKE COUNTY,Clarke County,white,dc7120b538,NA,vehicular,TRUE
6689,2007-05-12,CLARKE COUNTY,Clarke County,white,dc7120b538,NA,vehicular,TRUE
7362,2007-07-14,CLARKE COUNTY,Clarke County,white,5176355735,NA,vehicular,TRUE
10024,2008-03-29,CLARKE COUNTY,Clarke County,white,56ce9d2ea6,NA,vehicular,TRUE
10133,2008-04-12,CLARKE COUNTY,Clarke County,white,5176355735,NA,vehicular,TRUE
11656,2008-08-30,CLARKE COUNTY,Clarke County,white,5176355735,NA,vehicular,TRUE
15908,2009-04-11,CLARKE COUNTY,Clarke County,white,56ce9d2ea6,NA,vehicular,TRUE
17031,2009-06-13,CLARKE COUNTY,Clarke County,white,24437aaa41,NA,vehicular,TRUE
17571,2009-08-15,CLARKE COUNTY,Clarke County,white,8c74d615a8,NA,vehicular,TRUE
18510,2009-12-19,CLARKE COUNTY,Clarke County,white,5176355735,NA,vehicular,TRUE
19627,2010-05-29,CLARKE COUNTY,Clarke County,white,56ce9d2ea6,NA,vehicular,TRUE
19727,2010-06-05,CLARKE COUNTY,Clarke County,white,dc7120b538,NA,vehicular,TRUE
19839,2010-06-19,CLARKE COUNTY,Clarke County,white,dc7120b538,NA,vehicular,TRUE
20065,2010-07-17,CLARKE COUNTY,Clarke County,white,dc7120b538,NA,vehicular,TRUE
20282,2010-08-14,CLARKE COUNTY,Clarke County,white,dc7120b538,NA,vehicular,TRUE
21187,2010-08-28,CLARKE COUNTY,Clarke County,white,dc7120b538,NA,vehicular,TRUE
21763,2010-11-13,CLARKE COUNTY,Clarke County,white,dc7120b538,NA,vehicular,TRUE
21764,2010-11-13,CLARKE COUNTY,Clarke County,white,dc7120b538,NA,vehicular,TRUE
23512,2011-01-15,CLARKE COUNTY,Clarke County,white,dc7120b538,NA,vehicular,TRUE
23513,2011-01-15,CLARKE COUNTY,Clarke County,white,dc7120b538,NA,vehicular,TRUE
24307,2011-04-30,CLARKE COUNTY,Clarke County,white,dc7120b538,NA,vehicular,TRUE
27535,2011-12-10,CLARKE COUNTY,Clarke County,white,56ce9d2ea6,NA,vehicular,TRUE
28801,2012-04-28,CLARKE COUNTY,Clarke County,white,56ce9d2ea6,NA,vehicular,TRUE
29930,2012-10-27,CLARKE COUNTY,Clarke County,white,9b7ba8b679,NA,vehicular,TRUE
30085,2012-11-24,CLARKE COUNTY,Clarke County,white,6542f377cf,NA,vehicular,TRUE
32933,2013-10-12,CLARKE COUNTY,Clarke County,white,ddddddb804,NA,vehicular,TRUE
