raw_row_number,date,location,county_name,subject_race,officer_id_hash,officer_race,type,search_conducted
221,2006-01-28,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
222,2006-01-28,ALLEGHANY COUNTY,Alleghany County,white,5afc53f3ae,NA,vehicular,TRUE
302,2006-02-04,ALLEGHANY COUNTY,Alleghany County,white,11170656ad,NA,vehicular,TRUE
303,2006-02-04,ALLEGHANY COUNTY,Alleghany County,white,11170656ad,NA,vehicular,TRUE
304,2006-02-04,ALLEGHANY COUNTY,Alleghany County,white,5afc53f3ae,NA,vehicular,TRUE
598,2006-03-04,ALLEGHANY COUNTY,Alleghany County,white,33ce162334,NA,vehicular,TRUE
599,2006-03-04,ALLEGHANY COUNTY,Alleghany County,white,a973174be8,NA,vehicular,TRUE
662,2006-03-11,ALLEGHANY COUNTY,Alleghany County,white,c5c915b0a1,NA,vehicular,TRUE
904,2006-04-01,ALLEGHANY COUNTY,Alleghany County,white,a6318648ef,NA,vehicular,TRUE
905,2006-04-01,ALLEGHANY COUNTY,Alleghany County,white,5afc53f3ae,NA,vehicular,TRUE
906,2006-04-01,ALLEGHANY COUNTY,Alleghany County,white,5afc53f3ae,NA,vehicular,TRUE
1112,2006-04-22,ALLEGHANY COUNTY,Alleghany County,white,11170656ad,NA,vehicular,TRUE
1174,2006-04-29,ALLEGHANY COUNTY,Alleghany County,white,5afc53f3ae,NA,vehicular,TRUE
1722,2006-06-17,ALLEGHANY COUNTY,Alleghany County,white,2d06833107,NA,vehicular,TRUE
1819,2006-06-24,ALLEGHANY COUNTY,Alleghany County,white,2d06833107,NA,vehicular,TRUE
2544,2006-07-08,ALLEGHANY COUNTY,Alleghany County,white,2d06833107,NA,vehicular,TRUE
2650,2006-07-15,ALLEGHANY COUNTY,Alleghany County,white,5afc53f3ae,NA,vehicular,TRUE
2736,2006-07-22,ALLEGHANY COUNTY,Alleghany County,white,a6318648ef,NA,vehicular,TRUE
2803,2006-07-29,ALLEGHANY COUNTY,Alleghany County,white,2d06833107,NA,vehicular,TRUE
2804,2006-07-29,ALLEGHANY COUNTY,Alleghany County,white,2d06833107,NA,vehicular,TRUE
2944,2006-08-12,ALLEGHANY COUNTY,Alleghany County,white,2d06833107,NA,vehicular,TRUE
2945,2006-08-12,ALLEGHANY COUNTY,Alleghany County,white,2d06833107,NA,vehicular,TRUE
3172,2006-09-02,ALLEGHANY COUNTY,Alleghany County,white,2d06833107,NA,vehicular,TRUE
3173,2006-09-02,ALLEGHANY COUNTY,Alleghany County,white,2d06833107,NA,vehicular,TRUE
3174,2006-09-02,ALLEGHANY COUNTY,Alleghany County,white,2d06833107,NA,vehicular,TRUE
3228,2006-09-09,ALLEGHANY COUNTY,Alleghany County,white,2d06833107,NA,vehicular,TRUE
3286,2006-09-16,ALLEGHANY COUNTY,Alleghany County,white,2d06833107,NA,vehicular,TRUE
3431,2006-09-30,ALLEGHANY COUNTY,Alleghany County,white,5afc53f3ae,NA,vehicular,TRUE
3483,2006-10-07,ALLEGHANY COUNTY,Alleghany County,white,d558a182cc,NA,vehicular,TRUE
3484,2006-10-07,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
3564,2006-10-14,ALLEGHANY COUNTY,Alleghany County,white,2d06833107,NA,vehicular,TRUE
3565,2006-10-14,ALLEGHANY COUNTY,Alleghany County,white,5afc53f3ae,NA,vehicular,TRUE
3627,2006-10-21,ALLEGHANY COUNTY,Alleghany County,white,2d06833107,NA,vehicular,TRUE
3694,2006-10-28,ALLEGHANY COUNTY,Alleghany County,white,2d06833107,NA,vehicular,TRUE
3790,2006-11-11,ALLEGHANY COUNTY,Alleghany County,white,d558a182cc,NA,vehicular,TRUE
4740,2006-11-18,ALLEGHANY COUNTY,Alleghany County,white,d558a182cc,NA,vehicular,TRUE
4969,2006-12-09,ALLEGHANY COUNTY,Alleghany County,white,2d06833107,NA,vehicular,TRUE
5107,2006-12-23,ALLEGHANY COUNTY,Alleghany County,white,33ce162334,NA,vehicular,TRUE
5202,2006-12-30,ALLEGHANY COUNTY,Alleghany County,white,2d06833107,NA,vehicular,TRUE
5203,2006-12-30,ALLEGHANY COUNTY,Alleghany County,white,5afc53f3ae,NA,vehicular,TRUE
5527,2007-02-03,ALLEGHANY COUNTY,Alleghany County,white,5afc53f3ae,NA,vehicular,TRUE
5639,2007-02-17,ALLEGHANY COUNTY,Alleghany County,white,d558a182cc,NA,vehicular,TRUE
5640,2007-02-17,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
5641,2007-02-17,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
5711,2007-02-24,ALLEGHANY COUNTY,Alleghany County,white,2d06833107,NA,vehicular,TRUE
5791,2007-03-03,ALLEGHANY COUNTY,Alleghany County,white,d558a182cc,NA,vehicular,TRUE
5792,2007-03-03,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
5880,2007-03-10,ALLEGHANY COUNTY,Alleghany County,white,33ce162334,NA,vehicular,TRUE
6031,2007-03-24,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
6112,2007-03-31,ALLEGHANY COUNTY,Alleghany County,white,d558a182cc,NA,vehicular,TRUE
6192,2007-04-07,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
6193,2007-04-07,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
6257,2007-04-14,ALLEGHANY COUNTY,Alleghany County,white,d4074efa9b,NA,vehicular,TRUE
6744,2007-05-19,ALLEGHANY COUNTY,Alleghany County,white,9db372798c,NA,vehicular,TRUE
6745,2007-05-19,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
6746,2007-05-19,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
6801,2007-05-26,ALLEGHANY COUNTY,Alleghany County,white,33ce162334,NA,vehicular,TRUE
7047,2007-06-16,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
7048,2007-06-16,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
7121,2007-06-23,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
7270,2007-07-07,ALLEGHANY COUNTY,Alleghany County,white,d558a182cc,NA,vehicular,TRUE
7347,2007-07-14,ALLEGHANY COUNTY,Alleghany County,white,2d06833107,NA,vehicular,TRUE
7541,2007-08-04,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
7684,2007-08-18,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
7685,2007-08-18,ALLEGHANY COUNTY,Alleghany County,white,d4074efa9b,NA,vehicular,TRUE
7740,2007-08-25,ALLEGHANY COUNTY,Alleghany County,white,c5c915b0a1,NA,vehicular,TRUE
7792,2007-09-01,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
7793,2007-09-01,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
7881,2007-09-08,ALLEGHANY COUNTY,Alleghany County,white,c5c915b0a1,NA,vehicular,TRUE
7882,2007-09-08,ALLEGHANY COUNTY,Alleghany County,white,33ce162334,NA,vehicular,TRUE
7883,2007-09-08,ALLEGHANY COUNTY,Alleghany County,white,33ce162334,NA,vehicular,TRUE
7966,2007-09-15,ALLEGHANY COUNTY,Alleghany County,white,d558a182cc,NA,vehicular,TRUE
7967,2007-09-15,ALLEGHANY COUNTY,Alleghany County,white,d558a182cc,NA,vehicular,TRUE
8045,2007-09-22,ALLEGHANY COUNTY,Alleghany County,white,d558a182cc,NA,vehicular,TRUE
8208,2007-09-29,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
8209,2007-09-29,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
8210,2007-09-29,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
8356,2007-10-13,ALLEGHANY COUNTY,Alleghany County,white,d558a182cc,NA,vehicular,TRUE
8357,2007-10-13,ALLEGHANY COUNTY,Alleghany County,white,d558a182cc,NA,vehicular,TRUE
8358,2007-10-13,ALLEGHANY COUNTY,Alleghany County,white,d4074efa9b,NA,vehicular,TRUE
8429,2007-10-20,ALLEGHANY COUNTY,Alleghany County,white,d4074efa9b,NA,vehicular,TRUE
8486,2007-10-27,ALLEGHANY COUNTY,Alleghany County,white,d558a182cc,NA,vehicular,TRUE
8601,2007-11-10,ALLEGHANY COUNTY,Alleghany County,white,8aef55e261,NA,vehicular,TRUE
8714,2007-11-24,ALLEGHANY COUNTY,Alleghany County,white,33ce162334,NA,vehicular,TRUE
8814,2007-12-01,ALLEGHANY COUNTY,Alleghany County,white,c526ed82a6,NA,vehicular,TRUE
8815,2007-12-01,ALLEGHANY COUNTY,Alleghany County,white,c526ed82a6,NA,vehicular,TRUE
8869,2007-12-08,ALLEGHANY COUNTY,Alleghany County,white,d4074efa9b,NA,vehicular,TRUE
8870,2007-12-08,ALLEGHANY COUNTY,Alleghany County,white,d4074efa9b,NA,vehicular,TRUE
8871,2007-12-08,ALLEGHANY COUNTY,Alleghany County,white,d4074efa9b,NA,vehicular,TRUE
8990,2007-12-22,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
8991,2007-12-22,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
9129,2008-01-05,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
9201,2008-01-12,ALLEGHANY COUNTY,Alleghany County,white,d4074efa9b,NA,vehicular,TRUE
9202,2008-01-12,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
9464,2008-02-09,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
9465,2008-02-09,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
9466,2008-02-09,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
9603,2008-02-23,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
9604,2008-02-23,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
9605,2008-02-23,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
10005,2008-03-29,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
10060,2008-04-05,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
10061,2008-04-05,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
10062,2008-04-05,ALLEGHANY COUNTY,Alleghany County,white,d4074efa9b,NA,vehicular,TRUE
10264,2008-04-26,ALLEGHANY COUNTY,Alleghany County,white,3b7ed57d5b,NA,vehicular,TRUE
10265,2008-04-26,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
10266,2008-04-26,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
10321,2008-05-03,ALLEGHANY COUNTY,Alleghany County,white,d4074efa9b,NA,vehicular,TRUE
10395,2008-05-10,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
10396,2008-05-10,ALLEGHANY COUNTY,Alleghany County,white,8640df4677,NA,vehicular,TRUE
10628,2008-05-31,ALLEGHANY COUNTY,Alleghany County,white,1c9ca95cca,NA,vehicular,TRUE
10629,2008-05-31,ALLEGHANY COUNTY,Alleghany County,white,8640df4677,NA,vehicular,TRUE
10630,2008-05-31,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
10757,2008-06-14,ALLEGHANY COUNTY,Alleghany County,white,8640df4677,NA,vehicular,TRUE
10758,2008-06-14,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
10812,2008-06-21,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
11268,2008-07-19,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
11378,2008-08-02,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
11507,2008-08-16,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
11714,2008-09-06,ALLEGHANY COUNTY,Alleghany County,white,8640df4677,NA,vehicular,TRUE
12086,2008-09-20,ALLEGHANY COUNTY,Alleghany County,white,8640df4677,NA,vehicular,TRUE
12087,2008-09-20,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
12088,2008-09-20,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
12259,2008-10-04,ALLEGHANY COUNTY,Alleghany County,white,8640df4677,NA,vehicular,TRUE
12260,2008-10-04,ALLEGHANY COUNTY,Alleghany County,white,8640df4677,NA,vehicular,TRUE
12261,2008-10-04,ALLEGHANY COUNTY,Alleghany County,white,8640df4677,NA,vehicular,TRUE
12448,2008-10-25,ALLEGHANY COUNTY,Alleghany County,white,8640df4677,NA,vehicular,TRUE
12545,2008-11-08,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
12609,2008-11-15,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
12610,2008-11-15,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
12964,2008-11-29,ALLEGHANY COUNTY,Alleghany County,white,b0ace2e579,NA,vehicular,TRUE
12965,2008-11-29,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
13113,2008-12-13,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
13178,2008-12-20,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
13246,2008-12-27,ALLEGHANY COUNTY,Alleghany County,white,8640df4677,NA,vehicular,TRUE
13247,2008-12-27,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
13358,2009-01-10,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
13416,2009-01-17,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
13417,2009-01-17,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
14400,2009-01-24,ALLEGHANY COUNTY,Alleghany County,white,8640df4677,NA,vehicular,TRUE
14680,2009-02-21,ALLEGHANY COUNTY,Alleghany County,white,33ce162334,NA,vehicular,TRUE
14875,2009-03-14,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
15812,2009-04-04,ALLEGHANY COUNTY,Alleghany County,white,2d06833107,NA,vehicular,TRUE
15881,2009-04-11,ALLEGHANY COUNTY,Alleghany County,white,2d06833107,NA,vehicular,TRUE
15882,2009-04-11,ALLEGHANY COUNTY,Alleghany County,white,8640df4677,NA,vehicular,TRUE
15883,2009-04-11,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
16792,2009-05-23,ALLEGHANY COUNTY,Alleghany County,white,8640df4677,NA,vehicular,TRUE
16793,2009-05-23,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
16794,2009-05-23,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
16795,2009-05-23,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
16894,2009-05-30,ALLEGHANY COUNTY,Alleghany County,white,8640df4677,NA,vehicular,TRUE
16960,2009-06-06,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
17014,2009-06-13,ALLEGHANY COUNTY,Alleghany County,white,8640df4677,NA,vehicular,TRUE
17141,2009-06-27,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
17203,2009-07-04,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
17501,2009-08-08,ALLEGHANY COUNTY,Alleghany County,white,c5c915b0a1,NA,vehicular,TRUE
17502,2009-08-08,ALLEGHANY COUNTY,Alleghany County,white,d4074efa9b,NA,vehicular,TRUE
17659,2009-08-29,ALLEGHANY COUNTY,Alleghany County,white,8640df4677,NA,vehicular,TRUE
17660,2009-08-29,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
17720,2009-09-05,ALLEGHANY COUNTY,Alleghany County,white,666b84a33b,NA,vehicular,TRUE
