raw_row_number,date,location,county_name,subject_race,officer_id_hash,officer_race,type,search_conducted
320,2006-02-04,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
321,2006-02-04,CULPEPER COUNTY,Culpeper County,white,451a5cae16,NA,vehicular,TRUE
392,2006-02-11,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
609,2006-03-04,CULPEPER COUNTY,Culpeper County,white,6d08f6530d,NA,vehicular,TRUE
610,2006-03-04,CULPEPER COUNTY,Culpeper County,white,451a5cae16,NA,vehicular,TRUE
759,2006-03-18,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
760,2006-03-18,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
915,2006-04-01,CULPEPER COUNTY,Culpeper County,white,6d08f6530d,NA,vehicular,TRUE
1041,2006-04-15,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
1260,2006-05-06,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
1261,2006-05-06,CULPEPER COUNTY,Culpeper County,white,451a5cae16,NA,vehicular,TRUE
1393,2006-05-20,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
1647,2006-06-10,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
2884,2006-08-05,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
2885,2006-08-05,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
2976,2006-08-12,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
3043,2006-08-19,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
3044,2006-08-19,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
3244,2006-09-09,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
3245,2006-09-09,CULPEPER COUNTY,Culpeper County,white,451a5cae16,NA,vehicular,TRUE
3246,2006-09-09,CULPEPER COUNTY,Culpeper County,white,451a5cae16,NA,vehicular,TRUE
3703,2006-10-28,CULPEPER COUNTY,Culpeper County,white,451a5cae16,NA,vehicular,TRUE
4752,2006-11-18,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
5134,2006-12-23,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
5337,2007-01-13,CULPEPER COUNTY,Culpeper County,white,cf30147340,NA,vehicular,TRUE
5729,2007-02-24,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
5730,2007-02-24,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
5731,2007-02-24,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
5807,2007-03-03,CULPEPER COUNTY,Culpeper County,white,cf30147340,NA,vehicular,TRUE
5895,2007-03-10,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
5896,2007-03-10,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
5975,2007-03-17,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
6045,2007-03-24,CULPEPER COUNTY,Culpeper County,white,cf30147340,NA,vehicular,TRUE
6205,2007-04-07,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
6336,2007-04-21,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
6620,2007-05-05,CULPEPER COUNTY,Culpeper County,white,451a5cae16,NA,vehicular,TRUE
6690,2007-05-12,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
6818,2007-05-26,CULPEPER COUNTY,Culpeper County,white,cf30147340,NA,vehicular,TRUE
6909,2007-06-02,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
6986,2007-06-09,CULPEPER COUNTY,Culpeper County,white,cf30147340,NA,vehicular,TRUE
7072,2007-06-16,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
7140,2007-06-23,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
7211,2007-06-30,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
7212,2007-06-30,CULPEPER COUNTY,Culpeper County,white,451a5cae16,NA,vehicular,TRUE
7213,2007-06-30,CULPEPER COUNTY,Culpeper County,white,451a5cae16,NA,vehicular,TRUE
7288,2007-07-07,CULPEPER COUNTY,Culpeper County,white,6d08f6530d,NA,vehicular,TRUE
7480,2007-07-28,CULPEPER COUNTY,Culpeper County,white,cf30147340,NA,vehicular,TRUE
7636,2007-08-11,CULPEPER COUNTY,Culpeper County,white,451a5cae16,NA,vehicular,TRUE
7696,2007-08-18,CULPEPER COUNTY,Culpeper County,white,cf30147340,NA,vehicular,TRUE
7697,2007-08-18,CULPEPER COUNTY,Culpeper County,white,cf30147340,NA,vehicular,TRUE
7980,2007-09-15,CULPEPER COUNTY,Culpeper County,white,6d08f6530d,NA,vehicular,TRUE
7981,2007-09-15,CULPEPER COUNTY,Culpeper County,white,6d08f6530d,NA,vehicular,TRUE
7982,2007-09-15,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
8057,2007-09-22,CULPEPER COUNTY,Culpeper County,white,6d08f6530d,NA,vehicular,TRUE
8058,2007-09-22,CULPEPER COUNTY,Culpeper County,white,dec02e9e53,NA,vehicular,TRUE
8375,2007-10-13,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
8621,2007-11-10,CULPEPER COUNTY,Culpeper County,white,6d08f6530d,NA,vehicular,TRUE
8942,2007-12-15,CULPEPER COUNTY,Culpeper County,white,cf30147340,NA,vehicular,TRUE
9399,2008-02-02,CULPEPER COUNTY,Culpeper County,white,cf30147340,NA,vehicular,TRUE
9626,2008-02-23,CULPEPER COUNTY,Culpeper County,white,6d08f6530d,NA,vehicular,TRUE
10134,2008-04-12,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
10332,2008-05-03,CULPEPER COUNTY,Culpeper County,white,6d08f6530d,NA,vehicular,TRUE
10824,2008-06-21,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
11522,2008-08-16,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
11657,2008-08-30,CULPEPER COUNTY,Culpeper County,white,dec02e9e53,NA,vehicular,TRUE
12194,2008-09-27,CULPEPER COUNTY,Culpeper County,white,87937f966f,NA,vehicular,TRUE
12994,2008-11-29,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
14531,2009-02-07,CULPEPER COUNTY,Culpeper County,white,4045097536,NA,vehicular,TRUE
16741,2009-05-16,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
17675,2009-08-29,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
18704,2010-01-23,CULPEPER COUNTY,Culpeper County,white,dec02e9e53,NA,vehicular,TRUE
19487,2010-05-08,CULPEPER COUNTY,Culpeper County,white,dec02e9e53,NA,vehicular,TRUE
19488,2010-05-08,CULPEPER COUNTY,Culpeper County,white,f8307e4b67,NA,vehicular,TRUE
19840,2010-06-19,CULPEPER COUNTY,Culpeper County,white,dec02e9e53,NA,vehicular,TRUE
19885,2010-06-26,CULPEPER COUNTY,Culpeper County,white,6b6ec491c7,NA,vehicular,TRUE
19886,2010-06-26,CULPEPER COUNTY,Culpeper County,white,6b6ec491c7,NA,vehicular,TRUE
20177,2010-07-31,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
20178,2010-07-31,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
20342,2010-08-21,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
21188,2010-08-28,CULPEPER COUNTY,Culpeper County,white,f8307e4b67,NA,vehicular,TRUE
21301,2010-09-11,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
21376,2010-09-18,CULPEPER COUNTY,Culpeper County,white,451a5cae16,NA,vehicular,TRUE
21377,2010-09-18,CULPEPER COUNTY,Culpeper County,white,f8307e4b67,NA,vehicular,TRUE
21469,2010-10-02,CULPEPER COUNTY,Culpeper County,white,f8307e4b67,NA,vehicular,TRUE
21550,2010-10-16,CULPEPER COUNTY,Culpeper County,white,f8307e4b67,NA,vehicular,TRUE
21551,2010-10-16,CULPEPER COUNTY,Culpeper County,white,f8307e4b67,NA,vehicular,TRUE
21614,2010-10-23,CULPEPER COUNTY,Culpeper County,white,f8307e4b67,NA,vehicular,TRUE
21765,2010-11-13,CULPEPER COUNTY,Culpeper County,white,8b6ea2de77,NA,vehicular,TRUE
22430,2010-12-11,CULPEPER COUNTY,Culpeper County,white,f8307e4b67,NA,vehicular,TRUE
22431,2010-12-11,CULPEPER COUNTY,Culpeper County,white,f8307e4b67,NA,vehicular,TRUE
22432,2010-12-11,CULPEPER COUNTY,Culpeper County,white,f8307e4b67,NA,vehicular,TRUE
22549,2010-12-18,CULPEPER COUNTY,Culpeper County,white,f8307e4b67,NA,vehicular,TRUE
