raw_row_number,date,location,county_name,subject_race,officer_id_hash,officer_race,type,search_conducted
4,2006-01-07,AMELIA COUNTY,Amelia County,white,c3ec191eac,NA,vehicular,TRUE
542,2006-02-25,AMELIA COUNTY,Amelia County,white,00be79378b,NA,vehicular,TRUE
543,2006-02-25,AMELIA COUNTY,Amelia County,white,00be79378b,NA,vehicular,TRUE
663,2006-03-11,AMELIA COUNTY,Amelia County,white,c3ec191eac,NA,vehicular,TRUE
740,2006-03-18,AMELIA COUNTY,Amelia County,white,c3ec191eac,NA,vehicular,TRUE
907,2006-04-01,AMELIA COUNTY,Amelia County,white,c3ec191eac,NA,vehicular,TRUE
1546,2006-06-03,AMELIA COUNTY,Amelia County,white,c3ec191eac,NA,vehicular,TRUE
2946,2006-08-12,AMELIA COUNTY,Amelia County,white,c3ec191eac,NA,vehicular,TRUE
6965,2007-06-09,AMELIA COUNTY,Amelia County,white,589eec9fc1,NA,vehicular,TRUE
6966,2007-06-09,AMELIA COUNTY,Amelia County,white,589eec9fc1,NA,vehicular,TRUE
7471,2007-07-28,AMELIA COUNTY,Amelia County,white,c526ed82a6,NA,vehicular,TRUE
7472,2007-07-28,AMELIA COUNTY,Amelia County,white,c526ed82a6,NA,vehicular,TRUE
7473,2007-07-28,AMELIA COUNTY,Amelia County,white,c526ed82a6,NA,vehicular,TRUE
8671,2007-11-17,AMELIA COUNTY,Amelia County,white,35ab91626e,NA,vehicular,TRUE
10006,2008-03-29,AMELIA COUNTY,Amelia County,white,58ba6ffa15,NA,vehicular,TRUE
12324,2008-10-11,AMELIA COUNTY,Amelia County,white,7723b64716,NA,vehicular,TRUE
12325,2008-10-11,AMELIA COUNTY,Amelia County,white,884f73c9b0,NA,vehicular,TRUE
12381,2008-10-18,AMELIA COUNTY,Amelia County,white,7723b64716,NA,vehicular,TRUE
12382,2008-10-18,AMELIA COUNTY,Amelia County,white,7723b64716,NA,vehicular,TRUE
13418,2009-01-17,AMELIA COUNTY,Amelia County,white,7723b64716,NA,vehicular,TRUE
13419,2009-01-17,AMELIA COUNTY,Amelia County,white,7723b64716,NA,vehicular,TRUE
14401,2009-01-24,AMELIA COUNTY,Amelia County,white,7723b64716,NA,vehicular,TRUE
14402,2009-01-24,AMELIA COUNTY,Amelia County,white,7723b64716,NA,vehicular,TRUE
14403,2009-01-24,AMELIA COUNTY,Amelia County,white,7723b64716,NA,vehicular,TRUE
14515,2009-02-07,AMELIA COUNTY,Amelia County,white,7723b64716,NA,vehicular,TRUE
14516,2009-02-07,AMELIA COUNTY,Amelia County,white,7723b64716,NA,vehicular,TRUE
14517,2009-02-07,AMELIA COUNTY,Amelia County,white,7723b64716,NA,vehicular,TRUE
14593,2009-02-14,AMELIA COUNTY,Amelia County,white,7723b64716,NA,vehicular,TRUE
15028,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15029,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15030,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15031,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15032,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15033,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15034,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15035,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15036,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15037,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15038,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15039,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15040,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15041,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15042,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15043,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15044,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15045,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15046,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15047,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15048,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15049,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15050,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15051,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15052,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15053,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15054,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15055,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15056,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15057,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15058,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15059,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15060,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15061,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15062,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15063,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15064,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15065,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15066,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15067,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15068,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15069,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15070,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15071,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15072,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15073,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15074,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15075,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15076,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15077,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15078,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15079,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15080,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15081,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15082,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15083,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
15084,2009-03-28,AMELIA COUNTY,Amelia County,white,eced73ef38,NA,vehicular,TRUE
