Name: “Table 1 of 1 on page 2 of 8”,Name: “Table 1 of 1 on page 2 of 8”,Name: “Table 1 of 1 on page 2 of 8”,Name: “Table 1 of 1 on page 2 of 8”,Name: “Table 1 of 1 on page 2 of 8”,Name: “Table 1 of 1 on page 2 of 8”,Name: “Table 1 of 1 on page 2 of 8”,Name: “Table 1 of 1 on page 2 of 8”,Name: “Table 1 of 1 on page 2 of 8”,Name: “Table 1 of 1 on page 2 of 8”,Name: “Table 1 of 1 on page 2 of 8”,Name: “Table 1 of 1 on page 2 of 8”,Name: “Table 1 of 1 on page 2 of 8”,Name: “Table 1 of 1 on page 2 of 8”,Name: “Table 1 of 1 on page 2 of 8”,Name: “Table 1 of 1 on page 2 of 8”,Name: “Table 1 of 1 on page 2 of 8”,Name: “Table 1 of 1 on page 2 of 8”,Name: “Table 1 of 1 on page 2 of 8”,Name: “Table 1 of 1 on page 2 of 8”,Name: “Table 1 of 1 on page 2 of 8”
Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2
,,,,,,,,,,,,,,,,,,,,
,,,,,Methamphetamine Lab Seizure Data,Methamphetamine Lab Seizure Data,Methamphetamine Lab Seizure Data,Methamphetamine Lab Seizure Data,Methamphetamine Lab Seizure Data,Methamphetamine Lab Seizure Data,Methamphetamine Lab Seizure Data,Methamphetamine Lab Seizure Data,Methamphetamine Lab Seizure Data,Methamphetamine Lab Seizure Data,Methamphetamine Lab Seizure Data,,,,,
Methamphetamine,Methamphetamine,Methamphetamine,,,Lab,,Seizure,Seizure,,,,,,,,,,,,
Incidents:,Incidents:,,,,,,,,,,,,,,,,,,,
"Nationwide, methamphetamine lab seizures","Nationwide, methamphetamine lab seizures","Nationwide, methamphetamine lab seizures","Nationwide, methamphetamine lab seizures","Nationwide, methamphetamine lab seizures","Nationwide, methamphetamine lab seizures","Nationwide, methamphetamine lab seizures","Nationwide, methamphetamine lab seizures","Nationwide, methamphetamine lab seizures",,,,,,,,,,,,
declined,declined,drastically,,following,following,the,,2005,,,,,,,,,,,,
Federal,,Combating,,Methamphetamine,Methamphetamine,Methamphetamine,Methamphetamine,Methamphetamine,,,,,,,,,,,,
Epidemic,Epidemic,Act,(CMEA),,and,similar,similar,state,,,,,,,,,,,,
laws to control the sale of pseudoephedrine,laws to control the sale of pseudoephedrine,laws to control the sale of pseudoephedrine,laws to control the sale of pseudoephedrine,laws to control the sale of pseudoephedrine,laws to control the sale of pseudoephedrine,laws to control the sale of pseudoephedrine,laws to control the sale of pseudoephedrine,laws to control the sale of pseudoephedrine,,,,,,,,,,,,
(PSE).,"Recently, the number of meth labs","Recently, the number of meth labs","Recently, the number of meth labs","Recently, the number of meth labs","Recently, the number of meth labs","Recently, the number of meth labs","Recently, the number of meth labs","Recently, the number of meth labs",,,,,,,,,,,,
"seized has risen due to “smurfing,” which is","seized has risen due to “smurfing,” which is","seized has risen due to “smurfing,” which is","seized has risen due to “smurfing,” which is","seized has risen due to “smurfing,” which is","seized has risen due to “smurfing,” which is","seized has risen due to “smurfing,” which is","seized has risen due to “smurfing,” which is","seized has risen due to “smurfing,” which is",,,,,,,,,,,,
the,bulk,purchase,,of,PSE,for,,non-,,,,,,,,,,,,
therapeutic,therapeutic,"reasons,",,and,due,to,"smaller,","smaller,",,,,,,,,,,,,
more,mobile,“one-pot”,“one-pot”,,labs.,"Nationwide,","Nationwide,","Nationwide,",,,,,,,,,,,,
meth lab seizures rose 53% between 2008,meth lab seizures rose 53% between 2008,meth lab seizures rose 53% between 2008,meth lab seizures rose 53% between 2008,meth lab seizures rose 53% between 2008,meth lab seizures rose 53% between 2008,meth lab seizures rose 53% between 2008,meth lab seizures rose 53% between 2008,meth lab seizures rose 53% between 2008,,,,,,,,,,,,
and,2011.,Meth,lab,seizures,seizures,in,Virginia,Virginia,,,,,,,,,,,,
have,significantly,significantly,exceeded,exceeded,exceeded,this,overall,overall,,,,,,,,,,,,
"trend, increasing 958%, from 19 incidents in 2008 to 201 incidents in 2011.","trend, increasing 958%, from 19 incidents in 2008 to 201 incidents in 2011.","trend, increasing 958%, from 19 incidents in 2008 to 201 incidents in 2011.","trend, increasing 958%, from 19 incidents in 2008 to 201 incidents in 2011.","trend, increasing 958%, from 19 incidents in 2008 to 201 incidents in 2011.","trend, increasing 958%, from 19 incidents in 2008 to 201 incidents in 2011.","trend, increasing 958%, from 19 incidents in 2008 to 201 incidents in 2011.","trend, increasing 958%, from 19 incidents in 2008 to 201 incidents in 2011.","trend, increasing 958%, from 19 incidents in 2008 to 201 incidents in 2011.","trend, increasing 958%, from 19 incidents in 2008 to 201 incidents in 2011.","trend, increasing 958%, from 19 incidents in 2008 to 201 incidents in 2011.","trend, increasing 958%, from 19 incidents in 2008 to 201 incidents in 2011.","trend, increasing 958%, from 19 incidents in 2008 to 201 incidents in 2011.","trend, increasing 958%, from 19 incidents in 2008 to 201 incidents in 2011.","trend, increasing 958%, from 19 incidents in 2008 to 201 incidents in 2011.",,,,,,
"Source: EPIC, NSS, extracted7/20/2012.","Source: EPIC, NSS, extracted7/20/2012.","Source: EPIC, NSS, extracted7/20/2012.","Source: EPIC, NSS, extracted7/20/2012.","Source: EPIC, NSS, extracted7/20/2012.",,,,,,,,,,,,,,,,
State-Level Action: Return pseudoephedrine to prescription-drug status,State-Level Action: Return pseudoephedrine to prescription-drug status,State-Level Action: Return pseudoephedrine to prescription-drug status,State-Level Action: Return pseudoephedrine to prescription-drug status,State-Level Action: Return pseudoephedrine to prescription-drug status,State-Level Action: Return pseudoephedrine to prescription-drug status,State-Level Action: Return pseudoephedrine to prescription-drug status,State-Level Action: Return pseudoephedrine to prescription-drug status,State-Level Action: Return pseudoephedrine to prescription-drug status,State-Level Action: Return pseudoephedrine to prescription-drug status,State-Level Action: Return pseudoephedrine to prescription-drug status,State-Level Action: Return pseudoephedrine to prescription-drug status,State-Level Action: Return pseudoephedrine to prescription-drug status,State-Level Action: Return pseudoephedrine to prescription-drug status,State-Level Action: Return pseudoephedrine to prescription-drug status,,,,,,
Facing,a,steep,increase,in,meth,meth,lab,"incidents,","incidents,",the,state,of,Oregon,returned,medicines,medicines,containing,containing,PSE,to
prescription-drug,prescription-drug,prescription-drug,status,in,2006.,2006.,Several,Several,years,"later,",the,the,results,are,"promising,",with,meth,lab,incidents,incidents
declining from a high,declining from a high,declining from a high,declining from a high,of 467 in 2004 (prior to enactment of the bill) to 12 in 2009 and Oregon officials,of 467 in 2004 (prior to enactment of the bill) to 12 in 2009 and Oregon officials,of 467 in 2004 (prior to enactment of the bill) to 12 in 2009 and Oregon officials,of 467 in 2004 (prior to enactment of the bill) to 12 in 2009 and Oregon officials,of 467 in 2004 (prior to enactment of the bill) to 12 in 2009 and Oregon officials,of 467 in 2004 (prior to enactment of the bill) to 12 in 2009 and Oregon officials,of 467 in 2004 (prior to enactment of the bill) to 12 in 2009 and Oregon officials,of 467 in 2004 (prior to enactment of the bill) to 12 in 2009 and Oregon officials,of 467 in 2004 (prior to enactment of the bill) to 12 in 2009 and Oregon officials,of 467 in 2004 (prior to enactment of the bill) to 12 in 2009 and Oregon officials,of 467 in 2004 (prior to enactment of the bill) to 12 in 2009 and Oregon officials,of 467 in 2004 (prior to enactment of the bill) to 12 in 2009 and Oregon officials,of 467 in 2004 (prior to enactment of the bill) to 12 in 2009 and Oregon officials,of 467 in 2004 (prior to enactment of the bill) to 12 in 2009 and Oregon officials,of 467 in 2004 (prior to enactment of the bill) to 12 in 2009 and Oregon officials,of 467 in 2004 (prior to enactment of the bill) to 12 in 2009 and Oregon officials,of 467 in 2004 (prior to enactment of the bill) to 12 in 2009 and Oregon officials
