Arrests by Offense,Accomack,,Albemarle ,,Alleghany ,,Amelia ,,Amherst ,,Appomattox,,Arlington,,Augusta,,Bath,,Bedford,,Bland,,Botetourt,,Brunswick ,,Buchanan ,,Buckingham ,,Campbell ,,Caroline ,,Carroll,,Charles City,,Charlotte,,Chesterfield,,Clarke,,Craig,,Culpeper,,Cumberland,,Dickenson,,Dinwiddie,,Essex,,Fairfax,,Fauquier,,Floyd,,Fluvanna,,Franklin,,Frederick,,Giles,,Gloucester,,Goochland,,Grayson,,Greene,,Greensville,,Halifax,,Hanover,,Henrico,,Henry,,Highland,,Isle of Wight,,James City,,King & Queen,,King George,,King William,,Lancaster,,Lee,,Loudoun,,Louisa,,Lunenburg,,Madison,,Mathews,,Mecklenburg,,Middlesex,,Montgomery,,Nelson,,New Kent,,Northampton,,Northumberland,,Nottoway,,Orange,,Page,,Patrick,,Pittsylvania,,Powhatan,,Prince Edward,,Prince George,,Prince William,,Pulaski,,Rappahannock,,Richmond,,Roanoke,,Rockbridge,,Rockingham,,Russell,,Scott,,Shenandoah,,Smyth,,Southampton,,Spotsylvania,,Stafford,,Surry,,Sussex,,Tazewell,,Warren,,Washington,,Westmoreland,,Wise,,Wythe,,York,,Total County,
,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile,Adult,Juvenile
Murder,1,0,4,0,0,0,5,0,1,2,1,0,0,0,1,0,1,0,2,1,0,0,2,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,1,0,1,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4,0,10,1,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,2,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,3,0,4,0,1,0,1,0,1,0,0,0,2,0,4,0,1,0,3,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,3,0,1,0,2,0,1,0,1,0,1,0,0,0,2,0,0,0,1,0,122,9
Manslaughter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5
Kidnaping,3,0,3,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,5,0,0,0,3,0,0,0,2,0,0,0,5,0,2,0,9,0,0,0,0,0,32,9,1,0,0,0,0,0,4,0,0,0,2,0,0,0,4,0,8,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,3,1,2,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,3,0,2,0,0,0,0,0,1,0,2,0,2,0,0,0,11,1,2,0,1,0,0,0,3,0,2,0,2,0,1,0,1,0,6,0,2,0,0,0,4,1,4,0,1,0,0,0,6,0,1,0,0,0,2,0,0,0,6,2,2,0,195,15
"Sex Offenses, Forcible",9,7,11,2,2,0,2,0,5,3,1,0,16,1,13,3,0,0,19,8,2,0,5,2,4,0,6,1,4,0,8,9,6,0,11,0,0,0,3,0,72,58,4,0,3,0,0,0,6,1,3,0,7,3,1,0,4,0,16,4,2,1,0,0,10,1,9,8,3,0,8,2,0,0,3,0,3,0,0,0,4,1,17,1,21,7,11,2,0,0,6,3,7,8,0,0,10,0,3,1,0,0,1,0,23,8,3,0,2,1,3,0,1,0,5,0,0,0,14,0,0,0,3,1,6,1,1,0,3,0,2,1,0,0,2,0,14,6,0,1,4,0,0,1,50,13,8,0,1,0,3,1,17,2,8,0,13,2,0,0,7,1,11,4,6,3,0,0,9,3,28,10,3,2,2,1,16,0,7,1,6,0,6,1,10,1,6,3,7,3,671,208
Robbery,16,0,9,2,1,0,3,1,1,0,2,0,13,15,4,1,0,0,0,0,0,0,0,0,2,0,1,0,3,0,5,0,1,2,3,0,0,0,3,2,74,25,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,4,1,0,0,0,0,9,1,3,0,0,0,7,1,0,0,0,0,1,0,0,0,5,4,13,1,88,50,20,2,0,0,4,0,2,4,0,0,3,0,2,0,0,1,1,0,5,8,0,0,0,0,0,0,0,0,4,5,1,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,2,6,3,0,0,4,0,0,0,44,13,6,0,0,0,0,0,2,0,2,1,4,0,1,0,0,0,4,0,0,0,2,0,8,2,11,0,2,0,7,0,1,0,1,0,5,0,2,0,4,0,2,0,7,5,463,152
Aggravated Assault,23,6,22,2,44,1,2,1,24,1,2,0,53,6,26,2,0,0,35,2,5,0,13,2,14,0,41,0,15,0,27,2,47,3,20,0,0,0,21,0,158,62,8,1,4,0,7,3,10,0,2,0,18,0,6,0,29,0,20,5,0,0,0,0,37,7,6,1,10,2,14,2,7,1,16,0,8,0,8,1,31,2,31,9,161,27,78,8,0,0,12,1,25,5,0,0,5,5,7,3,1,0,30,0,87,44,15,0,9,0,9,0,5,0,28,5,7,0,35,3,5,0,10,0,17,1,3,0,13,0,9,0,6,0,14,2,33,4,6,2,8,0,11,6,168,25,29,3,0,0,6,0,33,3,12,1,9,0,11,2,14,0,23,4,31,2,7,0,35,3,53,11,14,3,18,0,242,7,8,0,32,1,12,2,39,3,24,3,80,11,2413,324
Simple Assault/Intimidation,132,5,303,46,77,4,73,10,97,5,43,20,267,46,164,23,8,0,303,37,9,2,62,7,20,0,230,0,104,17,349,22,194,14,246,4,1,1,102,2,1245,936,28,0,50,0,5,0,91,3,10,4,53,9,61,9,465,4,218,26,3,0,3,0,130,9,235,11,85,4,183,30,0,0,90,0,43,1,0,0,176,4,185,63,1133,200,435,38,0,0,130,13,190,73,5,0,110,25,89,4,7,1,218,0,494,44,94,0,59,17,50,3,27,6,92,4,12,1,188,10,62,4,73,15,104,4,11,0,84,2,74,3,10,0,128,3,215,17,79,8,116,3,67,11,1362,313,178,9,14,1,34,1,295,23,144,17,89,12,131,0,132,2,202,10,214,5,29,0,262,41,627,118,49,11,69,8,238,13,174,3,107,8,96,16,428,13,121,20,129,26,15623,2557
Arson,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,2,1,0,0,2,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,7,38,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,1,0,0,0,0,1,1,4,2,0,0,1,0,0,0,0,0,5,4,1,0,2,0,0,1,5,19,0,1,0,0,0,0,2,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,6,0,0,0,0,17,1,0,0,0,0,0,0,0,2,0,1,1,1,0,4,0,0,0,0,3,87,107
Extortion/Blackmail,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,12,4
