,VCCs Listed by Alphabetical Order - Juvenile,VCCs Listed by Alphabetical Order - Juvenile,,,
Description,,VCC,Statute,Penalty,
ABORTION,,,,,
Juvenile and Domestic,Juvenile and Domestic,,,,
Petition filed for judicial authorization of an abortion,Petition filed for judicial authorization of an abortion,ABO-1408-J9,§16.1-241(V),,
CONTEMPT OF COURT,CONTEMPT OF COURT,,,,
Juvenile and Domestic,Juvenile and Domestic,,,,
Child in need of services violates court order (subseq.),Child in need of services violates court order (subseq.),CON-5005-J9,§16.1-292(D),,
Child in need of supervision violates court order,Child in need of supervision violates court order,CON-5009-J9,§16.1-292(E),,
CUSTODY,,,,,
Juvenile and Domestic,Juvenile and Domestic,,,,
Abandonment,,CUS-3801-J9,"§16.1-241(A,2)",,
Abused and neglected,Abused and neglected,CUS-3812-J9,"§16.1-241(A,1)",,
Agency shall have custody/control of child entrusted/committed,Agency shall have custody/control of child entrusted/committed,CUS-3797-J9,§63.2-1817,,
"Child placed for adoption by agency, social services, etc.","Child placed for adoption by agency, social services, etc.",CUS-3799-J9,§63.2-1817,,
"Consent order, custody","Consent order, custody",CUS-3813-J9,"§16.1-241(A,3)",,
"Controversy, custody","Controversy, custody",CUS-3814-J9,"§16.1-241(A,3)",,
Determination of custody required,Determination of custody required,CUS-3815-J9,"§16.1-241(A,3)",,
"Emergency treatment, judicial consent for","Emergency treatment, judicial consent for",CUS-3818-J9,§16.1-241(D),,
Entrustment agreement,Entrustment agreement,CUS-3816-J9,"§16.1-241(A,4)",,
Motion to amend - custody/visitation,Motion to amend - custody/visitation,CUS-3875-J9,§20-124.2,,
Motion to show cause - custody/visitation,Motion to show cause - custody/visitation,CUS-3874-J9,§18.2-456(5),,
Noncustodial foster care,Noncustodial foster care,CUS-3800-J9,§63.2-1817,,
Permanent foster care,Permanent foster care,CUS-3819-J9,§63.2-908,,
Petition court for approval of temporary entrustment agreement,Petition court for approval of temporary entrustment agreement,CUS-3798-J9,§63.2-1817,,
Relief of custody,,CUS-3817-J9,"§16.1-241(A,4)",,
Standby guardianship - petition,Standby guardianship - petition,CUS-3871-J9,§16.1-350,,
Visitation controversy,Visitation controversy,CUS-3820-J9,"§16.1-241(A,3)",,
DESERTION AND NONSUPPORT,DESERTION AND NONSUPPORT,,,,
Juvenile and Domestic,Juvenile and Domestic,,,,
Blood testing to determine paternity,Blood testing to determine paternity,DES-3821-J9,§20-49.3,,
Commonwealth as initiating state,Commonwealth as initiating state,DES-3822-J9,§20-88.47,,
Commonwealth as responding state,Commonwealth as responding state,DES-3823-J9,§20-88.48,,
Motion to amend - non-support orders,Motion to amend - non-support orders,DES-3876-J9,§20-124.2(C),,
Motion to show cause - non-support court orders,Motion to show cause - non-support court orders,DES-3877-J9,§18.2-456(5),,
Motion to show cause (DCSE administrative order),Motion to show cause (DCSE administrative order),DES-3880-J9,§16.1-278.16,,
"Spousal support, spouse seeks after separated","Spousal support, spouse seeks after separated",DES-3824-J9,§16.1-241(l),,
Support is subject of controversy / requires determination,Support is subject of controversy / requires determination,DES-3825-J9,"§16.1-241(A,3)",,
FAMILY OFFENSE,FAMILY OFFENSE,,,,
Tobacco - Juvenile and Domestic,Tobacco - Juvenile and Domestic,,,,
"Purchase, attempted purchase or possession of tobacco by minor","Purchase, attempted purchase or possession of tobacco by minor",FAM-3856-J9,§18.2-371.2(B),,
INTERSTATE COMPACT,INTERSTATE COMPACT,,,,
Juvenile and Domestic,Juvenile and Domestic,,,,
Cooperative Supervision of Probationers and Parolees - Article VII,Cooperative Supervision of Probationers and Parolees - Article VII,ICJ-8103-J9,§16.1-323,,
Return of Escapees and Absconders - Article V,Return of Escapees and Absconders - Article V,ICJ-8101-J9,§16.1-323,,
Return of Runaway - Article IV,Return of Runaway - Article IV,ICJ-8100-J9,§16.1-323,,
Voluntary Return,- Article VI,ICJ-8102-J9,§16.1-323,,
JUVENILE & DOMESTIC COURT - OTHER,JUVENILE & DOMESTIC COURT - OTHER,,,,
Community Placements,Community Placements,,,,
Court ordered placement - Type not clear from record,Court ordered placement - Type not clear from record,JUV-3883-J9,,,
,,,,Virginia Court Codes - Alphabetical,1
Description,Description,VCC,Statute,Penalty
JUVENILE & DOMESTIC COURT - OTHER,JUVENILE & DOMESTIC COURT - OTHER,,,
,Community Placements,,,
,Material witness,PRI-3885-J9,§53.1-206,
,Non-criminal detention placement - Type not clear from record,JUV-3881-J9,,
,Shelter care placement - Type not clear from record,JUV-3882-J9,,
,Voluntary placement - Type not clear from record,JUV-3884-J9,,
,Expunge Record,,,
,Motion to expunge record,JUV-3774-J9,§16.1-306,
,Juvenile and Domestic,,,
,Adoption independent,JUV-3827-J9,§63.2-1230,
,Emancipation,JUV-3829-J9,§16.1-333,
,Emergency removal,JUV-3830-J9,§16.1-251,
,Foster care plan review,JUV-3831-J9,§16.1-282,
,Judicial review of probation or parole case,JUV-3879-J9,§16.1-289,
,Motion to amend - order to attend counseling,JUV-3878-J9,§16.1-289.2,
,Parental Determination,JUV-3832-J9,§20-49.1,
,"Paternity, relief from legal determination",JUV-3869-J9,§20-49.10,
,Preliminary removal order,JUV-3870-J9,§16.1-252,
,"Rehabilitation, treatment or services required",JUV-3834-J9,§16.1-241(G),
,Termination of parental rights,JUV-3835-J9,§16.1-283,
,Violate conditions of release from detention,JUV-3826-J9,§16.1-250,
,Sex Offenders/Schools Etc.,,,
,"Petition to allow sex offender on school property, etc.",JUV-3866-J9,§16.1-241(X),
,Transfer Supervision,,,
,"Transfer supervision to another city, county or state",JUV-5013-J9,§16.1-295,
"ORDINANCE, CITY OR COUNTY","ORDINANCE, CITY OR COUNTY",,,
,Juvenile and Domestic,,,
,Curfew violation between 10 PM and 6 AM,ORD-9995-J9,§15.2-926,
PATERNITY,PATERNITY,,,
,Juvenile and Domestic,,,
,Determination of paternity,JUV-3872-J9,§16.1-241(Q),
PROTECTIVE ORDERS,PROTECTIVE ORDERS,,,
,Juvenile and Domestic,,,
,Emergency protective orders in cases of stalking,PRT-3861-J9,§19.2-152.8,
,Motion to amend a protective order,PRT-3867-J9,§16.1-279.1(F),
,Preliminary protective order,PRT-3862-J9,§19.2-152.9,
,"Preliminary protective order, family abuse",PRT-3833-J9,§16.1-253,
,"Protection order, family abuse",PRT-3836-J9,§16.1-253.1,
,Protective order,PRT-3863-J9,§19.2-152.10,
PSYCHIATRIC INPATIENT TREATMENT (MINORS),PSYCHIATRIC INPATIENT TREATMENT (MINORS),,,
,Juvenile and Domestic,,,
,Commitment of mentally ill for admission to treatment,PSY-3828-J9,§16.1-241(B),
,Emergency admission,PSY-3837-J9,§16.1-340,
,Inpatient treatment of minors,PSY-3839-J9,§16.1-337,
,Involuntary commitment,PSY-3838-J9,§16.1-341,
,Involuntary commitment - clinical evaluation,PSY-3840-J9,§16.1-342,
,Parental admission of objecting minor 14 yrs. or older,PSY-3841-J9,§16.1-339,
,Parental admit less than 14; non-objecting minor 14 or older,PSY-3846-J9,§16.1-338,
SCHOOL - STUDENT'S BEHAVIOR,SCHOOL - STUDENT'S BEHAVIOR,,,
,Order parent to meet with principal,SCH-3190-J9,§16.1-241.2(1),
,Order student or parent to participate in programs/treatment,SCH-3189-J9,"§16.1-241.2(2,i)",
2,Appendix to VCC,,,
Description,VCC,Statute,Penalty,
SCHOOL - STUDENT'S BEHAVIOR,,,,
Student/parent subject to conditions set by the court,SCH-3188-J9,"§16.1-241.2(2,ii)",,
SCHOOL ATTENDANCE,,,,
Release from mandatory school attendance,SCH-3278-J9,"§22.1-254(C,2)",,
SERIOUS JUVENILE OFFENDER,,,,
Juvenile and Domestic,,,,
Release and review hearing,SJO-3853-J9,§16.1-285.2,,
STATUS OFFENSES - CHINS SUPERVISION,,,,
Juvenile and Domestic,,,,
Motion to show cause - parents fail to obey CHINS/Delinq order,STA-3873-J9,§18.2-456(5),,
"Runaway, child in need of supervision",STA-3842-J9,"§16.1-241(A,1)",,
"Services, child in need of",STA-3844-J9,"§16.1-241(A,1)",,
"Truancy, child in need of supervision",STA-3845-J9,"§16.1-241(A,1)",,
TRAFFIC - OPERATOR'S LICENSE,,,,
Juvenile,,,,
License suspended for unexcused absences,LIC-6698-J9,§46.2-334.001,,
Motion for a restricted operator's license,LIC-6869-J9,§16.1-278.8,,
Motion for a restricted operator's license,LIC-6870-J9,§16.1-278.9,,
Operate vehicle between midnight and 4:00 AM,LIC-6796-J9,§46.2-334.01(C),,
Operate vehicle while using cell phone,LIC-6562-J9,§46.2-334.01(C1),,
Operate vehicle with more than 1 passenger under age 21,LIC-6795-J9,§46.2-334.01(B),,
"Parent or guardian, etc., requests license be canceled",LIC-6797-J9,§46.2-334(B),,
Restricted License,,,,
Petition to request restricted license,LIC-6794-J9,"§46.2-334.01(A,2)",,
VENUE,,,,
Juvenile and Domestic,,,,
Transfer of venue,VEN-3860-J9,§16.1-243(B),,
,,Virginia Court Codes - Alphabetical,Virginia Court Codes - Alphabetical,3
VCCs Listed by Statute Order - Juvenile,,,,
Description,VCC,Statute,Penalty,
JUVENILE & DOMESTIC COURT - OTHER,,,,
Community Placements,,,,
Court ordered placement - Type not clear from record,JUV-3883-J9,,,
Non-criminal detention placement - Type not clear from record,JUV-3881-J9,,,
Shelter care placement - Type not clear from record,JUV-3882-J9,,,
Voluntary placement - Type not clear from record,JUV-3884-J9,,,
"ORDINANCE, CITY OR COUNTY",,,,
Juvenile and Domestic,,,,
Curfew violation between 10 PM and 6 AM,ORD-9995-J9,§15.2-926,,
CUSTODY,,,,
Juvenile and Domestic,,,,
Abused and neglected,CUS-3812-J9,"§16.1-241(A,1)",,
STATUS OFFENSES - CHINS SUPERVISION,,,,
Juvenile and Domestic,,,,
"Runaway, child in need of supervision",STA-3842-J9,"§16.1-241(A,1)",,
"Services, child in need of",STA-3844-J9,"§16.1-241(A,1)",,
"Truancy, child in need of supervision",STA-3845-J9,"§16.1-241(A,1)",,
CUSTODY,,,,
Juvenile and Domestic,,,,
Abandonment,CUS-3801-J9,"§16.1-241(A,2)",,
CUSTODY,,,,
Juvenile and Domestic,,,,
"Consent order, custody",CUS-3813-J9,"§16.1-241(A,3)",,
"Controversy, custody",CUS-3814-J9,"§16.1-241(A,3)",,
Determination of custody required,CUS-3815-J9,"§16.1-241(A,3)",,
Visitation controversy,CUS-3820-J9,"§16.1-241(A,3)",,
DESERTION AND NONSUPPORT,,,,
Juvenile and Domestic,,,,
Support is subject of controversy / requires determination,DES-3825-J9,"§16.1-241(A,3)",,
CUSTODY,,,,
Juvenile and Domestic,,,,
Entrustment agreement,CUS-3816-J9,"§16.1-241(A,4)",,
Relief of custody,CUS-3817-J9,"§16.1-241(A,4)",,
PSYCHIATRIC INPATIENT TREATMENT (MINORS),,,,
Juvenile and Domestic,,,,
Commitment of mentally ill for admission to treatment,PSY-3828-J9,§16.1-241(B),,
CUSTODY,,,,
Juvenile and Domestic,,,,
"Emergency treatment, judicial consent for",CUS-3818-J9,§16.1-241(D),,
JUVENILE & DOMESTIC COURT - OTHER,,,,
Juvenile and Domestic,,,,
"Rehabilitation, treatment or services required",JUV-3834-J9,§16.1-241(G),,
DESERTION AND NONSUPPORT,,,,
Juvenile and Domestic,,,,
,,Virginia Court Codes - Alphabetical,Virginia Court Codes - Alphabetical,1
Description,Description,VCC,Statute,Penalty
DESERTION AND NONSUPPORT,DESERTION AND NONSUPPORT,,,
,Juvenile and Domestic,,,
,"Spousal support, spouse seeks after separated",DES-3824-J9,§16.1-241(l),
PATERNITY,PATERNITY,,,
,Juvenile and Domestic,,,
,Determination of paternity,JUV-3872-J9,§16.1-241(Q),
ABORTION,ABORTION,,,
,Juvenile and Domestic,,,
,Petition filed for judicial authorization of an abortion,ABO-1408-J9,§16.1-241(V),
JUVENILE & DOMESTIC COURT - OTHER,JUVENILE & DOMESTIC COURT - OTHER,,,
,Sex Offenders/Schools Etc.,,,
,"Petition to allow sex offender on school property, etc.",JUV-3866-J9,§16.1-241(X),
SCHOOL - STUDENT'S BEHAVIOR,SCHOOL - STUDENT'S BEHAVIOR,,,
,Order parent to meet with principal,SCH-3190-J9,§16.1-241.2(1),
SCHOOL - STUDENT'S BEHAVIOR,SCHOOL - STUDENT'S BEHAVIOR,,,
,Order student or parent to participate in programs/treatment,SCH-3189-J9,"§16.1-241.2(2,i)",
SCHOOL - STUDENT'S BEHAVIOR,SCHOOL - STUDENT'S BEHAVIOR,,,
,Student/parent subject to conditions set by the court,SCH-3188-J9,"§16.1-241.2(2,ii)",
VENUE,VENUE,,,
,Juvenile and Domestic,,,
,Transfer of venue,VEN-3860-J9,§16.1-243(B),
JUVENILE & DOMESTIC COURT - OTHER,JUVENILE & DOMESTIC COURT - OTHER,,,
,Juvenile and Domestic,,,
,Violate conditions of release from detention,JUV-3826-J9,§16.1-250,
JUVENILE & DOMESTIC COURT - OTHER,JUVENILE & DOMESTIC COURT - OTHER,,,
,Juvenile and Domestic,,,
,Emergency removal,JUV-3830-J9,§16.1-251,
JUVENILE & DOMESTIC COURT - OTHER,JUVENILE & DOMESTIC COURT - OTHER,,,
,Juvenile and Domestic,,,
,Preliminary removal order,JUV-3870-J9,§16.1-252,
PROTECTIVE ORDERS,PROTECTIVE ORDERS,,,
,Juvenile and Domestic,,,
,"Preliminary protective order, family abuse",PRT-3833-J9,§16.1-253,
PROTECTIVE ORDERS,PROTECTIVE ORDERS,,,
,Juvenile and Domestic,,,
,"Protection order, family abuse",PRT-3836-J9,§16.1-253.1,
TRAFFIC - OPERATOR'S LICENSE,TRAFFIC - OPERATOR'S LICENSE,,,
,Juvenile,,,
,Motion for a restricted operator's license,LIC-6869-J9,§16.1-278.8,
TRAFFIC - OPERATOR'S LICENSE,TRAFFIC - OPERATOR'S LICENSE,,,
,Juvenile,,,
,Motion for a restricted operator's license,LIC-6870-J9,§16.1-278.9,
2,Appendix to VCC,,,
Description,,VCC,Statute,Penalty,
DESERTION AND NONSUPPORT,DESERTION AND NONSUPPORT,,,,
Juvenile and Domestic,Juvenile and Domestic,,,,
Motion to show cause (DCSE administrative order),Motion to show cause (DCSE administrative order),DES-3880-J9,§16.1-278.16,,
PROTECTIVE ORDERS,PROTECTIVE ORDERS,,,,
Juvenile and Domestic,Juvenile and Domestic,,,,
Motion to amend a protective order,Motion to amend a protective order,PRT-3867-J9,§16.1-279.1(F),,
JUVENILE & DOMESTIC COURT - OTHER,JUVENILE & DOMESTIC COURT - OTHER,,,,
Juvenile and Domestic,Juvenile and Domestic,,,,
Foster care plan review,Foster care plan review,JUV-3831-J9,§16.1-282,,
JUVENILE & DOMESTIC COURT - OTHER,JUVENILE & DOMESTIC COURT - OTHER,,,,
Juvenile and Domestic,Juvenile and Domestic,,,,
Termination of parental rights,Termination of parental rights,JUV-3835-J9,§16.1-283,,
SERIOUS JUVENILE OFFENDER,SERIOUS JUVENILE OFFENDER,,,,
Juvenile and Domestic,Juvenile and Domestic,,,,
Release and review hearing,Release and review hearing,SJO-3853-J9,§16.1-285.2,,
JUVENILE & DOMESTIC COURT - OTHER,JUVENILE & DOMESTIC COURT - OTHER,,,,
Juvenile and Domestic,Juvenile and Domestic,,,,
Judicial review of probation or parole case,Judicial review of probation or parole case,JUV-3879-J9,§16.1-289,,
JUVENILE & DOMESTIC COURT - OTHER,JUVENILE & DOMESTIC COURT - OTHER,,,,
Juvenile and Domestic,Juvenile and Domestic,,,,
Motion to amend - order to attend counseling,Motion to amend - order to attend counseling,JUV-3878-J9,§16.1-289.2,,
CONTEMPT OF COURT,CONTEMPT OF COURT,,,,
Juvenile and Domestic,Juvenile and Domestic,,,,
Child in need of services violates court order (subseq.),Child in need of services violates court order (subseq.),CON-5005-J9,§16.1-292(D),,
CONTEMPT OF COURT,CONTEMPT OF COURT,,,,
Juvenile and Domestic,Juvenile and Domestic,,,,
Child in need of supervision violates court order,Child in need of supervision violates court order,CON-5009-J9,§16.1-292(E),,
JUVENILE & DOMESTIC COURT - OTHER,JUVENILE & DOMESTIC COURT - OTHER,,,,
Transfer Supervision,Transfer Supervision,,,,
"Transfer supervision to another city, county or state","Transfer supervision to another city, county or state",JUV-5013-J9,§16.1-295,,
JUVENILE & DOMESTIC COURT - OTHER,JUVENILE & DOMESTIC COURT - OTHER,,,,
Expunge Record,Expunge Record,,,,
Motion to expunge record,Motion to expunge record,JUV-3774-J9,§16.1-306,,
INTERSTATE COMPACT,INTERSTATE COMPACT,,,,
Juvenile and Domestic,Juvenile and Domestic,,,,
Cooperative Supervision of Probationers and Parolees - Article VII,Cooperative Supervision of Probationers and Parolees - Article VII,ICJ-8103-J9,§16.1-323,,
Return of Escapees and Absconders - Article V,Return of Escapees and Absconders - Article V,ICJ-8101-J9,§16.1-323,,
Return of Runaway - Article IV,Return of Runaway - Article IV,ICJ-8100-J9,§16.1-323,,
Voluntary Return,- Article VI,ICJ-8102-J9,§16.1-323,,
JUVENILE & DOMESTIC COURT - OTHER,JUVENILE & DOMESTIC COURT - OTHER,,,,
Juvenile and Domestic,Juvenile and Domestic,,,,
Emancipation,,JUV-3829-J9,§16.1-333,,
PSYCHIATRIC INPATIENT TREATMENT (MINORS),PSYCHIATRIC INPATIENT TREATMENT (MINORS),,,,
Juvenile and Domestic,Juvenile and Domestic,,,,
,,,Virginia Court Codes - Alphabetical,Virginia Court Codes - Alphabetical,3
Description,Description,VCC,Statute,Penalty
PSYCHIATRIC INPATIENT TREATMENT (MINORS),PSYCHIATRIC INPATIENT TREATMENT (MINORS),,,
,Juvenile and Domestic,,,
,Inpatient treatment of minors,PSY-3839-J9,§16.1-337,
PSYCHIATRIC INPATIENT TREATMENT (MINORS),PSYCHIATRIC INPATIENT TREATMENT (MINORS),,,
,Juvenile and Domestic,,,
,Parental admit less than 14; non-objecting minor 14 or older,PSY-3846-J9,§16.1-338,
PSYCHIATRIC INPATIENT TREATMENT (MINORS),PSYCHIATRIC INPATIENT TREATMENT (MINORS),,,
,Juvenile and Domestic,,,
,Parental admission of objecting minor 14 yrs. or older,PSY-3841-J9,§16.1-339,
PSYCHIATRIC INPATIENT TREATMENT (MINORS),PSYCHIATRIC INPATIENT TREATMENT (MINORS),,,
,Juvenile and Domestic,,,
,Emergency admission,PSY-3837-J9,§16.1-340,
PSYCHIATRIC INPATIENT TREATMENT (MINORS),PSYCHIATRIC INPATIENT TREATMENT (MINORS),,,
,Juvenile and Domestic,,,
,Involuntary commitment,PSY-3838-J9,§16.1-341,
PSYCHIATRIC INPATIENT TREATMENT (MINORS),PSYCHIATRIC INPATIENT TREATMENT (MINORS),,,
,Juvenile and Domestic,,,
,Involuntary commitment - clinical evaluation,PSY-3840-J9,§16.1-342,
CUSTODY,CUSTODY,,,
,Juvenile and Domestic,,,
,Standby guardianship - petition,CUS-3871-J9,§16.1-350,
FAMILY OFFENSE,FAMILY OFFENSE,,,
,Tobacco - Juvenile and Domestic,,,
,"Purchase, attempted purchase or possession of tobacco by minor",FAM-3856-J9,§18.2-371.2(B),
CUSTODY,CUSTODY,,,
,Juvenile and Domestic,,,
,Motion to show cause - custody/visitation,CUS-3874-J9,§18.2-456(5),
DESERTION AND NONSUPPORT,DESERTION AND NONSUPPORT,,,
,Juvenile and Domestic,,,
,Motion to show cause - non-support court orders,DES-3877-J9,§18.2-456(5),
STATUS OFFENSES - CHINS SUPERVISION,STATUS OFFENSES - CHINS SUPERVISION,,,
,Juvenile and Domestic,,,
,Motion to show cause - parents fail to obey CHINS/Delinq order,STA-3873-J9,§18.2-456(5),
PROTECTIVE ORDERS,PROTECTIVE ORDERS,,,
,Juvenile and Domestic,,,
,Emergency protective orders in cases of stalking,PRT-3861-J9,§19.2-152.8,
PROTECTIVE ORDERS,PROTECTIVE ORDERS,,,
,Juvenile and Domestic,,,
,Preliminary protective order,PRT-3862-J9,§19.2-152.9,
PROTECTIVE ORDERS,PROTECTIVE ORDERS,,,
,Juvenile and Domestic,,,
,Protective order,PRT-3863-J9,§19.2-152.10,
JUVENILE & DOMESTIC COURT - OTHER,JUVENILE & DOMESTIC COURT - OTHER,,,
4,Appendix to VCC,,,
Description,VCC,Statute,Penalty,
JUVENILE & DOMESTIC COURT - OTHER,,,,
Juvenile and Domestic,,,,
Parental Determination,JUV-3832-J9,§20-49.1,,
DESERTION AND NONSUPPORT,,,,
Juvenile and Domestic,,,,
Blood testing to determine paternity,DES-3821-J9,§20-49.3,,
JUVENILE & DOMESTIC COURT - OTHER,,,,
Juvenile and Domestic,,,,
"Paternity, relief from legal determination",JUV-3869-J9,§20-49.10,,
DESERTION AND NONSUPPORT,,,,
Juvenile and Domestic,,,,
Commonwealth as initiating state,DES-3822-J9,§20-88.47,,
DESERTION AND NONSUPPORT,,,,
Juvenile and Domestic,,,,
Commonwealth as responding state,DES-3823-J9,§20-88.48,,
CUSTODY,,,,
Juvenile and Domestic,,,,
Motion to amend - custody/visitation,CUS-3875-J9,§20-124.2,,
DESERTION AND NONSUPPORT,,,,
Juvenile and Domestic,,,,
Motion to amend - non-support orders,DES-3876-J9,§20-124.2(C),,
SCHOOL ATTENDANCE,,,,
Release from mandatory school attendance,SCH-3278-J9,"§22.1-254(C,2)",,
TRAFFIC - OPERATOR'S LICENSE,,,,
Juvenile,,,,
"Parent or guardian, etc., requests license be canceled",LIC-6797-J9,§46.2-334(B),,
TRAFFIC - OPERATOR'S LICENSE,,,,
Juvenile,,,,
License suspended for unexcused absences,LIC-6698-J9,§46.2-334.001,,
TRAFFIC - OPERATOR'S LICENSE,,,,
Restricted License,,,,
Petition to request restricted license,LIC-6794-J9,"§46.2-334.01(A,2)",,
TRAFFIC - OPERATOR'S LICENSE,,,,
Juvenile,,,,
