Bureau of Justice Statistics,,,,
Filename: mlj07f03.csv,,,,
"Figure 3. Estimated distribution of time served by jail inmates, 2000-2007",,,,
"Report title: Mortality in Local Jails, 2000-2007  NCJ 222988",,,,
Data source(s): Deaths in Custody Reporting Program and Survey of Large Jails,,,,
Author(s): Margaret E. Noonan,,,,
Refer questions to: askbjs@usdoj.gov  (202) 307-0765,,,,
Date of version: 07-07-2010,,,,
,,,,
"Figure 3. Estimated distribution of time served by jail inmates, 2000-2007",,,,
Length of stay,% of jail discharges,All causes,Suicide,Heart disease
,100,100,100,100
30 or less days,80,55,64,53
31-60 days,7,11,11,13
61-120 days,6,13,11,14
121-180 days,3,7,5,8
More than 180 days,4,13,10,13
