Name: “Table 1 of 1 on page 11 of 24”,Name: “Table 1 of 1 on page 11 of 24”
Table: 10,Table: 10
,
,HHS Strategic Plans – SAMHSA
,Strategic Initiatives
AIM: Improving the Nation’s Behavioral Health,AIM: Improving the Nation’s Behavioral Health
1.,Prevention
2.,Trauma and Justice
3.,Military Families
4.,Recovery Support
AIM: Transforming Health Care in America,AIM: Transforming Health Care in America
5.,Health Reform
6.,Health Information Technology
AIM: Achieving Excellence in Operations,AIM: Achieving Excellence in Operations
7.,"Data, Outcomes & Quality"
8.,Public Awareness & Support
