Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
York County Sheriff's Office,11/21/2008,09-FS33801,01,2004 FORD EXPEDITION,Pending,"$12,000.00",12/03/2008,09/14/2009,,,$0.00,09/14/2009
York County Sheriff's Office,11/21/2008,09-FS33801,02,"$12,099.00 U.S. CURRENCY",Forfeiture,"$12,099.00",12/03/2008,09/14/2009,,,"$12,099.00",09/14/2009
York County Sheriff's Office,02/27/2009,10-FS06105,01,"$1,075.00 U.S. CURRENCY",Forfeiture,"$1,075.00",03/02/2010,03/02/2010,,,"$1,075.00",03/02/2010
York County Sheriff's Office,02/27/2009,10-FS06106,01,"$1,632.00 U.S. CURRENCY",Forfeiture,"$1,632.00",03/02/2010,03/02/2010,,,"$1,632.00",03/02/2010
York County Sheriff's Office,02/17/2010,10-FS13101,01,$670.00 U.S. CURRENCY,Forfeiture,$670.00,05/11/2010,08/02/2011,,,$670.00,08/02/2011
York County Sheriff's Office,08/12/2010,11-FS23701,01,"$31,442.62U.S. CURRENCY",Forfeiture,"$31,442.62",08/25/2010,09/13/2011,,,"$31,498.46",09/13/2011
York County Sheriff's Office,08/12/2010,11-FS23701,02,"$221,943.80 U.S. CURRENCY",Return To Owner,"$221,493.80",08/25/2010,09/13/2011,,,$0.00,09/13/2011
York County Sheriff's Office,09/21/2010,11-FS26502,01,"$11,542.60 U.S. CURRENCY",Forfeiture,"$11,542.60",09/22/2010,09/13/2011,,,$0.00,09/13/2011
York County Sheriff's Office,09/29/2011,12-FS27711,01,$509.00 U.S. CURRENCY,Pending,$509.00,10/03/2011,,,,$0.00,
York County Sheriff's Office,04/28/2012,12-FS12215,01,$953.00 US CURRENCY,Forfeiture,$953.00,05/01/2012,07/03/2014,,,$953.00,07/03/2014
York County Sheriff's Office,02/03/2013,13-FS03832,01,"$2,253.00 U.S. Currency",Forfeiture,"$2,253.00",02/07/2013,02/27/2014,,,"$2,253.00",02/27/2014
York County Sheriff's Office,04/12/2013,13-FS10613,01,"$3,560.00 U.S. Currency",,"$3,560.00",04/16/2013,,,,$0.00,
York County Sheriff's Office,08/16/2013,14-FS23405,01,$710.00 U.S. Currency,Forfeiture,$710.00,08/23/2013,07/03/2014,,,$710.00,07/03/2014
York County Sheriff's Office,10/17/2013,14-FS29511,01,"$1,369.00 U.S. Currency",Forfeiture,"$1,369.00",10/22/2013,02/25/2014,,,"$1,369.00",02/25/2014
York County Sheriff's Office,12/03/2013,14-FS02732,01,"$1,386.00 U.S. Currency",Forfeiture,"$1,386.00",01/27/2014,07/03/2014,,,"$1,386.00",07/03/2014
York County Sheriff's Office,03/19/2014,14-FS08327,01,"$1,200.00 U.S. Currency",Pending,"$1,200.00",03/24/2014,,,,$0.00,
York County Sheriff's Office,05/22/2014,14-FS17125,01,1992 FORD  F150,Pending,"$5,000.00",06/20/2014,,,,$0.00,
York County Sheriff's Office,05/22/2014,14-FS17125,02,2005 MERCEDES  SL5000,Pending,"$15,000.00",06/20/2014,,,,$0.00,
York County Sheriff's Office,05/22/2014,14-FS17125,03,2005 FORD  F350,Pending,"$14,000.00",06/20/2014,,,,$0.00,
York County Sheriff's Office,06/02/2014,14-FS15619,01,"$1,808.00 U.S. Currency",Pending,"$1,808.00",06/05/2014,,,,$0.00,
York County Sheriff's Office,06/07/2014,14-FS16252,01,$826.00 U.S. Currency,Pending,$826.00,06/11/2014,,,,$0.00,
York County Sheriff's Office,08/27/2014,15-FS24752,01,"$2,063.00 U.S. Currency",Pending,"$2,063.00",09/04/2014,,,,$0.00,
