Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Eastern Shore Drug Task Force,07/16/2009,10-FS13008,01,"$2,710.00 U.S. CURRENCY",Return To Owner,"$2,710.00",05/10/2010,05/20/2010,,,$0.00,05/20/2010
Eastern Shore Drug Task Force,10/02/2009,12-FS18107,01,"RP@ 10237 FLOYD CT., BIRDSNEST, VA",Forfeiture,"$25,000.00",06/29/2012,06/29/2012,,,"$15,000.00",06/29/2012
Eastern Shore Drug Task Force,11/04/2009,10-FS32202,01,"$1,660.00 U.S. CURRENCY",Forfeiture,"$1,660.00",11/18/2009,04/11/2011,,,"$1,660.00",04/11/2011
Eastern Shore Drug Task Force,12/03/2009,10-FS34118,01,$675.00 U.S. CURRENCY,Forfeiture,$675.00,12/07/2009,04/11/2011,,,$675.00,04/11/2011
Eastern Shore Drug Task Force,12/16/2009,10-FS35509,01,"$2,421.00 U.S. CURRENCY",Forfeiture,"$2,421.00",12/21/2009,06/11/2012,,,"$2,421.00",06/11/2012
Eastern Shore Drug Task Force,01/29/2010,10-FS07001,01,"$2,176.00 U.S. CURRENCY",Forfeiture,"$2,176.00",03/11/2010,04/28/2010,,,"$2,176.00",04/28/2010
Eastern Shore Drug Task Force,01/29/2010,10-FS07002,01,$700.00 U.S. CURRENCY,Forfeiture,$700.00,03/11/2010,07/08/2010,,,$700.00,07/08/2010
Eastern Shore Drug Task Force,02/04/2010,10-FS04304,01,"$3,059.00 U.S. CURRENCY",Pending,"$3,059.00",02/12/2010,,,,$0.00,
Eastern Shore Drug Task Force,02/16/2010,10-FS12006,01,"$3,290.00 U.S. CURRENCY",Pending,"$3,290.00",04/30/2010,,,,$0.00,
Eastern Shore Drug Task Force,05/20/2010,10-FS14502,01,2007 HONDA,Pending,"$10,000.00",05/25/2010,,,,$0.00,
Eastern Shore Drug Task Force,05/20/2010,10-FS14502,02,"$8,440.00 U.S. CURRENCY",Forfeiture,"$8,440.00",05/25/2010,01/11/2011,,,"$8,440.00",01/11/2011
Eastern Shore Drug Task Force,09/13/2010,11-FS30802,01,1998 FORD SUV,Pending,$500.00,11/04/2010,11/04/2010,,,$0.00,11/04/2010
Eastern Shore Drug Task Force,09/13/2010,11-FS30802,02,1995 MAZDA,Pending,$500.00,11/04/2010,11/04/2010,,,$0.00,11/04/2010
Eastern Shore Drug Task Force,09/13/2010,11-FS30802,03,1974 CHEVROLET CONVERTIBLE,Pending,"$1,000.00",11/04/2010,11/04/2010,,,$0.00,11/04/2010
Eastern Shore Drug Task Force,09/13/2010,11-FS30802,04,2004 NISSAN,Pending,"$1,000.00",11/04/2010,11/04/2010,,,$0.00,11/04/2010
Eastern Shore Drug Task Force,09/13/2010,11-FS30802,05,1999 CHEVROLET PICKUP,Pending,$500.00,11/04/2010,11/04/2010,,,$0.00,11/04/2010
Eastern Shore Drug Task Force,09/22/2010,11-FS27302,01,"$1,084.00 U.S. CURRENCY",Forfeiture,"$1,084.00",09/30/2010,07/05/2012,,,"$1,084.00",07/05/2012
Eastern Shore Drug Task Force,04/07/2011,11-FS10102,01,"$23,900.00 U.S. CURRENCY",Pending,"$23,900.00",04/11/2011,,,,$0.00,
Eastern Shore Drug Task Force,04/07/2011,12-FS13602,01,2005 CADILLAC CTS,Pending,"$10,500.00",05/15/2012,04/27/2012,,,$0.00,04/27/2012
Eastern Shore Drug Task Force,09/13/2011,12-FS26403,01,2008 MERCEDES BENZ C300,Pending,"$20,000.00",09/21/2011,02/14/2013,,,$0.00,02/14/2013
Eastern Shore Drug Task Force,09/13/2011,12-FS26501,01,"$3,000.00 U.S. CURRENCY",Forfeiture,"$3,000.00",09/22/2011,12/06/2013,,,"$3,000.00",12/06/2013
Eastern Shore Drug Task Force,10/06/2011,12-FS33306,01,"$3,390.00 U.S. CURRENCY",Pending,"$3,390.00",11/29/2011,,,,$0.00,
Eastern Shore Drug Task Force,10/07/2011,12-FS33305,01,$660.00 U.S. CURRENCY,Forfeiture,$660.00,11/29/2011,07/05/2012,,,$666.43,07/05/2012
Eastern Shore Drug Task Force,10/07/2011,13-FS14310,01,1973 Chevrolet  Caprice,Return To Owner,"$2,500.00",05/23/2013,05/23/2013,,,$0.00,05/23/2013
Eastern Shore Drug Task Force,10/27/2011,14-FS09923,01,Residence and real estate located at 11316 Madame C J Walker Lane in Exmore Northampton County,Forfeiture,"$13,000.00",04/09/2014,06/12/2014,,,"$9,335.97",06/12/2014
Eastern Shore Drug Task Force,11/30/2011,12-FS34311,01,"$7,000.00 U.S. CURRENCY",Forfeiture,"$7,000.00",12/09/2011,03/20/2015,,,"$7,032.01",03/20/2015
Eastern Shore Drug Task Force,12/07/2011,12-FS01702,01,"$1,051.00 U.S. CURRENCY",Forfeiture,"$1,051.00",01/17/2012,02/11/2013,,,"$1,066.66",02/11/2013
Eastern Shore Drug Task Force,12/20/2011,12-FS00606,01,"$146,770.00 U.S. CURRENCY",Pending,"$146,770.00",01/06/2012,,,,$0.00,
Eastern Shore Drug Task Force,01/03/2012,12-FS00513,01,"$80,690.00 U.S. CURRENCY",Administrative,"$80,690.00",01/05/2012,05/10/2013,,,$0.00,05/10/2013
Eastern Shore Drug Task Force,05/15/2012,12-FS13906,01,"$9,272.00 US CURRENCY",Forfeiture,"$9,272.00",05/18/2012,03/20/2015,,,"$9,314.44",03/20/2015
Eastern Shore Drug Task Force,07/19/2012,13-FS20703,01,"$1,890.00 US CURRENCY",Forfeiture,"$1,890.00",07/25/2012,11/12/2013,,,"$1,890.00",11/12/2013
