Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Twin County Drug Task Force-4S,06/06/2011,13-FS25002,01,"$1,320.00 US CURRENCY",Forfeiture,"$1,320.00",09/06/2012,10/10/2012,,,"$1,320.00",10/10/2012
Twin County Drug Task Force-4S,06/16/2011,13-FS29008,01,2002 JEEP LIBERTY,Forfeiture,"$2,500.00",10/16/2012,11/06/2012,,,$0.00,11/06/2012
Twin County Drug Task Force-4S,08/19/2011,13-FS29006,01,TROY BILT RIDING MOWER,Pending,$500.00,10/16/2012,,,,,
Twin County Drug Task Force-4S,08/19/2011,13-FS29006,02,HONDA 4 WHEELER,Forfeiture,$700.00,10/16/2012,11/06/2012,,,$600.00,11/06/2012
Twin County Drug Task Force-4S,11/17/2011,13-FS25003,01,2004 FORD PICKUP,Forfeiture,"$3,500.00",09/06/2012,11/06/2012,,,"$2,850.00",11/06/2012
Twin County Drug Task Force-4S,03/14/2012,12-FS14401,01,"$1,139.00 US CURRENCY",Forfeiture,"$1,139.00",05/23/2012,10/10/2012,,,"$1,139.00",10/10/2012
Twin County Drug Task Force-4S,03/14/2012,12-FS14402,01,$823.00 US CURRENCY,Forfeiture,$823.00,05/23/2012,10/10/2012,,,$823.00,10/10/2012
Twin County Drug Task Force-4S,07/25/2012,13-FS25511,01,"$2,461.38 US CURRENCY",Forfeiture,"$2,461.38",09/11/2012,10/10/2012,,,"$2,461.38",10/10/2012
Twin County Drug Task Force-4S,07/25/2012,13-FS25512,01,"$2,593.00 US CURRENCY",Forfeiture,"$2,593.00",09/11/2012,10/10/2012,,,"$2,593.00",10/10/2012
Twin County Drug Task Force-4S,07/25/2012,13-FS25513,01,1995 FORD MUSTANG,Forfeiture,"$2,000.00",09/11/2012,11/06/2012,,,"$3,100.00",11/06/2012
Twin County Drug Task Force-4S,07/25/2012,13-FS25513,02,1992 FORD PICKUP,Forfeiture,"$2,500.00",09/11/2012,11/06/2012,,,$950.00,11/06/2012
Twin County Drug Task Force-4S,07/25/2012,13-FS25514,01,1986 FORD MUSTANG,Forfeiture,"$2,000.00",09/11/2012,11/06/2012,,,"$1,650.00",11/06/2012
Twin County Drug Task Force-4S,07/25/2012,13-FS25514,02,1995 FORD PICKUP,Pending,"$3,000.00",09/11/2012,12/17/2012,,,$0.00,12/17/2012
Twin County Drug Task Force-4S,07/25/2012,13-FS29007,01,HONDA 4 WHEELER,Forfeiture,"$1,600.00",10/16/2012,11/06/2012,,,"$1,450.00",11/06/2012
Twin County Drug Task Force-4S,10/01/2012,13-FS27805,01,"$42,140.15 US CURRENCY",Forfeiture,"$42,140.15",10/04/2012,10/24/2013,,,"$42,140.15",10/24/2013
