Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Rockbridge County Sheriff's Office,03/04/2009,09-FS06404,01,$925.00 U.S. CURRENCY,Pending,$925.00,03/05/2009,10/20/2014,,,$0.00,10/20/2014
Rockbridge County Sheriff's Office,07/14/2009,10-FS19603,01,1996 ISUZU SUV 4X4,Forfeiture,"$2,500.00",07/15/2009,12/08/2009,,,$694.00,12/08/2009
Rockbridge County Sheriff's Office,08/29/2009,10-FS24304,01,"$10,600.00 U.S. CURRENCY",Forfeiture,"$10,600.00",08/31/2009,11/02/2009,,,"$5,000.00",11/02/2009
Rockbridge County Sheriff's Office,09/14/2009,10-FS25704,01,1987 TOYOTA 4 DOOR,Forfeiture,"$1,000.00",09/14/2009,02/19/2010,,,$0.00,02/19/2010
Rockbridge County Sheriff's Office,01/23/2010,10-FS02516,01,2002 JEEP GRAND CHEROKEE,Pending,"$8,000.00",01/25/2010,02/04/2011,10/20/2014,,$0.00,10/20/2014
Rockbridge County Sheriff's Office,01/23/2010,10-FS02516,02,$837.00 U.S. CURRENCY,Forfeiture,$837.00,01/25/2010,02/04/2011,,,$837.00,02/04/2011
Rockbridge County Sheriff's Office,02/04/2010,10-FS04912,01,2000 CHEVROLET PICKUP,Forfeiture,"$11,000.00",02/18/2010,05/23/2011,,,"$6,945.00",05/23/2011
Rockbridge County Sheriff's Office,12/03/2010,11-FS34204,01,"$7,450.00 U.S. CURRENCY",Forfeiture,"$7,450.00",12/08/2010,06/10/2011,,,"$7,450.00",06/10/2011
Rockbridge County Sheriff's Office,02/04/2011,11-FS03901,01,$854.00 U.S. CURRENCY,Forfeiture,$854.00,02/08/2011,05/19/2011,,,$0.00,05/19/2011
Rockbridge County Sheriff's Office,02/10/2011,11-FS04707,01,2003 ACURA RSX,Forfeiture,"$6,000.00",02/16/2011,07/01/2011,,,"$4,500.00",07/01/2011
Rockbridge County Sheriff's Office,02/10/2011,11-FS04708,01,1996 CHEVROLET S-10,Return To Owner,"$2,000.00",02/16/2011,10/18/2012,,,$0.00,10/18/2012
Rockbridge County Sheriff's Office,01/20/2012,12-FS02407,01,$710.00 U.S. CURRENCY,Forfeiture,$710.00,01/24/2012,04/24/2012,,,$710.00,04/24/2012
Rockbridge County Sheriff's Office,03/22/2012,12-FS08309,01,$822.00 U.S. CURRENCY,Forfeiture,$822.00,03/23/2012,05/15/2012,,,$822.00,05/15/2012
Rockbridge County Sheriff's Office,08/15/2012,13-FS22902,01,"$68,160.00 U.S. CURRENCY",Forfeiture,"$68,160.00",08/16/2012,12/14/2012,,,"$68,160.00",12/14/2012
Rockbridge County Sheriff's Office,04/26/2013,13-FS12317,01,2001 FORD TRUCK  F150 SuperCrew-V8,Pending,"$4,000.00",05/03/2013,,,,$0.00,
Rockbridge County Sheriff's Office,04/26/2013,13-FS12808,01,2001 FORD TRUCK  F150 SuperCrew-V8,,"$4,000.00",07/24/2013,,,,$0.00,
Rockbridge County Sheriff's Office,04/26/2013,13-FS12808,02,60' LG FLATSCREEN TV,,$798.00,07/24/2013,,,,$0.00,
Rockbridge County Sheriff's Office,04/26/2013,13-FS12808,03,$835.00 U.S. Currency,Forfeiture,$835.00,07/24/2013,07/29/2013,,,$835.00,07/29/2013
Rockbridge County Sheriff's Office,06/09/2014,15-FS19671,01,1999 NISSAN  ALTIMA,Pending,"$3,000.00",07/15/2014,,,,$0.00,
Rockbridge County Sheriff's Office,10/22/2014,15-FS30154,01,$613.00 U.S. Currency,Pending,$613.00,10/28/2014,,,,$0.00,
