Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Bedford County Sheriff's Office,11/13/2008,09-FS32304,01,1986 CHEVROLET MONTE CARLO,Forfeiture,$800.00,11/18/2008,05/08/2009,09/29/2014,,$0.00,09/29/2014
Bedford County Sheriff's Office,11/13/2008,09-FS32304,02,"$3,602.23 U.S. CURRENCY",Forfeiture,"$3,602.23",11/18/2008,05/08/2009,,,"$3,622.79",05/08/2009
Bedford County Sheriff's Office,11/13/2008,09-FS32304,03,1994 PONTIAC FIREBIRD,Forfeiture,"$1,000.00",11/18/2008,05/08/2009,09/29/2014,,$0.00,09/29/2014
Bedford County Sheriff's Office,08/13/2009,10-FS23701,01,$801.00 U.S. CURRENCY,Forfeiture,$801.00,08/25/2009,09/21/2010,,,$807.58,09/21/2010
Bedford County Sheriff's Office,04/29/2010,10-FS13909,01,$836.00 U.S. CURRENCY,Forfeiture,$836.00,05/19/2010,09/21/2010,,,$837.04,09/21/2010
Bedford County Sheriff's Office,05/13/2010,10-FS14710,01,1994 MITSUBISHI ECLIPSE,Release To Lien Holder,"$1,000.00",05/27/2010,09/20/2010,,,$0.00,09/20/2010
Bedford County Sheriff's Office,05/13/2010,10-FS14710,02,$862.00 U.S. CURRENCY,Return To Owner,$862.00,05/27/2010,02/03/2014,,,$0.00,02/03/2014
Bedford County Sheriff's Office,05/13/2010,10-FS14711,01,2000 FORD ECONOLINE VAN,Release To Lien Holder,"$3,000.00",05/27/2010,09/20/2010,,,$0.00,09/20/2010
Bedford County Sheriff's Office,06/12/2010,10-FS17405,01,1994 CADILLAC ELDORADO,Return To Owner,"$2,000.00",06/23/2010,09/20/2010,,,$0.00,09/20/2010
Bedford County Sheriff's Office,09/16/2010,11-FS27005,01,1995 DODGE CARAVAN,Release To Lien Holder,"$1,400.00",09/27/2010,08/31/2011,,,$0.00,08/31/2011
Bedford County Sheriff's Office,09/16/2010,11-FS27013,01,"$1,232.00 U.S. CURRENCY",Forfeiture,"$1,232.00",09/27/2010,03/31/2011,,,"$1,234.05",03/31/2011
Bedford County Sheriff's Office,02/03/2011,12-FS25210,01,"$1,174.00 U.S. CURRENCY",Forfeiture,"$1,174.00",09/09/2011,08/31/2011,,,"$1,176.09",08/31/2011
Bedford County Sheriff's Office,04/07/2011,11-FS12201,01,2002 CHEVROLET VENTURE,Return To Owner,"$2,100.00",05/02/2011,08/31/2011,,,$0.00,08/31/2011
Bedford County Sheriff's Office,04/07/2011,11-FS12204,01,2000 CHRYSLER 300,Return To Owner,"$2,400.00",05/02/2011,03/15/2012,,,$0.00,03/15/2012
Bedford County Sheriff's Office,02/11/2012,12-FS04701,01,2001 VOLKSWAGON 4D,Forfeiture,"$2,000.00",02/16/2012,06/29/2012,02/10/2014,,$0.00,02/10/2014
Bedford County Sheriff's Office,02/17/2012,12-FS05402,01,"$2,890.00 U.S. CURRENCY",Forfeiture,"$2,890.00",02/23/2012,05/08/2013,,,"$2,897.14",05/08/2013
Bedford County Sheriff's Office,08/10/2012,13-FS22601,01,"$3,834.00 U.S. CURRENCY",Forfeiture,"$3,834.00",08/13/2012,02/20/2013,,,"$3,837.69",02/20/2013
Bedford County Sheriff's Office,09/16/2012,13-FS26203,01,1999 HONDA ACCORD,Return To Owner,"$2,000.00",09/18/2012,03/13/2013,,,$0.00,03/13/2013
Bedford County Sheriff's Office,11/06/2012,13-FS32102,01,"$6,860.00 US CURRENCY",Forfeiture,"$6,860.00",11/16/2012,09/22/2014,,,"$6,882.17",09/22/2014
Bedford County Sheriff's Office,12/29/2012,13-FS02505,01,"$2,706.00 U.S. Currency",Forfeiture,"$2,706.00",01/25/2013,10/29/2013,,,"$2,706.00",10/29/2013
Bedford County Sheriff's Office,06/02/2013,13-FS15601,02,$553.00 U.S. Currency,Pending,$553.00,06/05/2013,,,,$0.00,
