Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Russell County Sheriff's Office,10/09/2009,11-FS08401,01,1998 OLDSMOBILE,Forfeiture,$500.00,03/25/2011,03/25/2011,05/05/2011,,$700.00,05/05/2011
Russell County Sheriff's Office,10/09/2009,11-FS29303,01,2000 PONTIAC,Forfeiture,"$5,000.00",10/20/2010,10/29/2010,05/04/2011,,$900.00,05/04/2011
Russell County Sheriff's Office,04/29/2010,10-FS18027,01,1985 DODGE RAM,Dismissal,$400.00,06/29/2010,03/25/2011,,,$0.00,03/25/2011
Russell County Sheriff's Office,06/02/2010,14-FS24108,01,"$6,378.00 U.S. Currency",Forfeiture,"$6,378.00",08/29/2013,08/02/2013,,,"$6,378.00",08/02/2013
Russell County Sheriff's Office,07/02/2010,11-FS28103,01,2000 DODGE PICKUP,Forfeiture,"$2,500.00",10/08/2010,10/11/2011,10/09/2012,,$0.00,10/09/2012
Russell County Sheriff's Office,08/11/2010,11-FS13201,01,1992 CLAYTON MOBILE HOME,Forfeiture,"$1,000.00",05/12/2011,05/12/2011,07/05/2011,,$0.00,07/05/2011
Russell County Sheriff's Office,11/03/2010,12-FS19302,01,33 ACRES OF REAL PROPERTY,Forfeiture,"$10,000.00",07/12/2011,07/12/2011,11/21/2011,,"$70,093.09",11/21/2011
Russell County Sheriff's Office,04/05/2011,11-FS10413,01,1996 CHEVROLET,Pending,$500.00,04/14/2011,,,,$0.00,
Russell County Sheriff's Office,11/24/2011,14-FS30701,01,"$2,161.00 U.S. Currency",Forfeiture,"$2,161.00",11/03/2013,10/29/2013,,,"$2,111.00",10/29/2013
Russell County Sheriff's Office,11/24/2011,14-FS30701,02,1998 CHEVROLET TRUCK  C1500 Pickup-V8,Pending,"$4,012.50",11/03/2013,11/19/2013,,,$0.00,11/19/2013
Russell County Sheriff's Office,03/04/2012,12-FS06602,01,1996 CHEVROLET S TRUCK,Pending,"$1,200.00",03/06/2012,,,,$0.00,
Russell County Sheriff's Office,03/11/2012,12-FS17712,01,$639.00 US CURRENCY,Pending,$639.00,06/25/2012,,,,$0.00,
Russell County Sheriff's Office,06/07/2012,12-FS17710,01,2004 FORD MUSTANG,Pending,"$4,000.00",06/25/2012,01/21/2015,,,$0.00,01/21/2015
Russell County Sheriff's Office,06/14/2012,12-FS17711,01,1999 DODGE 3500 PICKUP,Pending,"$4,000.00",06/25/2012,,,,$0.00,
Russell County Sheriff's Office,06/14/2012,12-FS17711,02,"$26,406.93 CASHIER CK",Pending,"$26,406.93",06/25/2012,,,,$0.00,
Russell County Sheriff's Office,09/25/2012,13-FS10008,01,"$35,230.10 U.S. Currency",Pending,"$35,230.10",04/16/2013,,,,$0.00,
Russell County Sheriff's Office,10/11/2012,13-FS03701,01,1998 CHEVROLET TRUCK  C1500 Pickup-V8,Forfeiture,"$4,137.50",02/06/2013,02/05/2013,06/25/2013,,"$3,960.00",02/05/2013
Russell County Sheriff's Office,04/11/2013,13-FS12017,01,2008 HONDA  Accord-V6,Release To Lien Holder,"$13,275.00",04/30/2013,12/02/2013,,,$0.00,12/02/2013
Russell County Sheriff's Office,06/24/2013,14-FS20307,01,$551.99 U.S. Currency,Pending,$551.99,07/22/2013,,,,$0.00,
Russell County Sheriff's Office,05/20/2014,14-FS16367,01,"$1,105.00 U.S. Currency",Pending,"$1,105.00",06/13/2014,,,,$0.00,
Russell County Sheriff's Office,07/01/2014,15-FS22418,01,2001 KIA  Sportage-4 Cyl.,Pending,"$2,200.00",08/13/2014,,,,$0.00,
Russell County Sheriff's Office,12/11/2014,15-FS35110,01,"$12,001.00 U.S. Currency",Pending,"$12,001.00",12/17/2014,,,,$0.00,
