Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Prince William County Police Department,01/25/2008,08-FS03611,01,2004 TOYOTA COROLLA,Pending,"$11,325.00",02/05/2008,09/02/2008,,,$0.00,09/02/2008
Prince William County Police Department,01/25/2008,08-FS03611,02,"$19,539.00 U.S. CURRENCY",Forfeiture,"$19,539.00",02/05/2008,11/20/2008,,,"$19,539.00",11/20/2008
Prince William County Police Department,01/25/2008,08-FS03611,03,"$7,000.00 MEXICAN CURRENCY",Forfeiture,$648.39,02/05/2008,11/19/2008,,,$0.00,11/19/2008
Prince William County Police Department,02/20/2008,08-FS05905,01,2002 DODGE DURANGO,Pending,"$10,475.00",02/28/2008,03/12/2009,,,$0.00,03/12/2009
Prince William County Police Department,04/09/2009,09-FS09905,01,2002 CHEVROLET AVALANCHE,Pending,"$9,000.00",04/09/2009,09/14/2009,,,$0.00,09/14/2009
Prince William County Police Department,04/10/2009,09-FS11909,01,2005 GMC ENVOY,Pending,"$9,400.00",04/29/2009,01/04/2010,,,$0.00,01/04/2010
Prince William County Police Department,06/22/2009,10-FS19515,01,"$1,149.00 U.S. CURRENCY",Forfeiture,"$1,149.00",07/14/2009,03/18/2010,,,$0.00,03/18/2010
Prince William County Police Department,06/26/2009,10-FS19514,01,$778.00 U.S. CURRENCY,Return To Owner,$778.00,07/14/2009,10/08/2010,,,$0.00,10/08/2010
Prince William County Police Department,07/02/2009,10-FS21607,01,"$1,535.00 U.S. CURRENCY",Forfeiture,"$1,535.00",08/04/2009,01/28/2010,,,"$1,535.00",01/28/2010
Prince William County Police Department,07/09/2009,10-FS21608,01,$631.00 U.S. CURRENCY,Return To Owner,$631.00,08/04/2009,04/27/2010,,,$0.00,04/27/2010
